timestamp,aX,aY,aZ,gX,gY,gZ,xP
1400,-7.35,1.79,-3.80,0.40,0.84,-1.55,-0.06
1420,0.32,8.56,-10.37,0.19,2.29,-0.28,-0.06
1440,2.52,4.38,-2.83,-0.61,2.03,1.52,-0.01
1460,-3.31,3.20,-2.01,-0.44,2.12,1.99,-0.01
1480,-3.57,4.30,-4.00,-0.59,1.54,3.00,-0.19
1500,-3.85,4.76,-3.13,-0.89,1.41,3.81,-0.19
1520,-4.71,4.67,-2.56,-1.12,1.22,4.37,-0.19
1540,-4.23,4.77,-2.39,-1.22,0.68,4.37,-0.19
1560,-4.51,5.05,-2.24,-1.07,0.19,4.37,-0.19
1580,-4.75,6.62,-1.98,-0.80,-0.03,4.37,-0.63
1600,-5.72,10.13,-2.74,-0.61,-0.52,4.37,-0.63
1620,-5.69,11.67,-2.28,-0.25,-0.76,4.37,-0.63
1640,-2.33,13.47,-1.54,0.25,-0.43,4.37,-0.57
1660,1.06,15.25,-3.09,0.42,0.44,4.37,-0.57
1680,-0.20,17.39,-2.63,0.28,1.64,4.37,-0.21
1700,-4.12,15.25,-1.80,0.27,2.50,3.04,-0.21
1720,-12.61,11.93,-4.02,0.27,2.74,0.98,-0.21
1740,-16.59,8.58,-5.69,0.38,1.99,-1.05,-0.21
1760,-17.43,8.57,-6.49,0.61,0.69,-2.19,-0.21
1780,-9.92,12.21,-5.65,0.63,-0.29,-2.61,0.12
1800,14.39,19.61,7.83,-0.53,-0.22,-1.48,0.12
1820,17.64,12.42,5.42,0.32,0.17,-2.74,0.12
1840,-3.19,9.14,-3.68,1.18,2.32,-4.14,0.24
1860,-8.39,7.88,-5.17,1.74,2.45,-3.67,0.24
1880,-13.00,5.71,-9.24,1.71,1.77,-2.78,0.33
1900,-17.57,12.90,-9.27,0.91,-0.91,-1.61,0.33
1920,-7.99,12.61,-2.86,-0.05,-3.48,-1.10,0.33
1940,1.47,8.89,-0.16,0.10,-2.88,-0.78,0.29
1960,5.59,11.72,-2.36,0.54,-1.05,-1.10,0.29
1980,0.03,9.86,-3.89,0.28,-0.17,-1.47,0.29
2000,-2.44,8.99,-5.29,0.25,0.03,-1.21,0.29
2020,-3.13,9.88,-5.24,0.10,-0.13,-0.89,0.29
2040,-3.06,8.83,-5.56,-0.11,-0.65,-0.68,0.34
2060,-2.97,8.77,-4.98,-0.16,-1.32,-0.55,0.34
2080,1.38,9.47,-2.85,-0.14,-1.31,-0.52,0.53
2100,2.54,9.62,-2.14,-0.03,-0.84,-0.74,0.53
2120,1.10,9.00,-2.38,0.08,-0.44,-1.01,0.53
2140,-0.78,9.17,-2.91,0.11,-0.35,-1.14,0.44
2160,-1.98,8.62,-2.70,0.02,-0.67,-1.11,0.44
2180,-2.55,8.88,-2.40,0.02,-1.02,-1.07,0.44
2200,-0.14,10.20,-2.38,-0.03,-1.06,-1.13,0.44
2220,-0.02,10.56,-3.61,-0.07,-0.90,-1.31,0.44
2240,0.37,11.49,-3.86,-0.20,-1.02,-1.49,0.26
2260,1.38,11.12,-3.20,-0.23,-1.07,-1.76,0.26
2280,2.06,12.53,-2.56,-0.18,-1.20,-2.23,0.51
2300,2.88,14.20,-2.79,-0.15,-1.20,-2.63,0.51
2320,2.75,16.24,-3.60,-0.12,-1.11,-3.03,0.51
2340,1.02,17.89,-3.66,-0.03,-1.20,-3.15,0.75
2360,4.48,19.61,-4.91,-0.09,-1.43,-2.88,0.75
2380,10.64,18.65,-4.32,0.04,-1.64,-2.64,0.75
2400,7.73,17.58,-4.67,0.13,-1.84,-2.72,0.75
2420,-1.42,16.87,-5.28,-0.02,-0.91,-3.35,0.75
2440,-0.23,14.10,-8.53,0.26,-0.09,-3.02,0.05
2460,6.12,8.84,-7.54,0.37,0.82,-2.08,0.05
2480,-7.34,1.84,-2.87,0.46,0.75,-1.59,0.03
2500,-7.56,8.06,-10.80,0.95,1.53,-0.63,0.03
2520,3.91,9.11,-4.16,-0.58,1.40,1.41,0.03
2540,-0.27,2.72,-2.07,-0.80,1.25,2.07,0.04
2560,-1.18,3.37,-3.17,-0.45,2.01,2.99,0.04
2580,-1.98,5.12,-4.59,-0.61,2.19,3.67,0.04
2600,-4.54,5.62,-2.63,-0.98,2.25,4.37,0.04
2620,-5.71,5.09,-2.33,-1.12,1.46,4.37,0.04
2640,-5.07,6.21,-2.70,-1.28,0.67,4.37,0.60
2660,-6.46,6.40,-2.02,-1.03,0.21,4.37,0.60
2680,-7.92,8.44,-3.36,-0.76,-0.61,4.37,-0.53
2700,-6.43,9.64,-2.44,-0.18,-0.84,4.37,-0.53
2720,-1.80,10.89,-1.98,0.55,-0.43,4.37,-0.53
2740,2.58,14.52,-4.75,0.87,0.81,4.37,-0.22
2760,-2.33,19.05,-4.12,0.65,1.92,4.37,-0.22
2780,-5.71,16.81,-2.74,0.24,2.57,3.19,0.21
2800,-11.71,11.48,-5.29,0.37,3.04,1.20,0.21
2820,-19.58,6.74,-6.49,0.63,2.68,-1.02,0.21
2840,-19.61,9.48,-5.87,0.68,0.85,-2.33,0.21
2860,-14.43,13.56,-4.92,0.66,-0.96,-2.87,0.21
2880,19.61,19.61,13.37,-0.67,-1.50,-0.82,0.52
2900,19.61,13.76,3.18,0.38,0.40,-3.42,0.52
2920,-5.87,7.39,-6.40,1.47,2.93,-4.37,0.52
2940,-11.08,7.33,-6.19,1.94,2.96,-4.09,0.69
2960,-18.11,6.14,-10.73,1.65,1.34,-2.72,0.69
2980,-13.92,13.62,-8.42,0.59,-2.42,-1.40,0.37
3000,-5.73,12.51,-4.95,-0.43,-4.21,-1.13,0.37
3020,3.09,8.54,-0.17,0.16,-2.78,-0.92,0.37
3040,6.16,11.35,-4.53,0.39,-0.65,-1.37,0.37
3060,-3.65,8.93,-3.32,0.33,-0.03,-1.46,0.37
3080,-3.07,9.60,-4.57,0.20,0.01,-1.02,0.40
3100,-3.24,9.96,-4.94,0.13,-0.36,-0.81,0.40
3120,-4.59,9.25,-4.78,-0.09,-1.44,-0.61,0.40
3140,-0.53,8.44,-4.57,-0.09,-1.63,-0.41,0.48
3160,2.62,9.88,-3.48,-0.07,-1.17,-0.60,0.48
3180,2.05,9.72,-2.54,0.02,-0.57,-0.95,0.63
3200,-0.25,8.63,-1.37,0.17,-0.33,-1.16,0.63
3220,-1.72,11.15,-6.01,-0.06,-0.62,-1.12,0.63
3240,-2.13,8.22,-3.48,0.07,-0.76,-1.14,0.63
3260,-2.41,10.62,-2.65,-0.13,-1.16,-1.09,0.63
3280,1.03,11.24,-2.91,-0.23,-1.22,-1.23,0.44
3300,1.97,11.07,-3.05,-0.20,-1.14,-1.51,0.44
3320,2.64,11.42,-3.18,-0.23,-1.10,-1.85,0.44
3340,1.06,12.89,-3.55,-0.24,-1.05,-2.25,0.58
3360,1.30,13.84,-2.90,-0.20,-1.44,-2.48,0.58
3380,2.23,15.45,-2.82,-0.16,-1.54,-2.71,0.59
3400,2.14,15.84,-2.58,-0.16,-1.63,-2.73,0.59
3420,5.48,19.61,-4.67,-0.06,-1.97,-2.43,0.59
3440,13.05,17.88,-4.30,-0.05,-2.11,-2.24,0.51
3460,7.24,17.29,-2.06,0.03,-1.61,-2.88,0.51
3480,-3.66,15.28,-7.79,0.17,-0.37,-3.65,0.59
3500,-0.22,13.43,-9.82,0.30,0.23,-2.96,0.59
3520,3.13,7.99,-7.64,0.43,0.94,-2.33,0.59
3540,-11.73,3.30,-4.75,1.13,0.45,-2.35,0.37
3560,-3.35,16.00,-13.17,0.38,1.53,-1.00,0.37
3580,2.60,4.09,0.51,-0.90,1.22,0.89,0.01
3600,-1.75,3.33,-0.50,-0.31,1.94,1.51,0.01
3620,-2.17,4.91,-4.09,-0.38,2.05,2.33,0.01
3640,-2.81,4.64,-2.54,-0.74,2.04,3.12,0.38
3660,-3.78,4.62,-2.92,-0.97,2.01,3.92,0.38
3680,-4.40,4.68,-2.83,-1.16,1.70,4.37,0.38
3700,-6.36,4.46,-2.11,-1.25,1.02,4.37,0.38
3720,-6.87,4.50,-1.38,-1.14,0.15,4.37,0.38
3740,-6.74,5.09,-2.30,-0.87,-0.60,4.37,0.18
3760,-5.20,6.62,-2.00,-0.41,-0.80,4.37,0.18
3780,-3.03,9.13,-0.86,0.23,-0.59,4.37,-0.77
3800,-0.79,13.11,-1.83,0.64,-0.04,4.37,-0.77
3820,1.40,17.26,-3.15,0.59,0.93,4.37,-0.77
3840,0.89,19.61,-3.01,0.17,2.21,4.37,0.16
3860,-6.13,15.70,-3.07,0.20,3.16,2.77,0.16
3880,-15.02,8.92,-4.49,0.31,3.60,0.12,0.16
3900,-19.61,8.40,-7.36,0.42,2.75,-2.01,0.16
3920,-19.61,8.28,-5.30,0.68,0.66,-2.81,0.16
3940,-3.11,19.61,-4.70,0.31,-0.60,-2.40,0.35
3960,19.61,19.61,8.61,-0.18,-2.15,-1.25,0.35
3980,3.70,9.39,-4.84,1.31,1.30,-4.37,0.25
4000,-7.45,6.70,-3.62,1.71,2.12,-4.37,0.25
4020,-15.50,3.60,-6.72,1.97,2.22,-3.68,0.25
4040,-19.61,13.34,-11.00,1.23,-0.71,-1.82,0.55
4060,-10.55,11.70,-2.76,0.36,-3.84,-1.13,0.55
4080,3.21,9.15,-1.14,0.48,-2.56,-0.81,0.55
4100,6.21,12.44,-6.75,0.61,-0.83,-1.20,0.55
4120,-2.64,10.18,-2.37,0.47,-0.35,-1.44,0.55
4140,-4.89,9.87,-5.32,0.32,-0.51,-1.03,0.45
4160,-1.89,9.04,-5.24,0.21,-0.42,-0.74,0.45
4180,-2.17,8.77,-5.87,0.03,-0.71,-0.61,0.78
4200,-3.26,8.68,-5.62,-0.04,-1.21,-0.51,0.78
4220,-0.66,8.37,-4.24,-0.17,-1.40,-0.40,0.78
4240,2.19,9.20,-2.89,-0.09,-1.30,-0.52,0.65
4260,2.69,9.11,-2.34,-0.05,-0.76,-0.85,0.65
4280,0.62,9.14,-3.62,-0.09,-0.45,-1.12,0.79
4300,-1.08,9.03,-3.83,-0.18,-0.61,-1.16,0.79
4320,-1.66,8.81,-3.13,-0.17,-0.87,-1.19,0.79
4340,-0.86,10.50,-3.21,-0.23,-1.10,-1.25,0.79
4360,-0.41,11.38,-3.14,-0.31,-1.15,-1.43,0.79
4380,0.90,11.56,-3.00,-0.35,-1.24,-1.64,0.41
4400,2.53,12.26,-2.71,-0.31,-1.08,-2.04,0.41
4420,3.64,13.71,-2.87,-0.25,-1.14,-2.52,0.41
4440,4.20,14.68,-2.47,-0.13,-1.20,-3.01,0.60
4460,2.74,17.24,-2.71,0.00,-1.14,-3.30,0.60
4480,3.66,19.61,-3.86,0.06,-1.45,-3.08,0.46
4500,8.51,19.61,-4.19,0.03,-1.86,-2.69,0.46
4520,10.15,17.35,-4.29,0.20,-2.25,-2.67,0.46
4540,-0.08,16.47,-4.71,0.07,-0.99,-3.49,0.46
4560,-1.78,13.58,-8.20,0.43,0.19,-3.19,0.46
4580,2.47,9.62,-6.69,0.42,0.86,-2.09,0.36
4600,-6.04,3.81,-4.10,0.23,0.60,-1.66,0.36
4620,-6.82,7.71,-11.97,0.65,1.31,-0.71,0.36
4640,4.22,9.13,-4.97,-1.14,1.51,1.07,0.33
4660,-1.31,1.10,-0.18,-1.07,1.93,2.05,0.33
4680,-1.66,3.44,-2.29,-0.51,2.52,2.86,0.29
4700,-2.15,4.51,-4.43,-0.74,2.32,3.54,0.29
4720,-4.50,5.23,-2.43,-1.17,2.13,4.29,0.29
4740,-5.98,5.40,-1.83,-1.35,1.48,4.37,0.29
4760,-6.82,5.31,-2.49,-1.47,0.45,4.37,0.29
4780,-6.31,4.78,-1.16,-1.32,-0.34,4.37,-0.04
4800,-5.58,6.19,-1.07,-0.83,-0.72,4.37,-0.04
4820,-6.17,9.43,-2.23,-0.30,-1.22,4.37,-0.04
4840,-2.14,11.00,-1.43,0.24,-0.98,4.37,0.08
4860,2.33,16.53,-3.32,0.75,0.15,4.37,0.08
4880,2.90,19.61,-3.55,0.23,1.86,4.37,0.35
4900,-5.79,18.23,-3.01,0.21,2.78,3.26,0.35
4920,-12.54,9.57,-5.15,0.28,3.35,0.77,0.35
4940,-19.29,7.09,-8.58,0.51,3.40,-1.95,0.35
4960,-19.61,6.88,-5.34,0.70,1.54,-2.91,0.35
4980,-11.60,14.37,-6.55,0.59,-0.42,-2.92,0.28
5000,19.37,19.61,13.14,-0.56,-1.89,-0.50,0.28
5020,16.00,15.32,3.99,0.59,-0.37,-3.32,0.28
5040,-3.17,7.63,-11.27,1.66,2.39,-4.36,0.66
5060,-8.20,6.87,-5.47,2.15,2.75,-4.21,0.66
5080,-19.61,8.05,-11.67,1.72,1.25,-3.07,0.45
5100,-19.61,18.33,-3.43,-0.12,-2.70,-1.32,0.45
5120,-1.10,7.35,-2.40,0.04,-4.37,-0.80,0.45
5140,8.32,11.18,-3.16,0.62,-1.99,-0.81,0.54
5160,2.57,10.63,-3.63,0.36,-0.15,-1.59,0.54
5180,-3.95,10.40,-4.81,0.40,-0.22,-1.42,0.54
5200,-4.30,8.53,-4.52,0.23,-0.40,-0.99,0.54
5220,-2.93,9.28,-4.24,0.18,-0.32,-0.66,0.54
5240,-3.48,8.89,-4.25,0.06,-0.67,-0.54,0.68
5260,-2.73,9.02,-5.09,-0.03,-1.18,-0.44,0.68
5280,-0.20,9.11,-3.46,-0.05,-1.22,-0.43,0.58
5300,1.41,9.71,-2.72,-0.04,-1.04,-0.56,0.58
5320,1.54,9.38,-2.55,0.05,-0.72,-0.79,0.58
5340,0.90,8.81,-3.35,-0.05,-0.43,-0.99,0.49
5360,-2.31,9.02,-3.17,-0.05,-0.43,-1.05,0.49
5380,-2.46,9.49,-1.99,-0.06,-0.83,-0.97,0.49
5400,-0.45,10.43,-2.50,-0.11,-1.03,-1.05,0.49
5420,0.75,11.07,-3.37,-0.18,-1.05,-1.26,0.49
5440,1.76,11.35,-3.86,-0.21,-1.00,-1.52,0.80
5460,1.99,11.19,-2.87,-0.17,-1.00,-1.88,0.80
5480,2.83,12.71,-2.66,-0.13,-1.06,-2.37,0.77
5500,3.10,14.81,-3.57,-0.14,-1.08,-2.80,0.77
5520,0.85,16.17,-3.12,-0.06,-1.19,-3.06,0.77
5540,2.62,19.61,-4.84,0.03,-1.51,-2.99,0.65
5560,7.02,19.61,-4.68,0.06,-2.02,-2.81,0.65
5580,9.20,17.86,-3.68,0.09,-2.53,-2.61,0.65
5600,5.69,16.00,-4.02,0.03,-2.23,-2.80,0.65
5620,-3.73,15.42,-6.62,0.20,-0.67,-3.29,0.65
5640,1.54,11.63,-8.54,0.36,0.26,-2.56,0.87
5660,2.93,7.36,-5.25,0.17,0.93,-1.80,0.87
5680,-11.31,0.37,-4.38,0.67,0.51,-1.52,0.13
5700,-2.45,9.69,-11.27,0.21,2.14,-0.22,0.13
5720,2.44,3.47,-2.32,-0.88,2.16,1.52,0.13
5740,-2.13,2.22,-1.98,-0.53,2.65,2.15,0.44
5760,-2.42,3.77,-2.06,-0.39,2.87,2.99,0.44
5780,-3.11,4.32,-3.70,-0.55,2.46,3.67,0.44
5800,-5.44,5.89,-2.30,-1.00,2.13,4.37,0.44
5820,-6.64,5.60,-1.85,-1.27,1.20,4.37,0.44
5840,-7.19,5.62,-1.56,-1.40,0.08,4.37,0.40
5860,-5.28,4.59,-0.94,-1.11,-0.44,4.37,0.40
5880,-5.47,7.99,-2.12,-0.64,-0.91,4.37,0.04
5900,-5.66,10.91,-2.67,-0.14,-1.24,4.37,0.04
5920,-1.63,13.26,-1.03,0.47,-0.79,4.37,0.04
5940,3.39,15.83,-3.67,0.84,0.54,4.37,0.03
5960,-0.34,18.61,-4.11,0.50,1.76,4.37,0.03
5980,-6.70,17.48,-2.60,0.37,2.25,2.87,0.34
6000,-12.19,8.90,-5.06,0.16,2.66,0.46,0.34
6020,-16.12,6.61,-6.47,0.59,2.75,-2.06,0.34
6040,-19.61,8.73,-6.40,0.82,1.44,-2.96,0.34
6060,-8.60,13.58,-5.24,0.52,-0.02,-2.80,0.34
6080,19.61,19.61,11.59,-0.55,-1.73,-0.57,0.62
6100,12.45,12.18,1.55,0.51,-0.02,-3.40,0.62
6120,-4.65,9.12,-8.31,1.44,2.16,-4.05,0.62
6140,-8.48,8.41,-5.34,1.85,2.60,-3.91,0.46
6160,-19.61,7.15,-7.66,1.40,1.49,-2.75,0.46
6180,-15.07,14.34,-3.48,0.31,-1.99,-1.22,0.31
6200,-3.20,8.79,-4.11,0.29,-3.56,-0.95,0.31
6220,3.05,9.91,-2.01,0.36,-2.27,-0.68,0.31
6240,4.72,11.48,-4.09,0.52,-0.74,-1.10,0.31
6260,-1.56,9.38,-3.83,0.46,-0.14,-1.30,0.31
6280,-3.30,9.56,-5.08,0.34,-0.11,-0.94,0.73
6300,-2.35,9.41,-5.07,0.20,-0.22,-0.67,0.73
6320,-2.34,8.86,-5.44,0.03,-0.62,-0.54,0.73
6340,-2.72,9.00,-5.25,-0.09,-1.25,-0.44,0.63
6360,0.60,8.86,-3.43,-0.13,-1.54,-0.39,0.63
6380,2.98,9.36,-3.06,-0.08,-1.19,-0.62,0.56
6400,2.61,8.78,-3.78,-0.06,-0.76,-0.90,0.56
6420,0.31,8.49,-3.21,-0.02,-0.52,-1.10,0.56
6440,-2.52,9.06,-2.81,-0.00,-0.71,-1.14,0.56
6460,-2.29,9.43,-3.11,-0.10,-1.16,-1.08,0.56
6480,-0.54,10.28,-2.89,-0.13,-1.24,-1.14,0.19
6500,0.31,11.10,-4.08,-0.26,-1.20,-1.29,0.19
6520,2.42,10.47,-2.95,-0.31,-1.13,-1.51,0.19
6540,1.40,11.20,-2.99,-0.34,-0.94,-1.97,0.37
6560,1.35,12.53,-2.26,-0.25,-1.01,-2.40,0.37
6580,2.10,14.54,-2.18,-0.18,-1.35,-2.80,0.42
6600,2.71,16.96,-3.51,-0.13,-1.42,-3.12,0.42
6620,2.52,19.06,-3.64,-0.02,-1.50,-3.18,0.42
6640,6.23,19.61,-4.07,-0.10,-1.79,-2.90,0.42
6660,10.24,18.10,-2.38,-0.06,-2.01,-2.65,0.42
6680,7.07,18.50,-5.00,0.08,-1.69,-2.99,0.48
6700,-2.23,14.92,-7.50,0.11,-0.26,-3.72,0.48
6720,0.30,11.63,-8.62,0.38,0.69,-3.04,0.48
6740,1.94,8.45,-6.25,0.29,1.33,-1.95,0.05
6760,-9.66,1.33,-3.17,0.32,0.83,-1.53,0.05
6780,-4.79,9.55,-12.01,0.32,2.01,-0.24,0.29
6800,1.04,6.36,-3.83,-1.16,1.64,1.34,0.29
6820,-3.77,1.67,-1.02,-1.15,1.73,2.22,0.29
6840,-2.51,2.32,-1.53,-0.74,2.07,3.18,0.40
6860,-1.49,3.18,-3.81,-0.72,1.88,3.83,0.40
6880,-3.99,4.05,-3.22,-1.17,1.96,4.37,0.40
6900,-6.03,4.45,-2.38,-1.30,1.36,4.37,0.40
6920,-7.19,4.66,-2.11,-1.32,0.08,4.37,0.40
6940,-5.27,3.89,-0.90,-0.93,-0.49,4.37,0.16
6960,-6.21,7.91,-2.22,-0.48,-1.11,4.37,0.16
6980,-4.89,10.94,-2.88,-0.05,-1.29,4.37,-0.19
7000,-1.46,13.97,-1.05,0.59,-0.89,4.37,-0.19
7020,2.41,17.41,-3.21,0.82,0.10,4.37,-0.19
7040,2.53,18.43,-2.76,0.23,1.59,4.37,0.15
7060,-2.27,16.18,-2.38,0.41,2.91,2.80,0.15
7080,-13.14,9.77,-4.39,0.35,3.63,0.16,0.15
7100,-17.70,8.11,-6.59,0.47,3.34,-1.90,0.15
7120,-19.61,7.92,-6.09,0.62,1.59,-2.72,0.15
7140,-14.69,11.16,-7.27,0.64,-0.39,-2.80,0.40
7160,14.82,19.61,9.27,-0.56,-1.88,-0.65,0.40
7180,17.07,14.50,0.75,0.47,-0.43,-3.27,0.50
7200,-1.86,9.02,-7.85,1.35,2.15,-4.26,0.50
7220,-9.71,7.15,-4.78,1.66,2.64,-4.12,0.50
7240,-18.97,4.92,-7.63,1.70,1.89,-2.84,0.75
7260,-15.54,14.37,-7.55,0.70,-1.49,-1.32,0.75
7280,-5.48,11.55,-3.32,0.24,-3.56,-0.99,0.75
7300,2.34,9.64,-1.33,0.37,-2.40,-0.71,0.75
7320,4.30,12.32,-3.46,0.62,-0.97,-1.06,0.75
7340,-1.70,9.69,-4.22,0.44,-0.32,-1.33,0.91
7360,-3.39,9.25,-5.02,0.32,-0.18,-0.96,0.91
7380,-2.49,9.62,-5.50,0.12,-0.30,-0.64,0.90
7400,-2.05,8.90,-6.27,-0.15,-0.77,-0.51,0.90
7420,-2.22,8.54,-5.31,-0.26,-1.38,-0.44,0.90
7440,0.75,8.69,-3.12,-0.19,-1.44,-0.44,0.74
7460,2.79,8.82,-1.84,-0.09,-1.00,-0.66,0.74
7480,2.47,9.03,-2.95,-0.05,-0.50,-1.01,0.74
7500,0.39,8.48,-3.02,-0.07,-0.34,-1.21,0.74
7520,-1.62,8.61,-2.83,-0.08,-0.56,-1.26,0.74
7540,-2.50,9.29,-2.71,-0.11,-0.98,-1.25,0.79
7560,-0.72,10.14,-2.83,-0.12,-1.19,-1.27,0.79
7580,0.60,11.14,-3.15,-0.20,-1.11,-1.47,0.65
7600,0.22,10.99,-2.98,-0.19,-0.99,-1.67,0.65
7620,0.60,11.74,-2.48,-0.23,-0.97,-1.98,0.65
7640,2.15,12.70,-2.68,-0.16,-1.08,-2.39,0.69
7660,2.81,15.92,-3.54,-0.16,-1.20,-2.86,0.69
7680,2.14,18.75,-4.12,-0.16,-1.33,-3.19,0.55
7700,3.78,19.61,-5.26,-0.10,-1.48,-3.18,0.55
7720,7.08,19.61,-5.50,0.03,-1.99,-2.99,0.55
7740,10.94,18.70,-6.05,0.04,-2.70,-2.61,0.55
7760,3.98,13.85,-1.69,-0.09,-2.54,-2.95,0.55
7780,-5.93,13.07,-6.29,0.38,-0.65,-3.11,0.88
7800,1.63,10.65,-9.09,0.53,0.29,-2.03,0.88
7820,0.58,5.91,-4.45,0.22,0.51,-1.45,0.88
7840,-12.10,-0.40,-6.49,0.92,0.01,-0.93,0.42
7860,0.37,11.42,-8.19,-0.20,1.50,0.59,0.42
7880,4.48,1.31,-0.92,-0.67,1.71,2.38,0.58
7900,0.80,2.80,-1.12,0.01,3.04,2.68,0.58
7920,-0.75,4.87,-3.54,0.03,3.14,3.20,0.58
7940,-3.80,6.38,-3.21,-0.40,3.09,3.87,0.58
7960,-5.79,6.62,-1.83,-0.84,2.46,4.37,0.58
7980,-6.16,7.02,-2.34,-1.07,1.31,4.37,0.47
8000,-6.04,5.81,-1.38,-1.18,0.55,4.37,0.47
8020,-5.51,6.74,-1.33,-0.76,-0.03,4.37,0.47
8040,-6.23,9.81,-2.07,-0.38,-0.51,4.37,-0.12
8060,-3.56,12.13,-1.28,0.06,-0.58,4.37,-0.12
8080,0.79,16.68,-1.49,0.55,-0.03,4.37,0.14
8100,2.89,19.36,-3.77,0.09,0.85,4.37,0.14
