-0.81,9.11,-4.16,0.04,-0.20,-0.31,-2.51
-0.75,8.94,-3.94,0.03,-0.21,-0.31,-2.51
-0.82,8.84,-3.68,0.06,-0.23,-0.32,-2.36
-0.85,9.05,-3.95,0.10,-0.25,-0.30,-2.36
-0.66,9.14,-4.26,0.01,-0.21,-0.31,-2.36
-0.65,8.75,-3.90,0.02,-0.15,-0.35,-2.36
-0.84,8.78,-4.02,0.02,-0.08,-0.40,-2.36
-1.13,8.68,-3.94,0.02,-0.05,-0.41,-2.24
-1.62,8.77,-3.72,0.07,-0.05,-0.38,-2.24
-1.95,8.76,-3.93,0.05,-0.05,-0.33,-2.35
-1.97,8.62,-4.07,0.06,-0.08,-0.27,-2.35
-1.68,8.51,-3.67,0.09,-0.09,-0.24,-2.35
-1.95,8.97,-3.92,0.08,-0.06,-0.21,-2.19
-2.13,8.67,-3.44,0.12,-0.09,-0.17,-2.19
-1.97,8.78,-3.46,0.17,-0.09,-0.13,-2.19
-1.48,8.59,-3.79,0.20,-0.06,-0.11,-2.19
-1.70,8.74,-3.99,0.20,0.01,-0.13,-2.19
-1.75,8.88,-3.22,0.28,-0.07,-0.12,-2.22
-1.43,8.77,-3.86,0.33,-0.14,-0.13,-2.22
-0.70,8.88,-4.82,0.34,-0.17,-0.20,-2.41
-1.05,9.12,-4.79,0.26,-0.17,-0.29,-2.41
-1.49,8.57,-4.67,0.22,-0.20,-0.33,-2.41
-1.51,8.63,-5.01,0.17,-0.21,-0.35,-2.16
-1.81,8.76,-5.41,0.11,-0.24,-0.37,-2.16
-1.97,8.06,-4.34,-0.09,-0.18,-0.42,-2.16
-2.08,8.05,-4.29,-0.01,-0.15,-0.39,-2.16
-2.16,8.83,-3.81,0.02,-0.21,-0.39,-2.16
-2.03,8.48,-4.37,0.01,-0.15,-0.40,-2.34
-2.07,7.98,-4.36,0.02,-0.07,-0.43,-2.34
-2.47,8.13,-4.12,0.02,-0.08,-0.45,-2.14
-1.91,8.23,-4.71,-0.08,-0.12,-0.45,-2.14
-1.52,7.84,-4.63,-0.05,-0.10,-0.53,-2.14
-1.87,8.87,-4.02,0.00,-0.06,-0.61,-2.01
-2.69,8.67,-3.91,-0.01,-0.09,-0.68,-2.01
-3.00,8.15,-4.07,0.02,-0.19,-0.68,-2.01
-2.62,8.57,-3.67,0.08,-0.36,-0.70,-2.01
-2.31,8.49,-4.13,0.07,-0.41,-0.80,-2.01
-2.70,8.16,-3.93,0.14,-0.40,-0.88,-2.24
-3.50,8.36,-4.13,0.16,-0.45,-0.94,-2.24
-3.79,7.98,-4.16,0.11,-0.58,-0.93,-2.38
-3.74,7.85,-4.30,0.12,-0.54,-0.94,-2.38
-3.60,7.66,-4.16,0.12,-0.53,-0.99,-2.38
-4.42,7.64,-3.83,0.14,-0.53,-1.05,-2.17
-5.25,7.08,-3.59,0.19,-0.57,-1.01,-2.17
-4.04,7.82,-4.41,0.17,-0.66,-0.97,-2.17
-4.31,8.14,-4.90,0.11,-0.62,-1.08,-2.17
-4.29,6.80,-3.71,0.09,-0.61,-1.18,-2.17
-5.83,6.94,-3.34,0.15,-0.60,-1.18,-2.12
-4.87,8.17,-4.25,0.12,-0.69,-1.23,-2.12
-4.71,8.43,-4.15,0.07,-0.72,-1.34,-2.00
-5.85,7.00,-4.03,0.06,-0.66,-1.49,-2.00
-6.08,6.41,-3.47,0.04,-0.83,-1.47,-2.00
-6.87,4.58,-2.90,0.02,-0.81,-1.47,-2.21
-7.54,6.20,-4.39,0.02,-0.85,-1.39,-2.21
-7.54,9.78,-5.14,0.02,-0.97,-1.37,-2.08
-6.76,8.61,-4.12,-0.19,-1.06,-1.42,-2.08
-8.13,10.80,-3.93,-0.18,-1.02,-1.47,-2.08
-7.33,14.55,-5.14,-0.28,-1.19,-1.50,-2.08
-5.68,16.01,-5.39,-0.23,-1.38,-1.60,-2.08
-4.23,13.35,-4.87,-0.32,-1.30,-1.67,-2.29
-3.55,9.36,-4.48,-0.36,-0.74,-1.55,-2.29
-5.48,5.14,-2.29,-0.68,0.13,-1.60,-2.29
-13.67,2.43,-2.69,-0.59,0.88,-2.25,-2.22
-8.97,0.17,-4.54,-0.59,1.45,-1.58,-2.22
-3.13,-0.24,-3.53,-0.47,1.87,-1.14,-2.04
-0.07,1.78,-1.45,-0.62,1.40,-0.06,-2.04
-3.25,4.30,-2.64,-0.70,0.61,0.75,-2.04
-0.54,2.46,-3.33,-1.00,0.41,1.79,-2.04
1.14,1.48,-2.80,-0.88,0.70,2.36,-2.04
0.62,1.69,-3.07,-0.82,1.11,2.81,-2.29
-0.48,2.27,-3.06,-0.73,1.25,3.28,-2.29
-1.72,2.91,-2.39,-0.69,1.28,3.77,-2.29
-2.78,3.91,-3.30,-0.61,1.17,4.30,-2.27
-3.10,4.92,-2.26,-0.41,1.24,4.37,-2.27
-4.29,5.52,-2.73,-0.15,1.01,4.37,-2.28
-4.26,7.15,-2.31,-0.11,0.81,4.37,-2.28
-4.01,8.57,-1.98,0.05,0.98,4.37,-2.28
-5.24,10.06,-3.77,0.16,1.19,4.03,-2.28
-7.67,11.10,-5.89,0.03,1.74,3.37,-2.28
-8.56,12.07,-6.02,-0.29,1.94,2.89,-2.06
-11.02,12.73,-4.27,-0.62,1.15,2.27,-2.06
-13.66,11.43,-3.17,-0.94,0.01,2.15,-2.06
-9.89,8.94,-2.12,-0.89,-0.77,2.59,-2.10
-4.27,7.80,-2.46,-0.48,-0.97,2.30,-2.10
-1.00,8.10,-3.90,-0.12,-0.63,1.82,-2.03
1.07,8.70,-3.46,-0.10,-0.13,1.19,-2.03
0.71,10.47,-0.72,-0.14,-0.07,0.49,-2.03
-3.19,10.60,-1.21,-0.02,-0.22,-0.12,-2.03
-4.76,8.83,-3.15,-0.14,-0.59,-0.48,-2.03
-1.38,8.44,-1.88,-0.09,-0.64,-0.92,-1.86
-4.38,6.86,-0.81,0.16,-0.84,-1.57,-1.86
-6.39,10.48,-8.21,0.48,0.15,-2.25,-1.86
6.15,19.61,-5.95,0.22,-0.05,-0.63,-2.01
11.52,15.17,-6.60,0.16,0.07,0.57,-2.01
11.92,8.44,-5.53,0.00,0.26,-1.45,-1.94
-0.77,10.05,-4.83,0.24,0.42,-1.88,-1.94
-2.37,18.04,1.94,0.13,0.04,-0.98,-1.94
3.36,19.52,-3.65,0.63,-0.79,-0.76,-2.24
2.80,9.57,-3.32,0.27,0.19,-1.37,-2.24
-4.43,6.00,-4.70,0.49,0.75,-1.32,-2.24
-8.38,7.24,-5.60,0.27,0.14,-0.82,-2.24
-5.73,8.54,-5.11,0.01,-0.58,0.06,-2.24
0.09,8.53,-5.33,-0.08,-0.69,0.08,-2.08
4.45,10.18,-4.41,-0.02,-0.13,-0.07,-2.08
1.77,12.16,-4.04,-0.11,0.46,-0.60,-1.88
-1.55,8.54,-3.47,-0.18,0.59,-0.65,-1.88
-2.85,7.84,-3.00,-0.16,0.29,-0.56,-1.88
-1.82,8.63,-3.30,-0.15,-0.19,-0.48,-1.97
0.08,8.81,-3.09,-0.15,-0.32,-0.50,-1.97
0.33,9.24,-3.52,-0.08,0.00,-0.62,-1.97
-0.68,9.05,-3.50,-0.04,0.26,-0.74,-1.97
-1.40,9.07,-3.41,-0.04,0.24,-0.76,-1.97
-1.64,8.71,-3.69,-0.04,0.14,-0.81,-1.95
-2.03,8.61,-3.13,-0.05,0.02,-0.89,-1.95
-0.66,8.81,-2.83,0.00,-0.25,-0.96,-1.86
-0.42,8.61,-3.14,0.07,-0.41,-1.17,-1.86
-1.05,8.60,-3.13,0.10,-0.35,-1.33,-1.86
-1.70,8.30,-2.88,0.16,-0.36,-1.51,-1.85
-3.16,8.14,-3.19,0.17,-0.48,-1.52,-1.85
-3.05,8.60,-3.05,0.21,-0.58,-1.53,-1.85
-3.31,7.49,-4.07,0.20,-0.60,-1.58,-1.85
-3.85,8.27,-2.06,0.21,-0.67,-1.69,-1.85
-5.38,7.37,-2.26,0.26,-0.73,-1.66,-2.03
-6.28,9.67,-2.33,0.43,-1.03,-1.57,-2.03
-3.43,7.82,-4.72,0.34,-1.08,-1.59,-1.86
-5.94,7.88,-3.55,0.41,-1.25,-1.72,-1.86
-7.07,11.97,-5.62,0.48,-1.49,-1.75,-1.86
-3.90,13.85,-7.57,0.37,-1.90,-1.90,-1.94
-6.21,16.65,-5.02,0.39,-1.97,-2.42,-1.94
-4.36,19.61,-5.39,-0.02,-1.89,-2.43,-1.94
0.21,16.24,-3.02,-0.25,-1.46,-2.56,-1.94
0.83,6.90,-1.98,-0.39,-0.37,-2.55,-1.94
-4.07,0.55,-3.30,-0.41,0.76,-2.55,-1.83
-8.53,1.99,-5.91,-0.39,1.67,-1.99,-1.83
3.20,-1.10,-4.40,-0.90,2.52,-0.28,-1.76
-0.62,-2.32,-2.17,-0.94,2.11,0.27,-1.76
-3.43,0.99,-3.23,-0.98,1.68,1.46,-1.76
-2.44,1.47,-4.14,-0.90,1.36,2.36,-1.99
-3.43,1.76,-4.04,-0.77,0.88,2.97,-1.99
-4.22,2.79,-3.39,-0.67,0.17,3.61,-1.99
-3.94,3.87,-2.54,-0.56,-0.45,4.16,-1.99
-3.88,5.47,-2.41,-0.40,-0.69,4.37,-1.99
-2.84,5.98,-1.90,-0.18,-0.18,4.37,-1.83
-1.75,6.90,-1.81,0.10,0.47,4.37,-1.83
-1.23,9.39,-1.35,0.36,1.23,4.28,-2.05
-1.96,11.97,-1.77,0.40,1.75,3.92,-2.05
-4.50,13.90,-2.91,0.14,1.95,3.29,-2.05
-7.19,14.10,-3.37,-0.35,1.89,2.69,-1.76
-7.84,13.17,-2.99,-0.67,1.42,2.46,-1.76
-7.25,11.84,-4.00,-0.89,0.67,2.41,-1.60
-5.37,9.74,-4.02,-0.92,0.23,2.39,-1.60
-2.56,7.60,-3.51,-0.64,0.20,2.02,-1.60
-2.40,8.73,-3.39,-0.29,0.24,1.60,-1.60
-3.65,9.72,-2.69,-0.11,-0.01,1.36,-1.60
-3.13,9.48,-1.72,-0.07,-0.68,1.24,-1.83
-1.29,8.89,-1.30,-0.05,-1.37,1.14,-1.83
1.17,9.51,-1.76,-0.07,-1.65,0.91,-1.83
2.88,9.17,-2.50,-0.19,-1.45,0.53,-1.78
4.03,8.23,-2.71,-0.24,-0.99,0.01,-1.78
3.43,8.13,-2.03,-0.14,-0.37,-0.49,-1.74
1.45,9.04,-1.65,-0.05,-0.05,-0.58,-1.74
-0.17,9.30,-1.81,0.01,-0.28,-0.55,-1.74
-1.06,9.17,-2.32,-0.09,-0.99,-0.61,-1.74
-1.18,9.00,-1.19,-0.08,-1.35,-0.83,-1.74
-8.69,2.21,-5.69,0.69,-2.30,-2.18,-1.50
-3.75,11.54,-6.14,0.82,-0.88,-1.95,-1.50
5.52,19.61,-4.88,0.54,0.22,0.64,-1.50
9.92,9.03,-11.94,0.92,0.40,0.43,-1.50
8.22,7.71,-7.96,-0.07,-0.48,-0.92,-1.50
-1.04,16.99,2.49,-0.06,0.33,-0.98,-1.37
4.93,18.30,-0.37,0.70,-0.50,-0.53,-1.37
4.25,11.36,-2.21,0.43,-0.08,-1.27,-1.37
-1.38,6.17,-3.71,0.90,0.71,-1.24,-1.37
-5.11,8.32,-7.64,0.63,0.36,-0.94,-1.37
-5.45,10.08,-6.93,-0.03,-0.63,-0.20,-1.35
