-0.50,9.67,-1.82,0.03,-0.12,0.03,0.22
-0.05,9.69,-1.67,0.00,-0.22,0.05,0.22
0.47,9.56,-1.53,0.01,-0.21,0.04,0.22
0.79,9.60,-1.43,0.01,-0.09,-0.01,0.22
0.47,9.51,-1.36,0.03,0.02,-0.05,0.36
0.12,9.71,-1.33,0.06,0.08,-0.07,0.36
-0.09,9.71,-1.69,0.02,0.03,-0.07,0.11
0.02,9.61,-1.65,-0.00,-0.04,-0.06,0.11
0.09,9.58,-1.50,-0.00,-0.05,-0.07,0.11
0.10,9.64,-1.36,-0.00,-0.05,-0.08,0.25
0.04,9.62,-1.29,0.02,-0.02,-0.08,0.25
0.00,9.53,-1.33,0.04,0.00,-0.08,0.25
-0.55,9.59,-1.34,0.04,-0.02,-0.05,0.25
-0.15,9.73,-1.68,0.01,-0.08,-0.02,0.25
0.29,9.60,-1.68,-0.01,-0.07,-0.02,0.36
0.41,9.68,-1.47,-0.01,-0.02,-0.04,0.36
0.03,9.73,-1.37,-0.00,0.01,-0.05,0.13
-0.25,9.55,-1.18,-0.00,-0.01,-0.06,0.13
-0.24,9.54,-1.22,0.02,-0.03,-0.04,0.13
-0.23,9.70,-1.35,0.02,-0.05,-0.03,0.16
-0.01,9.67,-1.41,0.01,-0.06,-0.04,0.16
-0.12,9.62,-1.26,0.01,-0.10,-0.06,0.13
0.15,9.71,-1.41,0.04,-0.16,-0.09,0.13
1.52,10.05,-1.75,0.06,-0.18,-0.16,0.13
3.07,10.32,-2.46,-0.02,-0.20,-0.39,0.10
3.50,10.15,-2.13,-0.03,-0.15,-0.69,0.10
2.83,10.21,-1.72,0.03,-0.19,-0.97,0.15
2.97,10.67,-2.21,0.10,-0.17,-1.13,0.15
2.55,11.57,-2.74,0.11,0.08,-1.24,0.15
1.60,10.02,-2.91,0.18,0.21,-1.24,0.11
-1.02,9.90,-2.93,0.31,0.12,-1.07,0.11
0.57,9.45,-2.09,0.23,-0.19,-0.47,0.34
4.59,7.66,-1.61,0.19,0.02,0.10,0.34
6.44,7.82,-2.59,0.32,0.86,0.55,0.34
4.42,8.85,-2.39,0.31,1.45,0.91,0.34
2.04,9.77,-2.01,0.18,1.39,1.36,0.34
0.81,10.37,-1.31,-0.01,0.97,1.77,0.11
0.35,10.49,-0.99,-0.15,0.57,2.11,0.11
1.01,10.52,-0.85,-0.27,0.24,2.41,0.11
1.89,10.41,-1.00,-0.30,0.11,2.56,0.06
2.54,10.45,-1.04,-0.32,0.23,2.59,0.06
2.91,10.46,-1.06,-0.27,0.57,2.45,0.29
2.42,10.41,-1.02,-0.23,0.94,2.18,0.29
1.05,9.99,-0.85,-0.21,1.13,1.84,0.29
-0.18,9.85,-1.10,-0.20,1.03,1.53,0.29
-0.78,9.52,-1.54,-0.20,0.61,1.24,0.29
-0.74,8.70,-2.25,-0.15,0.20,0.76,0.05
-0.52,8.24,-2.39,-0.04,-0.00,0.26,0.05
-0.62,8.19,-2.56,0.09,-0.06,-0.19,0.05
-0.19,8.40,-2.83,0.18,-0.07,-0.48,0.11
0.44,8.47,-2.70,0.30,0.00,-0.80,0.11
0.90,9.71,-2.76,0.36,0.13,-1.20,0.40
3.02,11.65,-1.21,0.23,0.42,-1.43,0.40
9.45,10.45,2.56,0.05,0.64,-1.04,0.40
7.01,9.28,1.40,0.32,1.23,-1.49,0.40
1.07,9.13,-1.44,0.71,1.65,-1.84,0.40
-0.25,11.39,-2.16,0.85,1.28,-1.89,0.46
-1.47,8.70,-2.57,0.73,0.56,-1.67,0.46
-3.51,8.17,-3.18,0.81,-0.13,-1.43,0.46
-3.22,8.70,-3.95,0.66,-1.02,-1.03,0.33
-5.92,12.11,-1.92,0.38,-1.77,-0.97,0.33
-0.48,9.80,-0.10,0.34,-1.68,-0.68,0.44
4.67,9.60,-2.11,0.53,-0.75,-0.73,0.44
2.63,10.12,-2.35,0.60,0.34,-1.03,0.44
-2.85,9.96,-2.88,0.55,0.42,-0.98,0.16
-3.78,9.52,-3.56,0.42,-0.22,-0.67,0.16
-1.84,9.67,-3.33,0.31,-0.68,-0.44,0.16
0.29,9.64,-2.89,0.28,-0.65,-0.41,0.16
1.07,9.60,-2.78,0.28,-0.34,-0.48,0.16
-0.42,10.11,-2.82,0.28,-0.18,-0.54,0.24
-1.45,9.69,-3.07,0.25,-0.33,-0.50,0.24
-1.26,9.54,-3.75,0.19,-0.54,-0.43,0.09
-0.49,9.43,-4.13,0.11,-0.62,-0.40,0.09
-0.23,9.47,-3.61,0.08,-0.57,-0.42,0.09
-0.25,9.50,-3.08,0.04,-0.52,-0.45,0.40
-0.19,9.45,-2.80,0.05,-0.48,-0.50,0.40
-0.70,9.37,-2.76,0.06,-0.46,-0.55,0.40
-0.92,9.28,-2.74,0.05,-0.46,-0.56,0.40
-1.31,9.15,-2.67,0.05,-0.47,-0.58,0.40
-0.99,9.23,-2.90,0.05,-0.47,-0.60,0.18
-0.64,9.66,-3.11,0.03,-0.49,-0.66,0.18
-0.14,9.92,-2.87,0.02,-0.56,-0.76,0.13
-0.10,10.12,-2.49,0.02,-0.66,-0.91,0.13
0.29,10.65,-2.16,-0.01,-0.72,-1.06,0.13
0.56,10.78,-1.58,0.01,-0.66,-1.26,0.20
0.48,10.48,-1.71,0.01,-0.52,-1.47,0.20
0.33,10.69,-2.95,-0.02,-0.38,-1.69,0.20
0.06,11.12,-4.19,-0.02,-0.41,-1.87,0.20
0.22,12.01,-4.25,-0.00,-0.62,-2.07,0.20
0.02,13.45,-3.93,0.03,-0.83,-2.24,0.22
0.70,14.47,-2.35,0.13,-1.16,-2.30,0.22
2.39,15.68,-1.56,0.17,-1.38,-2.32,0.07
3.61,15.77,-1.14,0.22,-1.52,-2.25,0.07
3.29,14.41,-1.75,0.19,-1.52,-2.21,0.07
-1.75,12.98,-2.80,0.16,-0.97,-2.48,-0.19
-5.79,13.30,-5.85,0.40,-0.37,-2.68,-0.19
-1.83,8.92,-6.53,0.41,0.02,-2.14,-0.19
0.91,6.92,-5.69,0.25,0.56,-1.45,-0.19
-1.87,3.10,-3.62,0.06,1.01,-1.10,-0.19
-7.23,2.43,-7.21,0.46,1.15,-0.64,-0.18
-0.30,7.21,-5.56,-0.28,1.81,0.39,-0.18
-0.85,3.66,-2.63,-0.63,1.70,1.36,0.04
-2.14,3.31,-2.44,-0.52,1.90,1.83,0.04
-2.64,3.15,-3.72,-0.51,1.79,2.48,0.04
-5.04,4.63,-3.81,-0.71,1.46,2.98,-0.39
-5.86,5.02,-2.59,-1.02,1.03,3.70,-0.39
-5.04,4.61,-2.37,-1.05,0.35,4.37,-0.30
-4.85,5.34,-2.31,-0.99,-0.27,4.37,-0.30
-4.39,7.15,-2.50,-0.91,-0.64,4.37,-0.30
-3.61,8.94,-3.03,-0.69,-0.71,4.37,-0.30
-3.47,11.10,-3.44,-0.45,-0.78,4.37,-0.30
-1.23,12.45,-2.81,-0.09,-0.31,4.37,-0.12
-0.46,13.22,-2.07,0.23,0.22,4.37,-0.12
0.45,14.31,-2.54,0.46,0.96,4.37,-0.12
-0.49,15.19,-2.47,0.32,1.68,3.45,-0.05
-2.31,13.49,-1.43,0.17,2.29,2.22,-0.05
-6.00,10.72,-2.78,0.22,2.40,0.55,-0.06
-7.52,9.23,-2.99,0.46,2.05,-0.96,-0.06
-10.06,9.38,-3.45,0.48,1.37,-1.81,-0.06
-6.95,8.64,-4.30,0.58,0.95,-1.97,-0.06
-1.59,10.81,-3.89,0.46,0.67,-1.96,-0.06
10.11,15.41,5.35,-0.23,-0.18,-0.66,0.15
7.95,9.54,1.72,0.32,0.36,-1.53,0.15
-2.40,11.30,-5.66,0.98,1.23,-2.27,0.15
-1.58,13.19,-3.20,1.07,1.08,-2.25,0.00
-6.19,9.56,-1.28,0.70,0.31,-1.91,0.00
-8.47,7.77,-4.95,0.82,-0.47,-1.31,-0.08
-2.09,11.63,-4.41,0.35,-1.49,-0.73,-0.08
1.31,8.96,-2.57,0.35,-1.63,-0.70,-0.08
3.92,10.39,-3.42,0.51,-0.82,-0.80,-0.08
3.35,9.79,-2.96,0.47,0.03,-1.08,-0.08
-1.29,9.44,-3.32,0.49,0.34,-1.08,-0.09
-2.23,9.55,-3.87,0.42,0.03,-0.83,-0.09
-1.13,9.95,-5.87,0.22,-0.39,-0.63,-0.09
-0.85,9.37,-4.40,-0.04,-0.71,-0.52,-0.01
-0.03,9.25,-2.94,0.01,-0.87,-0.45,-0.01
1.19,9.57,-2.29,0.04,-0.68,-0.55,0.33
1.28,9.18,-2.22,0.14,-0.40,-0.67,0.33
-0.22,9.48,-3.11,0.16,-0.35,-0.75,0.33
-0.93,9.09,-3.13,0.10,-0.57,-0.74,0.33
-0.56,9.04,-3.30,0.10,-0.72,-0.72,0.33
0.44,8.86,-3.30,0.05,-0.69,-0.76,0.02
-0.60,9.43,-3.02,0.07,-0.54,-0.83,0.02
-1.69,9.65,-2.84,0.06,-0.61,-0.83,0.02
-1.05,9.53,-2.89,0.02,-0.78,-0.83,0.12
0.45,9.86,-3.32,-0.01,-0.88,-0.92,0.12
1.39,10.04,-3.74,-0.04,-0.90,-1.15,0.23
0.62,10.29,-3.62,-0.06,-0.84,-1.37,0.23
0.49,10.62,-3.33,-0.08,-0.85,-1.57,0.23
1.52,11.43,-2.88,-0.10,-0.72,-1.84,0.28
0.46,12.74,-3.39,-0.04,-0.64,-2.15,0.28
-0.02,14.23,-4.17,-0.03,-0.92,-2.36,0.28
1.50,15.32,-3.59,0.01,-1.19,-2.53,0.28
2.03,16.54,-2.63,0.12,-1.56,-2.64,0.28
2.44,17.12,-1.56,0.12,-1.78,-2.58,0.19
5.88,16.68,-1.88,0.10,-1.95,-2.32,0.19
5.17,12.79,-1.99,0.15,-1.33,-2.52,0.18
-5.10,12.16,-4.72,0.28,-0.08,-3.07,0.18
-4.63,10.76,-6.05,0.22,0.41,-2.79,0.18
-1.47,7.61,-6.67,0.10,0.66,-1.95,-0.09
0.40,3.52,-4.38,-0.31,1.07,-1.20,-0.09
-5.37,0.65,-4.97,0.24,1.41,-0.54,-0.09
-1.09,8.29,-6.28,-0.13,1.87,0.32,-0.09
-1.91,4.83,-2.64,-0.93,1.34,1.53,-0.09
-2.88,2.82,-1.17,-0.71,1.16,2.08,-0.15
-1.75,3.46,-3.21,-0.66,0.95,2.87,-0.15
-2.28,4.77,-2.90,-0.77,0.94,3.40,-0.31
-3.55,5.08,-2.47,-0.85,0.88,3.94,-0.31
-4.61,5.04,-2.63,-0.97,0.47,4.37,-0.31
-5.65,6.09,-2.36,-0.95,-0.17,4.37,0.06
-4.91,6.80,-2.71,-0.89,-0.86,4.37,0.06
-3.61,8.44,-2.08,-0.59,-1.05,4.37,0.06
-3.15,11.17,-2.06,-0.38,-1.19,4.37,0.06
-1.69,12.19,-1.73,-0.12,-1.00,4.37,0.06
0.68,13.51,-1.20,0.22,-0.13,4.37,-0.28
3.49,15.88,-2.24,0.40,1.40,4.37,-0.28
0.64,16.68,-1.51,0.19,2.98,3.06,0.06
-7.20,13.77,-3.91,0.17,3.41,1.40,0.06
-13.15,8.52,-4.24,0.26,2.66,-0.41,0.06
-13.59,9.18,-5.01,0.50,1.33,-1.82,0.03
-11.62,10.25,-3.83,0.58,0.29,-2.16,0.03
2.10,17.21,-0.89,0.13,-0.20,-1.59,0.03
15.09,11.50,6.34,-0.19,-0.96,-0.66,0.03
6.94,10.11,-2.13,0.71,0.64,-2.31,0.03
1.00,10.82,-5.55,1.12,1.76,-2.58,0.09
-3.46,10.17,-3.79,1.36,1.93,-2.66,0.09
-11.90,8.21,-4.94,1.10,0.97,-2.06,-0.09
-11.23,10.68,-5.47,0.77,-0.59,-1.13,-0.09
-4.06,11.65,-3.22,0.10,-2.43,-0.63,-0.09
0.83,8.98,-1.80,0.30,-2.44,-0.44,-0.03
