timestamp,aX,aY,aZ,gX,gY,gZ,xP
4700,0.78,3.61,-2.70,0.17,1.39,1.59,0.25
4720,-1.11,4.90,-2.79,0.12,1.80,2.22,0.30
4740,-3.21,5.57,-2.33,0.00,1.85,2.78,0.30
4760,-4.51,5.80,-2.02,-0.13,1.62,3.53,0.24
4780,-4.78,6.80,-1.72,-0.28,1.13,4.17,0.24
4800,-5.35,7.60,-2.19,-0.49,0.29,4.37,0.24
4820,-4.86,8.51,-2.24,-0.55,-0.36,4.37,0.24
4840,-3.62,9.73,-1.70,-0.41,-0.62,4.37,0.24
4860,-2.93,11.96,-2.64,-0.25,-0.83,4.37,-0.06
4880,-1.69,12.92,-1.72,-0.00,-0.48,4.37,-0.06
4900,0.90,12.83,-0.61,0.29,0.41,4.37,-0.06
4920,1.87,14.61,-1.45,0.45,1.57,4.21,0.24
4940,-2.13,16.71,-2.08,0.12,2.28,3.21,0.24
4960,-4.38,13.52,-1.44,-0.06,2.41,2.06,0.38
4980,-6.97,10.48,-3.23,-0.03,2.14,0.63,0.38
5000,-7.99,8.34,-3.23,0.22,1.54,-0.93,0.38
5020,-8.78,9.35,-4.86,0.34,0.94,-1.67,0.55
5040,-5.19,9.07,-4.96,0.36,0.53,-1.83,0.55
5060,5.20,12.63,-0.83,0.10,0.00,-0.99,0.55
5080,11.12,11.19,2.56,-0.13,-0.37,-0.80,0.55
5100,5.33,9.65,0.63,0.41,0.19,-1.64,0.55
5120,3.40,9.93,-3.36,0.71,0.96,-1.78,0.30
5140,1.65,8.38,-4.64,0.95,1.61,-1.98,0.30
5160,-5.05,10.62,-4.24,0.93,1.46,-1.98,0.30
5180,-10.25,9.84,-2.64,0.65,0.46,-1.38,0.30
5200,-7.41,10.97,-3.22,0.50,-1.08,-0.85,0.30
5220,-2.21,9.21,-2.21,0.25,-2.06,-0.44,0.33
5240,2.47,9.73,-2.45,0.42,-1.78,-0.35,0.33
5260,6.21,10.34,-2.76,0.51,-0.54,-0.68,0.33
5280,3.65,9.06,-2.49,0.58,0.50,-1.01,0.33
5300,-1.64,9.71,-4.35,0.57,0.64,-0.96,0.33
5320,-3.52,9.95,-3.61,0.41,-0.00,-0.66,0.55
5340,-2.31,9.61,-4.20,0.30,-0.68,-0.37,0.55
5360,-0.83,9.66,-4.13,0.19,-1.03,-0.23,0.47
5380,1.34,9.53,-3.73,0.17,-0.86,-0.22,0.47
5400,1.46,9.38,-3.85,0.15,-0.47,-0.31,0.47
5420,0.23,9.36,-3.92,0.11,-0.20,-0.34,0.55
5440,-0.67,9.24,-3.83,0.08,-0.27,-0.30,0.55
5460,-0.65,9.05,-3.49,0.05,-0.52,-0.25,0.55
5480,0.41,8.85,-3.60,0.04,-0.62,-0.24,0.55
5500,1.44,8.94,-3.55,0.04,-0.50,-0.32,0.55
5520,1.14,8.89,-3.38,0.06,-0.32,-0.42,0.70
5540,0.36,8.98,-3.36,0.06,-0.26,-0.51,0.70
5560,-0.06,9.01,-3.32,0.08,-0.36,-0.57,0.52
5580,-0.15,9.22,-3.36,0.07,-0.47,-0.59,0.52
5600,0.06,9.21,-3.16,0.07,-0.55,-0.64,0.52
5620,0.74,9.40,-3.92,-0.11,-0.65,-0.69,0.55
5640,0.62,9.00,-3.81,-0.12,-0.56,-0.79,0.55
5660,-0.60,9.11,-3.59,-0.04,-0.43,-0.88,0.55
5680,-0.67,9.31,-4.03,-0.05,-0.50,-0.89,0.55
5700,-0.51,9.00,-3.38,-0.04,-0.54,-0.96,0.55
5720,-0.91,9.83,-3.38,-0.03,-0.54,-1.04,0.72
5740,-0.40,9.80,-4.33,-0.05,-0.51,-1.15,0.72
5760,-1.05,10.35,-4.35,-0.10,-0.51,-1.30,0.66
5780,-0.99,10.98,-4.10,-0.12,-0.66,-1.40,0.66
5800,-0.51,12.11,-2.90,-0.16,-0.77,-1.55,0.66
5820,0.34,12.62,-2.72,-0.14,-0.88,-1.74,0.30
5840,1.04,12.96,-2.59,-0.11,-0.86,-1.97,0.30
5860,-0.15,13.63,-2.78,-0.03,-0.85,-2.16,0.32
5880,-0.89,13.51,-2.54,0.00,-1.01,-2.17,0.32
5900,1.43,14.58,-2.76,-0.02,-1.23,-2.06,0.32
5920,2.75,14.14,-2.31,0.05,-1.39,-2.03,0.32
5940,1.44,12.43,-2.49,0.04,-1.27,-2.04,0.32
5960,-2.59,11.18,-3.27,0.05,-0.89,-2.28,0.32
5980,-3.77,11.67,-5.36,0.20,-0.39,-2.52,0.32
6000,-1.90,8.11,-4.94,0.16,0.10,-2.18,0.32
6020,-1.51,6.73,-5.31,0.12,0.60,-1.67,0.24
