timestamp,aX,aY,aZ,gX,gY,gZ,xP
3920,-3.41,8.54,-4.70,-0.09,0.04,0.33,-2.26
3940,-3.04,8.47,-4.47,-0.11,0.01,0.45,-2.26
3960,-2.68,8.90,-4.27,-0.13,-0.00,0.54,-2.26
3980,-2.37,8.80,-4.07,-0.15,0.01,0.60,-2.09
4000,-2.14,8.88,-4.23,-0.17,0.02,0.64,-2.09
4020,-2.50,8.61,-4.25,-0.18,-0.01,0.69,-1.90
4040,-2.26,8.67,-4.04,-0.19,-0.06,0.79,-1.90
4060,-1.37,8.62,-3.97,-0.16,-0.04,0.79,-1.90
4080,-1.54,8.61,-4.23,-0.16,0.03,0.76,-1.90
4100,-1.44,8.75,-4.32,-0.16,0.02,0.73,-1.90
4120,-1.18,8.73,-4.02,-0.16,-0.01,0.72,-1.87
4140,-1.02,8.81,-3.64,-0.14,-0.05,0.70,-1.87
4160,-0.59,8.71,-3.77,-0.09,-0.07,0.66,-1.87
4180,-0.06,8.79,-3.72,-0.05,-0.09,0.60,-1.90
4200,-0.10,8.88,-3.67,-0.04,-0.12,0.52,-1.90
4220,-0.65,8.85,-3.72,-0.03,-0.19,0.48,-1.98
4240,0.20,8.87,-3.83,-0.02,-0.21,0.44,-1.98
4260,0.17,9.12,-3.72,0.00,-0.25,0.36,-1.98
4280,0.34,9.00,-3.89,0.01,-0.28,0.27,-2.35
4300,0.45,8.87,-3.98,0.00,-0.29,0.19,-2.35
4320,0.23,8.81,-4.22,-0.02,-0.25,0.10,-2.35
4340,0.33,8.88,-3.79,-0.06,-0.23,0.04,-2.35
4360,0.81,8.89,-3.88,-0.04,-0.22,-0.07,-2.35
4380,0.74,8.94,-3.74,-0.04,-0.18,-0.19,-2.27
4400,0.38,8.94,-3.68,-0.04,-0.14,-0.28,-2.27
4420,-0.28,8.74,-3.78,-0.05,-0.07,-0.33,-2.14
4440,-0.45,8.94,-3.89,-0.06,-0.02,-0.32,-2.14
4460,-0.77,8.99,-3.83,-0.06,-0.02,-0.29,-2.14
4480,-0.94,8.88,-3.80,-0.07,-0.01,-0.25,-2.38
4500,-0.74,8.86,-3.85,-0.07,0.06,-0.23,-2.38
4520,-0.64,9.16,-3.93,-0.07,0.11,-0.21,-2.38
4540,-1.00,9.64,-3.54,-0.07,-0.00,-0.18,-2.38
4560,-0.63,9.39,-3.29,-0.05,-0.11,-0.17,-2.38
4580,-0.29,9.08,-3.68,-0.04,-0.12,-0.20,-2.30
4600,-0.51,9.02,-3.85,-0.05,-0.10,-0.25,-2.30
4620,-1.04,8.98,-3.66,-0.06,-0.08,-0.26,-2.15
4640,-0.75,9.03,-3.81,-0.07,-0.08,-0.25,-2.15
