timestamp,aX,aY,aZ,gX,gY,gZ,xP
1820,-8.18,-0.16,-3.40,-1.59,1.60,4.37,-2.33
1840,-15.11,2.36,-7.13,-1.14,0.19,4.37,-2.91
1860,-17.90,4.19,-8.10,-0.78,-0.82,4.37,-2.91
1880,-19.60,5.22,-7.73,-0.33,-1.32,3.50,-2.91
1900,-17.88,5.22,-5.61,0.03,-1.15,2.05,-2.02
1920,-19.61,1.72,-2.26,0.35,-1.45,0.18,-2.02
1940,-13.10,-1.18,-6.04,0.39,-0.61,0.04,-2.02
1960,-0.07,19.61,-3.29,0.19,0.02,-1.11,-2.02
1980,2.50,19.61,-8.07,0.13,-0.41,-0.88,-2.02
2000,-5.43,7.31,-4.16,-0.27,-0.65,-0.75,-2.04
2020,-6.17,2.84,-4.22,-0.31,-0.16,-0.23,-2.04
2040,-4.31,8.42,-2.64,-0.33,0.08,0.08,-2.18
2060,-4.15,8.56,-5.22,-0.26,0.16,0.27,-2.18
2080,-5.41,8.28,-4.79,-0.32,0.04,0.68,-2.18
2100,-3.85,9.61,-4.12,-0.32,-0.02,0.98,-1.98
2120,-2.69,10.26,-4.30,-0.29,-0.10,1.12,-1.98
2140,-2.33,8.45,-4.62,-0.27,-0.22,1.08,-1.98
2160,-1.25,8.71,-5.04,-0.34,-0.26,1.01,-1.98
2180,-1.61,9.02,-5.36,-0.43,-0.26,0.99,-1.98
2200,-1.40,9.29,-4.47,-0.49,-0.43,1.00,-2.28
2220,-0.51,7.84,-4.15,-0.48,-0.55,0.97,-2.28
2240,0.28,8.15,-3.13,-0.42,-0.65,0.88,-2.30
2260,0.81,8.54,-3.15,-0.33,-0.56,0.72,-2.30
2280,0.90,8.53,-3.42,-0.29,-0.37,0.52,-2.30
2300,0.77,8.72,-4.03,-0.30,-0.31,0.34,-2.07
2320,0.81,8.75,-3.91,-0.31,-0.38,0.16,-2.07
2340,0.80,9.38,-3.97,-0.33,-0.55,0.03,-2.07
2360,0.37,9.42,-3.41,-0.35,-0.61,-0.11,-2.07
2380,1.05,10.13,-3.13,-0.36,-0.66,-0.24,-2.07
2400,-0.44,11.54,-3.05,-0.41,-0.54,-0.36,-2.20
2420,-1.19,11.66,-3.37,-0.47,-0.57,-0.33,-2.20
2440,-0.91,12.23,-3.67,-0.59,-0.61,-0.26,-1.91
2460,-0.48,13.27,-3.84,-0.70,-0.63,-0.17,-1.91
2480,0.27,13.96,-3.63,-0.80,-0.67,-0.07,-1.91
2500,1.42,14.88,-3.28,-0.87,-0.79,0.08,-2.10
2520,4.67,15.44,-1.82,-0.92,-0.77,0.24,-2.10
2540,9.39,12.65,-1.46,-0.84,-0.56,0.10,-2.10
2560,11.11,9.86,-3.61,-0.65,-0.10,-0.15,-2.10
2580,0.36,9.72,-7.02,-0.13,0.87,-1.85,-2.10
2600,-6.97,15.47,-9.51,0.33,1.13,-3.38,-2.20
2620,-10.04,16.77,-8.23,0.64,1.00,-4.37,-2.20
2640,-13.40,19.61,-7.76,0.89,0.59,-4.37,-2.49
2660,-14.93,18.26,-8.85,1.32,-0.07,-4.37,-2.49
2680,-10.72,16.04,-8.23,1.06,-0.43,-4.37,-2.49
2700,-7.90,14.06,-5.05,1.35,-0.07,-4.37,-2.59
2720,-5.88,12.02,-4.37,1.45,-0.19,-4.37,-2.59
2740,0.33,8.96,-2.13,1.20,-0.16,-3.49,-2.59
2760,8.20,6.14,0.59,0.99,0.16,-2.57,-2.59
2780,11.92,1.50,1.32,0.98,1.43,-1.90,-2.59
2800,7.95,1.87,1.65,0.65,2.11,-0.93,-2.66
2820,6.03,1.26,1.85,0.20,2.31,0.41,-2.66
2840,6.30,0.56,1.44,-0.41,2.38,1.74,-2.24
2860,5.35,-0.04,0.89,-0.83,2.39,2.71,-2.24
2880,3.12,-0.25,0.11,-1.11,2.39,3.46,-2.24
2900,-0.12,0.22,-0.84,-1.26,2.32,3.98,-2.82
2920,-4.75,0.23,-1.70,-1.28,1.80,4.37,-2.82
2940,-7.93,0.64,-3.56,-1.07,0.70,4.37,-2.71
2960,-11.80,2.56,-5.47,-0.76,-0.20,4.37,-2.71
2980,-13.63,4.97,-6.17,-0.53,-1.01,4.36,-2.71
3000,-13.33,5.73,-6.61,-0.30,-1.36,3.65,-2.71
3020,-12.64,5.87,-5.98,-0.03,-1.47,2.70,-2.71
3040,-11.31,6.63,-5.08,0.15,-1.25,1.53,-2.73
3060,-9.48,6.47,-4.16,0.19,-0.80,0.58,-2.73
3080,-8.30,4.80,-3.13,0.09,-0.37,-0.16,-2.73
3100,-8.24,1.64,-9.75,0.62,0.72,-0.43,-2.48
3120,-12.75,19.61,-9.57,0.19,-0.04,-1.25,-2.48
3140,7.98,19.61,-0.41,-0.21,-0.68,-0.55,-2.52
3160,-1.99,4.98,-5.50,-0.11,-0.42,-1.17,-2.52
3180,-10.93,3.90,-4.15,-0.12,-0.32,-0.68,-2.52
3200,-3.98,7.94,-3.96,-0.17,-0.21,-0.08,-2.52
3220,-4.27,9.12,-5.46,-0.22,0.05,0.03,-2.52
3240,-5.28,8.16,-4.77,-0.31,-0.00,0.39,-2.59
3260,-3.65,9.39,-4.93,-0.30,0.01,0.58,-2.59
3280,-4.41,8.99,-4.98,-0.35,-0.11,0.78,-2.59
3300,-3.58,8.87,-5.17,-0.39,-0.19,1.01,-2.38
3320,-1.95,8.08,-5.29,-0.47,-0.08,1.08,-2.38
3340,-2.42,8.18,-4.94,-0.50,-0.03,1.09,-2.64
3360,-2.03,8.97,-5.10,-0.51,-0.12,1.11,-2.64
3380,-1.45,9.01,-4.53,-0.52,-0.33,1.09,-2.64
3400,-0.76,8.93,-3.28,-0.45,-0.42,0.98,-2.64
3420,0.62,8.68,-3.29,-0.38,-0.36,0.83,-2.64
3440,-0.33,8.00,-3.36,-0.32,-0.30,0.63,-2.42
3460,-0.75,7.90,-4.25,-0.27,-0.19,0.58,-2.42
3480,-0.09,8.34,-4.24,-0.27,-0.15,0.50,-2.42
3500,-0.39,9.03,-2.73,-0.25,-0.09,0.38,-2.40
3520,-0.36,8.96,-2.15,-0.11,-0.27,0.20,-2.40
3540,-0.45,9.79,-2.95,0.00,-0.41,0.06,-2.47
3560,0.37,8.84,-3.80,0.01,-0.41,-0.04,-2.47
3580,0.09,8.36,-4.51,-0.06,-0.39,-0.15,-2.47
3600,0.29,9.12,-4.74,-0.21,-0.43,-0.22,-2.47
3620,-0.42,9.26,-3.88,-0.23,-0.46,-0.31,-2.47
3640,0.15,10.06,-3.01,-0.25,-0.51,-0.35,-2.45
3660,-0.65,11.42,-3.17,-0.31,-0.57,-0.45,-2.45
3680,-1.72,10.95,-3.42,-0.42,-0.64,-0.42,-2.45
3700,0.17,11.82,-3.41,-0.56,-0.68,-0.42,-2.48
3720,0.47,13.01,-3.80,-0.67,-0.67,-0.48,-2.48
3740,0.97,14.20,-2.86,-0.72,-0.77,-0.49,-2.48
3760,2.30,15.70,-2.38,-0.71,-0.70,-0.49,-2.48
3780,4.48,18.05,-1.51,-0.69,-0.71,-0.44,-2.48
3800,7.58,18.02,-1.05,-0.62,-0.84,-0.40,-2.48
3820,9.96,14.45,-4.04,-0.53,-0.35,-0.18,-2.48
3840,1.25,8.89,-8.81,-0.14,1.32,-1.52,-2.55
3860,-6.24,13.21,-9.06,0.41,1.91,-2.95,-2.55
3880,-13.15,16.38,-8.31,0.31,1.48,-4.37,-2.55
3900,-16.10,15.54,-6.41,0.78,0.47,-4.37,-2.75
3920,-12.88,16.54,-8.74,0.53,-0.12,-4.37,-2.75
3940,-8.86,13.06,-6.12,0.64,-0.09,-4.37,-2.92
3960,-8.27,11.32,-6.19,0.77,0.16,-4.37,-2.92
3980,-4.79,9.28,-5.24,0.71,0.16,-4.32,-2.92
4000,-0.88,6.68,-3.71,0.65,0.32,-3.64,-2.74
4020,2.99,3.93,-1.41,0.51,0.35,-2.90,-2.74
4040,7.36,2.21,0.29,0.39,0.93,-1.99,-2.74
4060,8.32,0.75,0.33,0.31,1.51,-1.24,-2.74
4080,6.41,0.14,0.75,0.07,1.91,-0.25,-2.74
4100,5.82,-0.46,0.34,-0.23,2.25,0.82,-2.76
4120,6.05,-0.31,-0.02,-0.63,2.50,1.82,-2.76
4140,4.54,-0.82,-0.89,-0.96,2.67,2.63,-2.85
4160,2.77,-0.13,-1.95,-1.15,2.73,3.17,-2.85
4180,-1.28,0.27,-2.79,-1.17,2.25,3.66,-2.85
4200,-5.83,0.29,-3.37,-1.02,1.34,4.19,-3.09
4220,-8.46,0.99,-5.45,-0.73,0.26,4.37,-3.09
4240,-11.76,3.13,-5.57,-0.44,-0.94,4.37,-3.09
4260,-13.66,5.46,-6.10,-0.29,-1.74,4.37,-3.09
4280,-13.97,7.12,-4.59,-0.22,-1.95,3.48,-3.09
4300,-13.89,7.54,-3.90,-0.17,-1.53,2.14,-3.19
4320,-10.97,7.09,-3.08,-0.23,-0.66,0.83,-3.19
4340,-12.12,-0.64,-10.41,0.74,0.72,-0.44,-2.99
4360,-16.89,19.61,-8.96,-0.04,-0.01,-1.62,-2.99
4380,5.32,15.37,0.46,0.38,-0.96,-0.80,-2.99
4400,-6.37,11.98,-0.81,-0.18,-0.31,-0.92,-2.79
4420,-8.61,4.39,-5.60,-0.08,-0.41,-0.49,-2.79
4440,-5.99,6.96,-4.37,-0.06,-0.28,0.20,-2.79
4460,-3.60,8.87,-4.72,-0.09,-0.04,0.37,-2.79
4480,-4.00,7.66,-5.27,-0.10,0.14,0.49,-2.79
4500,-5.36,8.56,-4.79,-0.13,0.08,0.74,-2.84
4520,-5.11,9.42,-5.10,-0.18,-0.13,1.06,-2.84
4540,-3.49,8.83,-5.05,-0.23,-0.22,1.29,-2.98
4560,-2.23,8.27,-5.31,-0.27,-0.25,1.24,-2.98
4580,-2.61,8.14,-5.19,-0.37,-0.26,1.25,-2.98
4600,-2.35,8.75,-5.44,-0.47,-0.35,1.27,-3.10
4620,-1.47,9.14,-5.03,-0.51,-0.52,1.26,-3.10
4640,-0.67,8.58,-4.18,-0.49,-0.53,1.15,-3.10
4660,-0.27,8.12,-3.75,-0.45,-0.49,1.03,-3.10
4680,0.30,8.13,-3.48,-0.38,-0.44,0.89,-3.10
4700,0.24,8.14,-3.45,-0.33,-0.41,0.70,-2.70
4720,0.94,7.90,-3.75,-0.28,-0.33,0.50,-2.70
4740,0.58,8.74,-3.82,-0.25,-0.27,0.29,-2.96
4760,0.50,8.88,-3.48,-0.20,-0.31,0.12,-2.96
4780,0.78,8.71,-3.53,-0.17,-0.35,-0.07,-2.96
4800,0.65,8.81,-4.12,-0.18,-0.31,-0.24,-3.08
4820,-0.06,9.16,-3.74,-0.21,-0.25,-0.37,-3.08
4840,0.17,10.04,-4.10,-0.26,-0.32,-0.46,-3.08
4860,-0.54,10.50,-3.45,-0.30,-0.40,-0.53,-3.08
4880,-0.51,11.83,-3.18,-0.39,-0.50,-0.55,-3.08
4900,-0.83,12.35,-4.41,-0.56,-0.51,-0.57,-2.79
4920,-1.18,13.04,-4.39,-0.76,-0.47,-0.53,-2.79
4940,-0.84,14.48,-4.02,-0.85,-0.54,-0.39,-2.80
4960,0.00,15.96,-2.63,-0.83,-0.74,-0.23,-2.80
4980,3.04,17.45,-1.73,-0.89,-0.81,0.01,-2.80
5000,7.89,16.05,-1.49,-0.85,-0.82,0.07,-3.07
5020,11.26,14.27,-2.28,-0.75,-0.67,0.15,-3.07
5040,8.09,9.34,-5.52,-0.39,0.69,-0.28,-2.87
5060,-3.68,11.45,-10.83,0.36,1.89,-2.88,-2.87
5080,-8.62,16.09,-8.67,0.62,1.89,-4.21,-2.87
5100,-16.00,19.32,-7.16,0.66,1.13,-4.37,-2.87
5120,-19.61,17.79,-10.71,1.36,-0.21,-4.37,-2.87
5140,-8.41,15.73,-7.64,1.01,-0.69,-4.37,-3.16
5160,-5.95,12.44,-6.20,1.12,-0.11,-4.37,-3.16
5180,-6.25,11.22,-5.40,1.20,0.21,-4.37,-3.16
5200,-0.88,8.26,-3.78,0.94,0.02,-3.48,-3.10
5220,7.63,5.07,-0.88,0.59,-0.08,-2.58,-3.10
5240,11.45,1.63,1.45,0.51,0.89,-1.70,-3.24
5260,10.17,0.85,1.25,0.45,1.73,-0.73,-3.24
5280,8.32,0.77,1.05,0.10,2.21,0.52,-3.24
5300,6.80,0.25,0.70,-0.42,2.41,1.73,-3.24
5320,5.36,-0.17,0.45,-0.84,2.45,2.77,-3.24
5340,3.94,-0.09,-1.09,-1.12,2.74,3.60,-3.56
5360,-0.26,0.35,-2.18,-1.23,2.82,4.06,-3.56
5380,-7.08,0.02,-3.10,-1.09,1.86,4.37,-3.56
5400,-10.72,0.59,-5.62,-0.68,0.68,4.37,-3.61
5420,-15.36,2.87,-7.33,-0.38,-0.45,4.37,-3.61
5440,-16.47,3.92,-7.13,-0.19,-1.24,3.94,-3.32
5460,-18.30,3.51,-5.39,0.05,-1.42,2.88,-3.32
5480,-15.55,4.58,-3.96,0.20,-1.31,1.61,-3.32
5500,-11.01,4.92,-0.81,-0.13,-1.30,0.58,-3.32
5520,-15.61,5.43,-14.34,0.73,1.17,-1.11,-3.32
5540,2.96,19.61,4.67,-0.11,0.27,-0.14,-3.24
5560,-0.19,18.31,-12.84,-0.39,-0.03,-0.96,-3.24
5580,-7.64,5.41,-5.53,-0.35,-0.45,-0.76,-3.24
5600,-6.36,4.36,-3.90,-0.29,-0.16,-0.16,-3.44
5620,-3.95,7.16,-4.23,-0.20,-0.08,0.16,-3.44
5640,-4.41,9.02,-5.20,-0.15,-0.09,0.40,-3.17
5660,-4.43,8.70,-4.71,-0.16,-0.16,0.65,-3.17
5680,-4.18,9.33,-5.13,-0.19,-0.26,0.89,-3.17
5700,-2.86,8.97,-4.88,-0.20,-0.27,1.01,-3.17
5720,-2.60,8.44,-5.54,-0.25,-0.25,0.98,-3.17
5740,-2.39,8.01,-5.51,-0.37,-0.22,1.00,-3.28
5760,-2.46,8.38,-5.24,-0.46,-0.23,1.05,-3.28
5780,-1.43,9.09,-5.04,-0.52,-0.40,1.05,-3.28
5800,-0.57,9.17,-4.36,-0.49,-0.46,0.96,-3.30
5820,-0.06,8.82,-3.89,-0.44,-0.43,0.82,-3.30
5840,-0.69,8.11,-3.17,-0.35,-0.39,0.69,-3.49
5860,-0.33,7.69,-3.40,-0.28,-0.40,0.58,-3.49
5880,0.03,8.37,-4.02,-0.26,-0.44,0.47,-3.49
5900,0.69,8.19,-3.98,-0.20,-0.45,0.31,-3.49
5920,-0.02,8.52,-3.98,-0.16,-0.53,0.14,-3.49
5940,1.12,8.78,-3.90,-0.14,-0.57,-0.06,-3.37
5960,0.80,8.53,-4.09,-0.12,-0.46,-0.27,-3.37
5980,-0.62,8.50,-4.17,-0.15,-0.37,-0.39,-3.37
6000,-0.06,9.18,-4.01,-0.20,-0.42,-0.44,-3.13
6020,-1.00,9.59,-3.85,-0.23,-0.41,-0.49,-3.13
6040,-1.21,10.43,-3.98,-0.30,-0.42,-0.44,-3.52
6060,-1.71,11.95,-4.15,-0.48,-0.47,-0.40,-3.52
6080,-1.33,13.38,-3.72,-0.67,-0.56,-0.32,-3.52
6100,-0.04,14.22,-3.74,-0.70,-0.61,-0.32,-3.44
6120,0.07,14.74,-3.51,-0.69,-0.71,-0.26,-3.44
6140,2.01,15.99,-2.19,-0.68,-0.93,-0.12,-3.44
6160,6.10,16.67,-1.38,-0.65,-1.02,-0.02,-3.44
6180,9.70,15.31,-1.58,-0.72,-0.91,0.13,-3.44
6200,10.24,12.46,-3.24,-0.60,-0.19,0.35,-3.33
6220,0.85,11.06,-7.78,-0.01,1.66,-1.45,-3.33
6240,-6.82,15.65,-11.69,0.43,2.12,-3.33,-3.44
6260,-12.42,13.70,-7.62,0.67,1.72,-4.37,-3.44
6280,-16.19,18.37,-5.66,1.19,0.45,-4.37,-3.44
6300,-19.04,16.68,-11.89,1.36,-0.80,-4.37,-3.54
6320,-9.32,14.74,-6.52,1.06,-1.12,-4.37,-3.54
6340,-5.62,12.30,-5.56,1.30,-0.75,-4.37,-3.54
6360,-4.22,10.42,-5.62,1.23,-0.40,-4.02,-3.54
6380,1.18,7.01,-3.11,0.99,-0.31,-3.09,-3.54
6400,7.90,3.59,-0.33,0.69,-0.17,-2.36,-3.70
6420,9.79,1.85,0.97,0.59,0.71,-1.66,-3.70
6440,7.88,0.97,1.36,0.38,1.54,-0.52,-3.47
6460,6.69,0.52,1.33,-0.01,1.92,0.65,-3.47
6480,6.95,0.08,1.03,-0.56,2.12,1.88,-3.47
6500,6.55,-0.90,-0.09,-0.93,2.33,2.83,-3.83
6520,4.17,-1.07,-1.22,-1.11,2.68,3.52,-3.83
6540,-0.56,-0.36,-2.16,-1.24,2.46,4.14,-3.83
6560,-5.93,-0.77,-2.90,-1.11,1.48,4.37,-3.83
6580,-8.99,0.06,-4.80,-0.76,0.26,4.37,-3.83
6600,-13.70,2.61,-6.14,-0.42,-0.92,4.37,-3.86
6620,-16.15,5.04,-7.39,-0.12,-1.48,4.29,-3.86
6640,-17.04,5.80,-5.76,0.07,-1.53,2.95,-3.98
6660,-14.93,5.84,-4.44,0.14,-1.10,1.56,-3.98
6680,-9.87,4.30,-0.88,-0.20,-0.80,0.58,-3.98
6700,-19.61,17.86,-7.29,0.09,-0.10,-2.05,-3.80
6720,4.64,14.91,10.18,0.14,-0.31,-0.37,-3.80
6740,-2.33,15.65,-5.58,-0.32,0.25,-1.04,-3.80
6760,-7.64,6.78,-4.73,-0.33,-0.43,-0.73,-3.80
6780,-6.90,4.98,-3.59,-0.23,-0.27,-0.21,-3.80
6800,-4.83,7.45,-3.50,-0.17,-0.13,0.18,-3.75
6820,-4.80,7.69,-4.76,-0.17,-0.02,0.45,-3.75
6840,-4.98,8.43,-4.33,-0.19,-0.07,0.77,-3.72
6860,-4.75,8.98,-4.70,-0.21,-0.07,0.98,-3.72
6880,-3.18,9.32,-4.98,-0.25,-0.25,1.13,-3.72
6900,-2.07,8.75,-5.28,-0.28,-0.23,1.11,-3.66
6920,-2.01,7.63,-5.27,-0.32,-0.21,1.02,-3.66
6940,-1.64,8.62,-5.00,-0.43,-0.25,0.97,-3.66
6960,-1.51,9.38,-4.61,-0.50,-0.34,0.90,-3.66
6980,-1.37,8.64,-3.87,-0.48,-0.39,0.83,-3.66
7000,-0.63,8.51,-4.04,-0.45,-0.32,0.72,-3.74
7020,-0.83,8.52,-3.50,-0.41,-0.26,0.59,-3.74
7040,-0.64,8.41,-3.06,-0.35,-0.25,0.50,-3.64
7060,-0.64,8.73,-3.43,-0.32,-0.29,0.37,-3.64
7080,0.06,9.05,-3.47,-0.29,-0.33,0.22,-3.64
7100,-0.60,9.22,-3.07,-0.23,-0.38,0.06,-3.78
7120,-0.47,9.20,-3.17,-0.19,-0.43,-0.06,-3.78
7140,-0.01,9.12,-3.76,-0.19,-0.43,-0.21,-3.48
7160,-0.45,8.98,-3.83,-0.21,-0.35,-0.34,-3.48
7180,-1.24,9.26,-3.51,-0.24,-0.34,-0.40,-3.48
7200,-1.36,9.62,-2.73,-0.25,-0.42,-0.44,-3.48
7220,-1.12,10.51,-2.76,-0.29,-0.45,-0.48,-3.48
7240,-1.39,10.71,-2.89,-0.34,-0.39,-0.52,-3.65
7260,-1.74,10.83,-3.26,-0.43,-0.37,-0.56,-3.65
7280,-1.66,11.31,-3.79,-0.55,-0.34,-0.52,-3.65
7300,-2.19,11.63,-4.20,-0.66,-0.33,-0.45,-3.71
7320,-2.10,12.42,-3.71,-0.73,-0.41,-0.28,-3.71
7340,-0.83,13.85,-2.55,-0.77,-0.55,-0.07,-3.83
7360,0.66,14.79,-1.70,-0.85,-0.62,0.14,-3.83
7380,3.38,14.33,-1.70,-0.85,-0.69,0.28,-3.83
7400,6.21,13.89,-2.59,-0.86,-0.74,0.49,-3.83
7420,7.66,12.61,-3.67,-0.82,-0.24,0.75,-3.83
7440,-0.13,8.63,-5.65,-0.38,0.77,-0.25,-3.63
7460,-7.69,10.39,-8.75,0.13,0.85,-1.86,-3.63
7480,-6.40,10.06,-7.94,0.65,0.76,-2.88,-3.63
7500,-6.83,13.02,-3.61,0.50,0.72,-3.95,-3.92
7520,-13.23,12.28,-5.43,0.70,-0.22,-4.37,-3.92
7540,-10.87,14.19,-4.31,0.48,-0.86,-4.18,-3.93
7560,-5.35,11.10,-3.20,0.66,-0.79,-4.37,-3.93
7580,-4.99,9.61,-4.40,0.71,-0.45,-4.37,-3.93
7600,-3.66,8.58,-3.25,0.69,-0.41,-3.89,-3.93
7620,-2.03,7.01,-1.94,0.67,-0.53,-3.31,-3.93
7640,0.72,5.02,-1.47,0.58,-0.44,-2.59,-3.70
7660,2.75,3.28,-0.58,0.49,-0.09,-1.89,-3.70
7680,3.58,1.96,0.68,0.43,0.36,-1.05,-3.70
7700,4.19,0.85,1.33,0.35,0.73,-0.16,-4.09
7720,4.25,0.12,0.88,0.20,1.08,0.64,-4.09
7740,3.71,0.13,0.74,-0.02,1.57,1.37,-4.12
7760,2.65,0.58,0.91,-0.26,1.79,2.05,-4.12
7780,1.30,1.38,0.45,-0.53,1.77,2.78,-4.12
7800,-0.16,2.48,-0.67,-0.76,1.64,3.49,-4.12
7820,-1.83,3.07,-1.53,-1.00,1.39,4.30,-4.12
7840,-2.85,5.52,-1.68,-1.23,1.04,4.37,-4.38
7860,-2.95,7.41,-2.05,-1.28,1.10,4.37,-4.38
