timestamp,aX,aY,aZ,gX,gY,gZ,xP
1800,3.27,8.46,-1.87,0.17,0.77,-0.40,-3.41
1820,2.84,8.43,-1.81,0.14,0.73,-0.42,-3.41
1840,2.41,8.34,-1.70,0.11,0.63,-0.43,-3.42
1860,2.38,8.33,-1.60,0.08,0.52,-0.40,-3.42
1880,2.47,8.24,-1.62,0.03,0.35,-0.35,-3.42
1900,2.56,8.19,-1.64,0.00,0.22,-0.30,-3.40
1920,2.93,8.56,-1.81,-0.00,0.12,-0.28,-3.40
1940,3.40,9.03,-1.73,-0.01,0.04,-0.30,-3.40
1960,3.75,8.99,-1.54,0.01,-0.05,-0.33,-3.40
1980,3.85,8.40,-1.71,0.02,-0.08,-0.31,-3.40
2000,3.34,8.43,-2.07,-0.02,-0.13,-0.27,-3.17
2020,2.91,8.49,-2.02,-0.06,-0.25,-0.24,-3.17
2040,2.77,8.69,-2.23,-0.03,-0.37,-0.22,-3.07
2060,2.68,9.11,-2.11,-0.02,-0.49,-0.21,-3.07
2080,2.68,9.30,-1.89,-0.02,-0.72,-0.18,-3.07
2100,3.03,9.13,-1.52,-0.02,-0.91,-0.10,-3.52
2120,2.81,9.25,-1.63,-0.05,-1.06,-0.00,-3.52
2140,2.31,9.42,-1.54,-0.14,-1.21,0.05,-3.52
2160,2.54,9.22,-1.26,-0.19,-1.23,0.09,-3.52
2180,2.62,8.69,-1.50,-0.23,-1.19,0.06,-3.52
2200,2.92,8.56,-1.12,-0.29,-0.93,-0.04,-3.54
2220,3.18,8.91,-1.20,-0.33,-0.78,-0.18,-3.54
2240,1.63,8.44,-0.54,-0.23,-0.70,-0.42,-3.56
2260,-0.85,6.92,-3.85,-0.28,0.34,-1.16,-3.56
2280,-2.05,4.89,-8.01,0.73,0.51,-1.77,-3.56
2300,7.34,12.76,-4.91,0.72,0.49,-1.78,-3.24
2320,3.81,11.09,-7.41,0.87,0.44,-2.00,-3.24
2340,-3.64,9.68,-0.65,0.66,-0.24,-1.26,-3.24
2360,0.72,7.15,-3.41,0.65,0.38,-0.99,-3.24
2380,2.88,15.68,-10.16,0.12,1.10,-0.60,-3.24
2400,19.61,19.61,6.68,0.15,0.09,-0.69,-3.33
2420,-4.37,5.02,-7.44,1.10,1.26,-1.90,-3.33
2440,-3.68,5.60,-5.28,0.37,0.62,-0.99,-3.49
2460,-2.16,10.79,-5.21,0.01,0.42,-0.80,-3.49
2480,-3.58,10.87,-3.87,-0.07,-0.31,-0.32,-3.49
2500,-0.24,8.85,-3.42,-0.05,-0.54,-0.02,-3.45
2520,0.81,8.96,-4.62,-0.04,-0.38,0.07,-3.45
2540,2.03,8.62,-4.20,-0.06,-0.07,0.02,-3.45
2560,2.10,9.35,-2.83,-0.06,0.29,-0.19,-3.45
2580,1.10,9.23,-2.57,0.03,0.51,-0.33,-3.45
2600,-0.43,9.02,-2.39,0.10,0.43,-0.39,-3.40
2620,-0.99,9.22,-2.15,0.17,0.28,-0.29,-3.40
2640,-1.25,9.72,-2.99,0.16,0.14,-0.19,-3.53
2660,-0.04,9.36,-2.86,0.14,-0.07,-0.17,-3.53
2680,0.90,8.95,-3.52,0.16,-0.07,-0.26,-3.53
2700,0.81,8.88,-3.45,0.14,-0.00,-0.35,-3.34
2720,0.36,9.13,-3.04,0.18,0.02,-0.41,-3.34
2740,0.45,8.98,-3.42,0.19,0.02,-0.45,-3.34
2760,-0.43,9.07,-3.85,0.18,0.10,-0.47,-3.34
2780,-1.13,9.28,-3.39,0.16,0.07,-0.42,-3.34
2800,-0.36,9.32,-3.30,0.18,0.04,-0.38,-3.37
2820,-0.92,9.21,-3.68,0.17,0.01,-0.37,-3.37
2840,-0.82,9.20,-3.76,0.13,-0.02,-0.32,-3.31
2860,-0.50,9.28,-3.99,0.10,-0.03,-0.30,-3.31
2880,-0.53,9.05,-3.89,0.08,-0.00,-0.30,-3.31
2900,-0.56,9.11,-3.72,0.05,0.02,-0.31,-3.59
2920,-0.81,9.04,-3.64,0.06,0.03,-0.32,-3.59
2940,-0.73,9.08,-3.62,0.07,-0.01,-0.30,-3.48
2960,-0.59,9.06,-3.75,0.07,-0.04,-0.32,-3.48
2980,-0.93,9.18,-3.75,0.08,-0.07,-0.34,-3.48
3000,-0.64,9.10,-3.70,0.07,-0.13,-0.36,-3.48
3020,-0.55,9.14,-3.39,0.08,-0.16,-0.39,-3.48
3040,-0.53,8.96,-3.51,0.12,-0.08,-0.47,-3.74
3060,-0.80,8.97,-3.36,0.14,-0.10,-0.54,-3.74
3080,-1.05,8.69,-3.59,0.18,-0.11,-0.59,-3.74
3100,-1.33,8.67,-3.57,0.20,-0.12,-0.61,-3.37
3120,-1.27,8.88,-3.60,0.23,-0.16,-0.64,-3.37
3140,-1.19,8.75,-3.50,0.29,-0.20,-0.71,-3.50
3160,-1.85,8.59,-3.39,0.34,-0.21,-0.74,-3.50
3180,-1.58,8.71,-3.56,0.37,-0.26,-0.78,-3.50
3200,-1.49,8.55,-3.97,0.37,-0.26,-0.84,-3.50
3220,-2.29,8.38,-3.88,0.38,-0.25,-0.86,-3.50
3240,-1.74,8.62,-3.64,0.41,-0.34,-0.91,-3.59
3260,-2.39,8.33,-3.68,0.46,-0.40,-0.98,-3.59
3280,-3.03,8.10,-4.53,0.48,-0.40,-1.00,-3.59
3300,-2.86,8.12,-4.55,0.42,-0.38,-0.98,-3.27
3320,-3.06,8.43,-4.70,0.38,-0.41,-0.98,-3.27
3340,-3.32,8.12,-4.22,0.37,-0.49,-0.97,-3.32
3360,-3.64,8.22,-4.48,0.32,-0.48,-0.96,-3.32
3380,-3.57,8.45,-4.45,0.30,-0.53,-0.97,-3.32
3400,-3.41,7.44,-4.61,0.30,-0.53,-1.04,-3.32
3420,-4.74,7.20,-4.38,0.25,-0.54,-1.01,-3.32
3440,-4.20,8.05,-4.64,0.22,-0.59,-0.98,-3.35
3460,-4.43,7.73,-4.60,0.19,-0.59,-1.03,-3.35
3480,-4.55,8.03,-4.41,0.15,-0.72,-1.03,-3.35
