timestamp,aX,aY,aZ,gX,gY,gZ,xP
3680,-4.96,7.25,-2.40,0.02,-0.35,-1.57,-4.82
3700,-6.05,7.26,-3.42,0.10,-0.38,-1.32,-4.82
3720,-10.58,6.01,-1.90,0.16,-0.45,-0.55,-5.06
3740,-6.02,7.77,-3.29,0.19,-0.54,0.12,-5.06
3760,-1.95,9.90,-3.81,0.09,-0.40,0.29,-5.15
3780,0.03,10.35,-4.24,0.02,-0.38,0.06,-5.15
3800,-0.17,8.68,-3.82,-0.01,-0.20,-0.19,-5.15
3820,-1.02,8.55,-4.33,-0.04,-0.16,-0.34,-5.15
3840,-1.52,8.40,-4.48,-0.08,-0.17,-0.41,-5.15
3860,-1.79,8.74,-3.90,-0.11,-0.21,-0.46,-4.74
3880,-0.84,8.55,-3.57,-0.13,-0.13,-0.56,-4.74
3900,-1.29,8.60,-3.72,-0.12,0.00,-0.72,-4.74
3920,-2.95,8.79,-3.37,-0.15,-0.07,-0.83,-5.17
3940,-2.72,8.82,-3.08,-0.18,-0.22,-0.88,-5.17
3960,-2.47,8.79,-2.93,-0.19,-0.21,-0.98,-5.11
3980,-2.66,8.66,-2.96,-0.19,-0.24,-1.11,-5.11
4000,-3.58,9.25,-3.15,-0.18,-0.44,-1.15,-5.11
4020,-3.06,8.00,-3.33,-0.19,-0.54,-1.22,-5.11
4040,-4.85,8.40,-2.92,-0.22,-0.61,-1.21,-5.11
4060,-2.03,8.57,-3.06,-0.25,-0.76,-1.35,-4.92
4080,-4.58,8.70,-3.30,-0.28,-0.77,-1.50,-4.92
4100,-4.17,7.99,-3.10,-0.36,-0.86,-1.56,-4.92
4120,-6.17,7.21,-1.86,-0.44,-0.76,-1.56,-4.72
4140,-2.31,8.83,-2.64,-0.57,-0.73,-1.58,-4.72
4160,-7.73,6.20,-1.82,-0.57,-0.61,-1.73,-4.85
4180,-6.25,10.43,-2.52,-0.63,-0.96,-1.55,-4.85
4200,-6.30,12.36,-2.47,-0.59,-1.10,-1.81,-4.85
4220,-6.01,19.61,-3.45,-0.67,-1.68,-2.10,-4.85
4240,-0.56,17.12,-3.47,-1.00,-1.33,-2.54,-4.85
4260,-5.36,14.98,-4.24,-1.15,-1.12,-2.45,-5.10
4280,-0.44,8.61,-5.19,-1.12,-0.74,-2.36,-5.10
4300,-4.38,3.16,-3.97,-1.00,-0.06,-2.29,-5.10
4320,-9.11,0.05,-2.38,-0.88,0.34,-2.30,-4.95
4340,-10.67,1.44,-4.56,-0.86,0.70,-1.77,-4.95
4360,-3.13,-1.25,-1.60,-1.18,0.30,-0.48,-5.10
4380,0.78,-1.58,-1.41,-1.18,0.18,0.50,-5.10
4400,0.02,-0.99,-0.99,-0.85,0.55,1.26,-5.10
4420,-1.90,1.82,-0.68,-0.48,0.98,2.16,-5.10
4440,-4.14,2.80,-0.19,-0.13,0.64,2.68,-5.10
4460,-4.61,3.98,-0.44,0.22,0.46,3.24,-5.08
4480,-3.81,5.29,0.03,0.56,0.43,3.43,-5.08
4500,-5.03,6.63,-0.06,0.84,0.47,3.50,-5.08
4520,-4.77,7.79,0.06,0.96,0.45,3.74,-5.14
4540,-4.79,9.17,-0.20,1.09,0.33,3.81,-5.14
4560,-6.20,8.91,-0.85,1.05,0.44,3.87,-5.03
4580,-4.59,8.93,-1.32,1.13,0.91,3.62,-5.03
4600,-4.08,10.73,-1.24,1.12,1.46,3.55,-5.03
4620,-5.22,11.12,-0.68,1.09,1.33,3.40,-5.03
4640,-5.90,11.79,-0.50,0.99,0.73,3.43,-5.03
4660,-4.70,11.55,-1.24,0.79,0.31,3.38,-4.92
4680,-2.65,11.54,-1.30,0.68,0.32,3.09,-4.92
4700,-4.18,11.83,-3.24,0.65,0.51,2.58,-4.92
4720,-4.81,11.18,-2.65,0.53,0.52,2.35,-4.98
4740,-2.79,9.93,-1.17,0.41,0.44,2.03,-4.98
4760,-1.75,9.44,-1.55,0.36,0.38,1.67,-4.91
4780,-2.44,8.88,-1.97,0.24,0.14,1.34,-4.91
4800,-3.14,7.61,-1.81,0.08,-0.22,0.93,-4.91
4820,-2.90,5.91,-1.87,0.19,-0.43,0.41,-4.92
4840,-0.80,6.51,-1.92,0.20,-0.45,0.10,-4.92
4860,0.87,7.81,-1.61,0.12,-0.24,-0.18,-4.92
4880,-0.87,7.46,-1.65,0.04,-0.13,-0.43,-4.92
4900,-2.46,8.04,-2.08,0.01,-0.45,-0.60,-4.92
4920,-3.24,8.03,-2.07,-0.09,-0.70,-0.88,-4.90
4940,-5.84,3.95,1.01,0.15,-0.84,-1.34,-4.90
4960,-14.28,10.01,-7.15,-0.29,-0.57,-3.12,-4.86
4980,7.82,19.61,-1.35,0.07,-1.89,-1.79,-4.86
5000,19.61,8.55,-7.74,0.50,-0.53,-2.10,-4.86
5020,3.26,9.78,-4.01,-0.14,1.77,-2.74,-4.99
5040,-5.12,12.02,-5.56,0.01,1.45,-2.39,-4.99
5060,10.65,19.61,-8.02,-0.15,0.80,-2.17,-4.99
5080,-7.04,8.56,0.82,-0.01,0.52,-3.33,-4.99
5100,-12.44,3.94,-4.22,-0.14,0.25,-2.04,-4.99
5120,-10.00,7.56,-2.45,-0.09,-0.61,-1.10,-4.77
5140,-5.12,6.78,-3.71,-0.07,-0.11,-0.46,-4.77
5160,-5.18,10.68,-3.41,-0.10,0.27,-0.07,-4.82
5180,-2.27,9.87,-2.98,-0.08,-0.06,0.01,-4.82
5200,-2.07,9.10,-3.29,-0.09,-0.03,-0.09,-4.82
5220,-2.25,8.54,-3.31,-0.10,0.03,-0.17,-4.70
5240,-2.72,8.56,-3.42,-0.09,-0.12,-0.19,-4.70
5260,-1.82,8.57,-4.43,-0.15,-0.12,-0.24,-4.70
5280,-1.25,8.59,-3.73,-0.18,-0.13,-0.39,-4.70
5300,-1.80,8.30,-3.36,-0.19,-0.05,-0.57,-4.70
5320,-2.25,8.84,-2.56,-0.17,-0.09,-0.71,-4.74
5340,-2.16,8.54,-2.60,-0.11,-0.26,-0.86,-4.74
5360,-3.63,8.13,-2.91,-0.09,-0.37,-0.93,-4.58
5380,-3.63,8.46,-2.64,-0.11,-0.54,-0.93,-4.58
5400,-1.76,8.65,-2.97,-0.12,-0.69,-1.08,-4.58
5420,-3.95,8.34,-3.20,-0.15,-0.65,-1.27,-4.62
5440,-3.70,8.91,-3.00,-0.16,-0.81,-1.32,-4.62
5460,-4.07,9.15,-2.85,-0.19,-0.92,-1.47,-4.62
5480,-4.04,8.35,-2.76,-0.25,-1.02,-1.49,-4.62
5500,-7.25,7.11,-2.27,-0.29,-0.99,-1.48,-4.62
5520,-5.02,9.65,-2.33,-0.35,-1.17,-1.37,-4.68
5540,-4.37,10.04,-2.99,-0.35,-1.06,-1.60,-4.68
5560,-4.60,12.66,-3.32,-0.40,-1.37,-1.83,-4.67
5580,-4.66,14.46,-3.45,-0.48,-1.73,-2.16,-4.67
5600,-6.46,17.48,-2.77,-0.52,-2.15,-2.48,-4.67
5620,2.08,16.97,-4.41,-0.86,-2.03,-2.71,-4.75
5640,-3.94,12.74,-4.15,-1.03,-1.13,-2.72,-4.75
5660,-1.87,6.73,-5.14,-1.16,-0.58,-2.41,-4.75
5680,-4.28,1.67,-4.26,-1.10,0.25,-2.37,-4.75
5700,-12.07,-0.11,-1.91,-1.01,0.59,-2.48,-4.75
5720,-14.14,0.96,-2.89,-0.94,0.21,-2.03,-4.83
5740,-7.22,0.23,-2.01,-1.09,-0.31,-1.16,-4.83
5760,4.45,-1.55,-1.06,-1.12,0.14,0.12,-4.69
5780,1.97,-2.18,-1.24,-0.85,1.01,0.36,-4.69
5800,-2.72,2.50,-1.83,-0.50,1.58,1.40,-4.69
5820,-6.11,2.63,-0.27,-0.21,0.76,2.21,-4.59
5840,-5.03,3.33,-0.44,0.11,0.12,3.16,-4.59
5860,-3.91,3.60,0.11,0.63,-0.24,3.69,-4.86
5880,-3.45,4.36,0.57,1.04,-0.37,3.94,-4.86
5900,-3.17,5.76,0.53,1.36,-0.32,4.06,-4.86
5920,-4.13,7.00,0.40,1.63,-0.34,4.22,-4.86
5940,-4.29,8.39,0.69,1.79,-0.58,4.37,-4.86
