timestamp,aX,aY,aZ,gX,gY,gZ,xP
1900,-3.21,9.80,-3.45,-0.03,-0.30,-0.22,-4.06
1920,-0.97,9.03,-3.56,-0.04,-0.38,-0.26,-4.06
1940,-1.19,9.25,-3.48,-0.06,-0.33,-0.39,-4.06
1960,-1.84,9.06,-3.41,-0.08,-0.34,-0.46,-3.98
1980,-3.13,9.18,-3.74,-0.11,-0.36,-0.46,-3.98
2000,-2.72,9.23,-3.96,-0.14,-0.47,-0.38,-4.02
2020,-1.78,8.87,-3.64,-0.19,-0.36,-0.37,-4.02
2040,-2.94,8.82,-3.28,-0.20,-0.24,-0.39,-4.02
2060,-4.65,9.29,-3.24,-0.19,-0.35,-0.27,-3.98
2080,-3.25,9.11,-3.14,-0.18,-0.50,-0.11,-3.98
2100,-2.08,9.44,-3.69,-0.20,-0.37,-0.05,-3.98
2120,-2.15,9.60,-3.64,-0.28,-0.12,-0.04,-3.98
2140,-3.63,11.10,-4.38,-0.29,-0.02,0.02,-3.98
2160,-3.78,11.70,-3.66,-0.27,-0.40,0.18,-4.21
2180,-1.58,12.08,-4.44,-0.40,-0.47,0.29,-4.21
2200,-0.71,12.84,-4.44,-0.46,-0.45,0.28,-3.95
2220,-0.09,13.17,-3.53,-0.44,-0.64,0.29,-3.95
2240,1.29,13.05,-3.39,-0.45,-0.81,0.31,-3.95
2260,1.23,11.84,-3.37,-0.47,-1.04,0.31,-4.10
2280,1.61,10.69,-3.29,-0.45,-1.20,0.34,-4.10
2300,-0.84,9.33,-2.38,-0.36,-1.04,0.01,-4.10
2320,-2.90,12.08,-4.22,-0.28,-0.27,-0.76,-4.10
2340,-4.42,8.34,-4.52,-0.09,0.18,-1.10,-4.10
2360,-9.11,9.73,-3.10,0.19,0.15,-1.73,-4.23
2380,-9.18,14.44,-2.48,-0.02,-1.06,-2.34,-4.23
2400,-5.66,15.54,-5.15,-0.35,-1.24,-2.98,-4.24
2420,-3.69,14.00,-2.93,-0.46,-1.37,-2.78,-4.24
2440,-3.13,12.24,-2.13,-0.53,-0.94,-3.00,-4.24
2460,-4.82,10.24,-2.58,-0.40,-0.48,-3.10,-4.21
2480,-6.21,9.36,-2.16,-0.29,-0.20,-2.98,-4.21
2500,-5.17,8.51,-2.12,-0.29,-0.05,-2.43,-4.21
2520,-2.99,7.35,-0.75,-0.20,-0.04,-1.90,-4.21
2540,-2.57,5.54,0.23,-0.01,0.07,-1.65,-4.21
2560,-1.76,5.29,-0.16,0.09,0.42,-1.22,-4.07
2580,-1.92,4.44,-0.34,0.18,0.91,-0.99,-4.07
2600,-1.84,3.44,-1.25,0.32,1.50,-0.52,-4.48
2620,-2.51,3.06,-1.37,0.41,1.46,-0.20,-4.48
2640,-4.65,3.23,-1.68,0.46,1.07,0.18,-4.48
2660,-3.68,3.73,-1.63,0.39,0.86,0.80,-4.46
2680,-2.29,3.00,-1.84,0.28,0.97,1.20,-4.46
2700,-2.13,2.77,-2.09,0.23,1.19,1.53,-4.18
2720,-3.14,3.09,-2.08,0.23,1.31,1.75,-4.18
2740,-3.93,4.06,-2.42,0.19,1.38,2.03,-4.18
2760,-4.59,4.32,-2.55,0.17,1.27,2.25,-4.18
2780,-5.05,4.52,-2.32,0.15,1.01,2.42,-4.18
2800,-4.35,4.94,-2.31,0.17,1.02,2.50,-4.24
2820,-5.36,5.66,-2.60,0.19,0.98,2.45,-4.24
2840,-4.81,5.85,-2.18,0.17,0.87,2.33,-4.24
2860,-4.52,6.39,-2.26,0.13,1.05,2.17,-4.46
2880,-5.97,6.85,-3.05,0.09,1.03,2.02,-4.46
2900,-6.51,7.29,-3.06,0.04,0.67,1.91,-4.20
2920,-5.93,7.82,-2.81,-0.01,0.44,1.76,-4.20
2940,-5.82,7.80,-2.47,-0.05,0.30,1.50,-4.20
2960,-5.18,8.20,-2.90,-0.05,0.35,1.19,-4.20
2980,-4.91,8.80,-3.15,-0.10,0.41,0.83,-4.20
3000,-4.64,8.71,-3.01,-0.18,0.38,0.54,-4.28
3020,-4.22,8.02,-2.74,-0.24,0.33,0.34,-4.28
3040,-3.36,8.47,-2.62,-0.32,0.25,0.14,-4.28
3060,-2.56,8.26,-2.43,-0.40,0.33,-0.02,-4.29
3080,-2.48,13.11,-7.51,-0.19,0.78,-0.51,-4.29
3100,-5.02,19.61,-7.24,0.02,0.31,-0.94,-4.24
3120,-1.93,4.48,-0.01,-0.08,-0.84,-0.60,-4.24
3140,0.14,8.71,-2.46,-0.01,-0.37,-0.52,-4.24
3160,-1.60,8.46,-2.45,0.11,-0.24,-0.76,-4.24
3180,-3.07,8.59,-3.27,0.17,-0.20,-0.72,-4.24
3200,-2.44,9.30,-3.57,0.15,-0.36,-0.64,-4.33
3220,-2.32,8.30,-3.07,0.18,-0.27,-0.64,-4.33
3240,-2.17,8.39,-3.57,0.22,-0.26,-0.64,-4.33
3260,-1.95,8.81,-4.05,0.24,-0.27,-0.65,-4.54
3280,-2.09,8.95,-4.33,0.22,-0.19,-0.67,-4.54
3300,-2.28,8.62,-4.43,0.18,-0.22,-0.67,-4.65
3320,-2.76,8.26,-3.87,0.13,-0.22,-0.67,-4.65
3340,-3.35,8.53,-3.87,0.10,-0.20,-0.55,-4.65
3360,-3.28,8.17,-3.90,0.09,-0.19,-0.51,-4.65
3380,-4.93,8.43,-2.63,0.10,-0.26,-0.42,-4.65
3400,-3.66,8.34,-4.03,0.03,-0.14,-0.24,-4.41
3420,-3.67,7.83,-3.99,0.00,-0.13,-0.16,-4.41
3440,-4.41,8.52,-3.68,-0.07,-0.16,-0.02,-4.41
3460,-3.43,8.55,-4.23,-0.10,-0.07,0.08,-4.59
3480,-4.15,8.37,-3.84,-0.14,-0.00,0.18,-4.59
3500,-3.00,8.49,-4.10,-0.16,0.17,0.23,-4.51
3520,-3.64,8.16,-4.15,-0.11,0.22,0.21,-4.51
3540,-3.50,8.75,-3.56,-0.10,0.24,0.33,-4.51
3560,-2.89,8.57,-3.01,-0.02,0.20,0.36,-4.51
3580,-3.53,8.49,-2.98,0.05,0.20,0.43,-4.51
3600,-3.50,8.71,-3.67,0.10,0.25,0.55,-4.26
3620,-2.50,8.60,-3.74,0.10,0.22,0.58,-4.26
3640,-2.68,8.87,-4.24,0.07,0.22,0.59,-4.26
3660,-2.59,8.85,-4.06,0.03,0.17,0.64,-4.52
3680,-2.69,8.61,-4.09,0.01,0.16,0.69,-4.52
3700,-3.03,8.96,-3.61,-0.01,0.14,0.79,-4.56
3720,-2.06,8.77,-3.58,0.01,0.08,0.82,-4.56
3740,-1.10,8.76,-3.55,0.06,0.05,0.74,-4.56
3760,-1.05,8.81,-3.77,0.07,0.07,0.66,-4.67
3780,-0.65,8.61,-4.08,0.06,0.04,0.60,-4.67
3800,-0.15,8.88,-3.87,0.05,0.07,0.49,-4.67
3820,0.18,8.63,-3.86,0.08,0.05,0.39,-4.67
3840,0.03,8.61,-4.10,0.10,0.08,0.30,-4.67
3860,-1.50,8.63,-3.83,0.10,0.15,0.26,-4.35
3880,-1.26,9.25,-3.67,0.10,-0.01,0.28,-4.35
3900,-0.32,8.81,-4.06,0.11,-0.02,0.24,-4.45
3920,-0.51,8.77,-4.02,0.10,0.11,0.19,-4.45
3940,-1.21,9.27,-3.71,0.07,0.10,0.14,-4.45
3960,-1.17,8.91,-3.97,0.07,-0.04,0.15,-4.21
3980,-1.00,8.98,-4.05,0.06,-0.14,0.17,-4.21
4000,-0.36,9.03,-4.11,0.05,-0.24,0.18,-4.21
4020,-0.51,8.83,-4.20,0.04,-0.22,0.14,-4.21
4040,-0.38,8.80,-4.13,0.03,-0.24,0.13,-4.21
4060,-0.38,8.73,-4.17,0.03,-0.20,0.10,-4.35
4080,-0.90,9.12,-4.15,0.01,-0.14,0.08,-4.35
4100,-0.55,9.03,-3.90,-0.01,-0.22,0.06,-4.29
4120,0.43,8.85,-4.17,0.01,-0.33,0.01,-4.29
4140,0.68,8.89,-4.67,-0.02,-0.23,-0.08,-4.29
4160,-0.39,8.80,-4.26,-0.04,-0.15,-0.17,-4.65
4180,-1.06,9.06,-3.96,-0.05,-0.24,-0.16,-4.65
4200,-0.39,9.12,-3.97,-0.04,-0.32,-0.17,-4.65
4220,0.01,9.04,-4.06,-0.05,-0.32,-0.22,-4.65
4240,-0.23,9.33,-4.30,-0.04,-0.31,-0.29,-4.65
4260,-1.17,8.96,-3.80,-0.07,-0.34,-0.32,-4.30
4280,-0.45,8.51,-3.72,-0.06,-0.38,-0.34,-4.30
4300,-1.95,9.28,-4.06,-0.07,-0.24,-0.38,-4.58
4320,-2.28,9.22,-4.17,-0.09,-0.34,-0.28,-4.58
4340,-1.32,8.69,-3.52,-0.08,-0.43,-0.22,-4.58
4360,-0.00,8.85,-3.48,-0.07,-0.31,-0.30,-4.41
4380,-1.29,9.22,-3.67,-0.09,-0.13,-0.43,-4.41
4400,-1.98,8.89,-4.03,-0.12,-0.31,-0.39,-4.41
4420,-0.82,9.10,-4.07,-0.12,-0.43,-0.41,-4.41
4440,-0.34,8.93,-3.81,-0.14,-0.34,-0.49,-4.41
4460,-2.61,9.00,-3.44,-0.15,-0.24,-0.51,-4.28
4480,-3.29,9.30,-3.88,-0.18,-0.29,-0.38,-4.28
4500,-2.84,9.09,-3.49,-0.19,-0.34,-0.25,-4.48
4520,-1.49,9.22,-3.27,-0.19,-0.34,-0.22,-4.48
4540,-1.69,9.99,-3.39,-0.21,-0.23,-0.27,-4.48
4560,-1.43,10.48,-3.92,-0.26,-0.32,-0.31,-4.31
4580,-0.20,10.74,-4.84,-0.34,-0.26,-0.37,-4.31
4600,-2.55,11.24,-4.50,-0.34,-0.15,-0.40,-4.31
4620,-2.59,11.15,-5.05,-0.39,-0.15,-0.25,-4.31
4640,-2.39,11.73,-4.94,-0.44,-0.13,-0.10,-4.31
4660,-0.56,13.27,-4.09,-0.40,-0.32,0.02,-4.43
4680,1.51,13.02,-3.46,-0.40,-0.44,-0.03,-4.43
4700,2.05,13.52,-3.95,-0.42,-0.71,-0.09,-4.49
4720,2.39,12.23,-4.53,-0.40,-1.13,-0.09,-4.49
4740,1.69,9.74,-4.10,-0.30,-1.43,-0.08,-4.49
4760,-1.56,11.09,-2.98,-0.19,-1.15,-0.40,-4.77
4780,-5.65,11.36,-2.51,-0.19,-0.19,-1.03,-4.77
4800,-9.49,8.55,-3.24,0.17,0.07,-1.36,-4.67
4820,-9.36,13.97,-2.34,-0.04,-0.32,-2.05,-4.67
4840,-6.86,13.83,-4.27,-0.15,-0.85,-3.03,-4.67
4860,-5.48,14.00,-4.27,-0.40,-0.81,-2.96,-4.67
4880,-3.72,11.14,-3.93,-0.52,-0.85,-3.07,-4.67
4900,-6.32,10.29,-2.79,-0.41,-0.71,-3.41,-4.74
4920,-7.83,10.18,-3.26,-0.37,-0.60,-3.26,-4.74
4940,-5.81,9.92,-2.47,-0.49,-0.53,-2.74,-4.74
4960,-4.25,8.64,-1.49,-0.43,-0.38,-2.26,-4.75
4980,-1.05,5.74,-0.32,-0.35,-0.15,-1.72,-4.75
5000,0.26,4.10,0.58,-0.19,0.29,-1.55,-5.03
5020,-1.75,3.73,-0.07,-0.02,0.87,-1.27,-5.03
5040,-2.35,3.52,-0.59,0.09,1.27,-0.71,-5.03
5060,-1.70,3.60,-1.09,0.14,1.28,-0.10,-5.03
5080,-2.01,3.47,-1.44,0.19,1.06,0.38,-5.03
5100,-2.59,3.67,-1.80,0.16,0.89,1.03,-4.84
5120,-1.77,3.38,-1.57,0.09,0.80,1.56,-4.84
5140,-1.48,3.21,-1.82,0.08,0.93,2.01,-4.84
5160,-1.76,3.28,-1.74,0.11,1.11,2.35,-5.02
5180,-3.17,3.97,-2.19,0.13,1.14,2.67,-5.02
5200,-3.70,4.69,-2.68,0.15,1.09,2.93,-5.02
5220,-4.37,5.09,-2.79,0.18,0.96,3.06,-5.02
5240,-5.26,5.59,-2.72,0.23,0.77,3.12,-5.02
5260,-5.86,6.67,-2.97,0.26,0.68,3.06,-5.02
5280,-5.48,7.02,-2.97,0.27,0.59,2.88,-5.02
5300,-4.08,7.51,-2.72,0.24,0.84,2.51,-5.58
5320,-5.23,7.65,-3.14,0.23,1.22,2.17,-5.58
5340,-5.68,7.99,-3.39,0.17,1.05,1.90,-5.58
5360,-6.87,8.33,-3.44,0.12,0.72,1.63,-5.29
5380,-6.46,7.86,-2.55,0.09,0.32,1.29,-5.29
5400,-5.08,8.09,-2.59,0.02,0.17,0.95,-5.02
5420,-4.81,7.63,-2.62,-0.09,0.34,0.56,-5.02
5440,-4.04,6.72,-2.38,-0.15,0.51,0.26,-5.02
5460,-4.25,5.91,-2.26,-0.16,0.47,-0.01,-5.02
5480,-3.48,7.46,-3.30,-0.21,0.31,-0.08,-5.02
5500,-0.50,19.61,-8.05,-0.31,0.57,-0.25,-4.99
5520,-4.89,16.05,-3.94,0.22,-0.09,-1.44,-4.99
5540,-3.97,0.75,-0.34,0.03,-0.80,-0.62,-4.99
5560,3.62,10.00,-3.82,0.10,-0.22,-0.67,-5.00
5580,-2.68,8.50,-1.64,0.21,-0.05,-1.01,-5.00
5600,-4.57,9.47,-3.14,0.27,-0.22,-0.72,-5.19
5620,-2.66,9.28,-3.31,0.26,-0.46,-0.62,-5.19
5640,-0.80,7.99,-3.48,0.32,-0.30,-0.61,-5.19
5660,-2.79,8.71,-4.00,0.34,-0.12,-0.63,-5.19
5680,-2.55,9.00,-4.79,0.29,-0.10,-0.50,-5.19
5700,-3.83,9.01,-4.51,0.18,-0.23,-0.30,-5.10
5720,-3.48,8.50,-4.12,0.11,-0.28,-0.09,-5.10
5740,-3.36,8.58,-4.31,0.04,-0.17,0.08,-5.10
5760,-2.43,8.71,-4.51,-0.02,-0.07,0.21,-5.36
5780,-3.00,9.05,-4.42,-0.11,0.00,0.27,-5.36
5800,-1.65,8.63,-3.98,-0.15,0.07,0.31,-5.29
5820,-1.09,8.75,-3.99,-0.08,0.10,0.23,-5.29
5840,-2.06,8.81,-3.46,-0.05,0.12,0.19,-5.29
5860,-2.18,8.89,-3.70,-0.01,0.16,0.21,-5.16
5880,-2.34,8.78,-3.90,0.01,0.06,0.28,-5.16
5900,-1.91,8.93,-4.23,0.03,-0.04,0.33,-5.16
5920,-2.47,8.88,-3.12,-0.03,0.07,0.33,-5.16
5940,-2.34,9.22,-4.06,-0.04,0.07,0.39,-5.16
5960,-1.81,8.94,-3.83,-0.03,-0.01,0.42,-5.05
5980,-1.76,8.77,-3.72,0.02,-0.03,0.44,-5.05
6000,-1.83,9.37,-4.25,-0.02,-0.07,0.50,-5.22
6020,-2.53,9.41,-3.37,-0.09,-0.13,0.51,-5.22
6040,-1.07,8.91,-3.40,-0.06,-0.24,0.58,-5.22
6060,0.40,8.35,-3.65,0.02,-0.30,0.51,-4.94
6080,-0.28,9.01,-3.86,0.02,-0.12,0.39,-4.94
6100,0.04,8.65,-4.01,0.01,-0.17,0.35,-4.94
6120,0.38,8.39,-4.00,-0.00,-0.04,0.26,-4.94
6140,-0.63,9.21,-3.45,-0.02,0.09,0.16,-4.94
6160,-0.79,9.19,-2.85,0.01,-0.07,0.12,-5.18
6180,-0.07,8.68,-3.87,0.06,-0.09,0.06,-5.18
6200,-0.57,9.04,-4.02,0.04,0.02,-0.00,-4.96
6220,-0.49,9.17,-3.71,0.03,-0.03,-0.03,-4.96
6240,-0.13,8.84,-3.60,0.04,-0.07,-0.10,-4.96
6260,-1.07,9.10,-3.94,0.04,-0.09,-0.13,-5.28
6280,-0.99,9.22,-3.94,0.00,-0.12,-0.12,-5.28
6300,-0.86,9.01,-3.66,-0.01,-0.13,-0.14,-5.28
6320,-0.80,9.00,-3.81,-0.01,-0.10,-0.14,-5.28
6340,-1.05,9.19,-3.65,-0.03,-0.08,-0.17,-5.28
6360,-0.69,9.00,-3.48,-0.00,-0.18,-0.18,-5.06
6380,-0.66,9.06,-3.77,-0.00,-0.32,-0.24,-5.06
6400,-0.35,9.49,-4.05,-0.02,-0.40,-0.33,-5.00
6420,1.12,8.67,-4.38,-0.06,-0.44,-0.45,-5.00
6440,-0.49,8.37,-4.06,-0.10,-0.21,-0.64,-5.00
6460,-2.86,9.31,-3.82,-0.10,-0.27,-0.57,-5.14
6480,-1.90,9.29,-4.24,-0.13,-0.40,-0.47,-5.14
6500,-2.07,9.15,-3.72,-0.16,-0.48,-0.42,-5.14
6520,-0.87,9.08,-3.66,-0.17,-0.42,-0.43,-5.14
6540,-2.21,9.42,-3.58,-0.20,-0.34,-0.48,-5.14
6560,-2.24,9.45,-4.37,-0.24,-0.49,-0.41,-5.00
6580,-2.02,8.71,-4.53,-0.34,-0.34,-0.35,-5.00
6600,-3.49,9.28,-4.15,-0.33,-0.23,-0.21,-5.17
6620,-2.28,10.12,-4.58,-0.36,-0.28,-0.10,-5.17
6640,-0.36,10.74,-4.17,-0.34,-0.29,-0.14,-5.17
6660,-1.04,12.74,-3.58,-0.34,-0.27,-0.26,-5.08
6680,0.18,13.54,-3.79,-0.37,-0.25,-0.32,-5.08
6700,-0.93,14.33,-3.41,-0.42,-0.30,-0.39,-5.08
6720,-0.22,14.59,-2.64,-0.43,-0.64,-0.32,-5.08
6740,1.67,15.11,-3.08,-0.43,-0.90,-0.23,-5.08
6760,1.89,13.69,-2.69,-0.41,-1.26,-0.07,-5.09
6780,2.44,9.68,-3.14,-0.31,-1.63,-0.03,-5.09
6800,-1.84,9.85,-2.50,-0.27,-1.22,-0.42,-5.11
6820,-6.65,10.28,-3.06,-0.17,-0.46,-1.13,-5.11
6840,-9.64,9.00,-4.20,0.13,-0.53,-1.54,-5.11
6860,-7.79,12.68,-3.15,-0.29,-0.62,-2.18,-5.42
6880,-5.20,12.98,-4.24,-0.38,-0.62,-3.02,-5.42
6900,-6.33,12.96,-2.32,-0.70,-0.72,-2.99,-5.30
6920,-5.84,11.47,-1.71,-0.87,-0.70,-3.07,-5.30
6940,-5.24,9.55,-2.96,-0.73,-0.34,-3.13,-5.30
6960,-5.57,8.70,-2.86,-0.66,0.04,-3.15,-5.30
6980,-5.95,7.64,-2.55,-0.61,0.21,-3.02,-5.30
7000,-5.15,7.01,-2.66,-0.54,0.31,-2.44,-5.52
7020,-3.79,5.28,-0.75,-0.50,0.14,-2.06,-5.52
7040,-4.28,4.40,-1.01,-0.26,0.19,-1.83,-5.52
7060,-3.21,3.85,-0.82,-0.10,0.41,-1.33,-5.23
7080,-2.53,4.04,-0.60,0.05,0.56,-1.01,-5.23
7100,-2.62,3.69,-0.57,0.18,0.80,-0.57,-5.46
7120,-2.59,3.73,-1.05,0.23,0.97,-0.17,-5.46
7140,-1.35,3.35,-1.36,0.24,1.15,0.25,-5.46
7160,-2.56,3.28,-1.45,0.24,1.26,0.63,-5.46
7180,-2.77,3.36,-1.35,0.23,1.09,1.16,-5.46
7200,-2.38,3.45,-1.63,0.19,1.06,1.60,-5.36
7220,-2.35,4.01,-1.48,0.21,1.24,1.99,-5.36
7240,-2.92,4.46,-1.75,0.23,1.28,2.29,-5.36
7260,-4.06,4.87,-2.17,0.20,1.23,2.57,-5.22
7280,-4.80,5.72,-2.28,0.13,1.04,2.85,-5.22
7300,-4.79,5.79,-2.72,0.09,0.86,3.00,-6.10
7320,-5.15,5.83,-2.55,0.06,0.73,2.99,-6.10
7340,-4.52,6.45,-2.12,0.04,0.73,2.88,-6.10
7360,-4.98,6.97,-2.47,0.03,1.02,2.61,-6.10
7380,-6.54,7.35,-3.02,0.01,0.86,2.39,-6.10
7400,-6.64,6.99,-2.73,-0.00,0.49,2.11,-5.90
7420,-5.74,7.05,-2.39,-0.04,0.55,1.79,-5.90
7440,-6.25,7.31,-2.76,-0.05,0.70,1.38,-5.90
7460,-6.37,7.07,-2.92,-0.06,0.64,0.97,-5.46
7480,-5.45,6.45,-2.68,-0.07,0.44,0.62,-5.46
7500,-4.98,5.39,-2.36,-0.08,0.28,0.30,-5.18
7520,-9.63,14.96,-4.28,0.03,0.41,-0.66,-5.18
7540,-10.64,13.72,-5.06,-0.23,-0.41,-1.24,-5.18
7560,3.35,3.18,-4.19,0.15,-1.20,-0.60,-5.18
7580,1.93,9.02,-2.17,0.03,-0.10,-0.96,-5.18
7600,-2.34,9.15,-1.87,0.16,-0.12,-1.00,-5.71
7620,-7.31,8.46,-2.97,0.14,-0.08,-0.83,-5.71
7640,-2.84,8.61,-3.19,0.09,-0.48,-0.51,-5.71
7660,-2.42,7.93,-2.49,0.20,-0.31,-0.51,-5.49
7680,-2.63,9.64,-3.60,0.24,-0.02,-0.54,-5.49
7700,-5.01,9.10,-4.39,0.19,-0.16,-0.26,-5.31
7720,-4.92,8.77,-4.00,0.10,-0.38,0.02,-5.31
7740,-3.40,8.55,-3.98,0.04,-0.28,0.19,-5.31
7760,-3.16,8.77,-4.19,-0.02,-0.21,0.22,-5.31
7780,-2.10,8.50,-4.18,-0.02,-0.02,0.19,-5.31
7800,-3.25,8.66,-3.88,-0.03,0.11,0.19,-5.55
7820,-3.33,8.78,-3.92,-0.04,0.09,0.25,-5.55
