timestamp,aX,aY,aZ,gX,gY,gZ,xP
1380,0.01,8.77,-3.60,-0.05,0.03,0.18,-3.90
1400,-0.30,8.90,-2.80,-0.02,-0.10,0.03,-3.90
1420,-1.17,9.06,-3.57,-0.02,-0.13,-0.06,-3.90
1440,-0.64,8.89,-3.68,-0.05,-0.21,-0.11,-3.48
1460,-0.42,9.59,-3.48,-0.06,-0.28,-0.23,-3.48
1480,0.24,9.37,-3.53,-0.07,-0.37,-0.37,-3.48
1500,-0.96,8.74,-3.99,-0.10,-0.28,-0.50,-3.22
1520,-3.28,9.13,-3.24,-0.13,-0.29,-0.44,-3.22
1540,-1.69,9.43,-3.79,-0.18,-0.45,-0.36,-3.22
1560,-1.27,8.65,-3.47,-0.22,-0.31,-0.39,-3.22
1580,-1.13,8.87,-3.12,-0.17,-0.24,-0.43,-3.22
1600,-1.19,9.84,-3.66,-0.17,-0.21,-0.55,-3.55
1620,-2.52,9.63,-3.81,-0.23,-0.24,-0.54,-3.55
1640,-2.09,9.03,-3.95,-0.27,-0.26,-0.48,-3.71
1660,-3.05,10.57,-3.51,-0.27,-0.25,-0.42,-3.71
1680,-2.15,11.13,-4.43,-0.33,-0.25,-0.35,-3.71
1700,-2.86,13.09,-3.69,-0.36,-0.06,-0.27,-3.92
1720,-2.91,14.79,-3.00,-0.40,-0.20,-0.14,-3.92
1740,-0.04,15.30,-3.65,-0.45,-0.26,-0.09,-3.56
1760,1.41,15.52,-4.36,-0.48,-0.48,-0.10,-3.56
1780,3.02,15.33,-4.01,-0.49,-0.88,-0.10,-3.56
1800,3.78,13.39,-3.62,-0.44,-1.53,-0.16,-3.56
1820,4.05,10.78,-3.59,-0.43,-1.59,-0.36,-3.56
1840,-1.33,11.49,-4.56,-0.24,-0.69,-1.67,-3.78
1860,-9.75,11.78,-2.71,0.21,-0.06,-2.60,-3.78
1880,-17.52,16.85,-7.58,0.10,-0.80,-3.45,-3.78
1900,-8.29,15.34,-6.11,-0.19,-1.65,-4.01,-4.02
1920,-6.53,15.25,-3.77,-0.41,-1.76,-4.18,-4.02
1940,-7.86,13.61,-3.02,-0.72,-2.02,-4.17,-4.24
1960,-5.07,11.65,-2.63,-0.82,-1.81,-3.76,-4.24
1980,-2.70,9.55,-2.63,-0.84,-0.66,-3.42,-4.24
2000,-1.65,5.71,-1.32,-0.62,0.51,-3.04,-4.24
2020,1.39,3.89,-0.38,-0.44,1.30,-2.37,-4.24
2040,-0.23,2.41,-0.48,-0.22,1.76,-2.00,-4.19
2060,-1.36,1.79,-1.03,-0.12,1.97,-1.22,-4.19
2080,-1.27,1.36,0.37,-0.03,1.83,-0.56,-4.19
2100,-2.77,1.04,-0.36,0.01,1.66,0.40,-4.40
2120,-1.30,1.56,-0.92,-0.01,1.30,1.30,-4.40
2140,0.08,0.71,-0.29,0.06,1.22,1.83,-4.18
2160,-0.20,1.43,-1.19,0.12,1.43,2.31,-4.18
2180,0.12,1.83,-0.96,0.08,1.66,2.66,-4.18
2200,-2.85,1.94,-1.69,0.05,1.76,2.99,-4.18
2220,-4.77,2.74,-1.57,0.04,1.06,3.36,-4.18
2240,-4.14,2.96,-0.76,0.07,0.73,3.54,-4.30
2260,-5.37,3.83,-1.08,0.10,0.61,3.53,-4.30
2280,-4.87,5.27,-1.45,0.10,0.64,3.26,-4.30
2300,-7.05,5.64,-1.71,0.06,0.99,2.81,-4.43
2320,-9.08,6.39,-2.43,0.00,0.77,2.40,-4.43
2340,-9.31,7.23,-2.53,-0.05,0.58,1.77,-4.29
2360,-9.68,7.41,-2.61,-0.15,0.58,1.25,-4.29
2380,-8.39,6.68,-2.90,-0.21,0.57,0.69,-4.29
2400,-7.17,5.39,-2.90,-0.22,0.58,0.21,-4.29
2420,-6.65,4.37,-2.42,-0.17,0.69,-0.12,-4.29
2440,-16.41,18.14,-11.83,0.60,1.22,-1.32,-4.40
2460,-11.06,7.21,1.75,-0.32,-0.57,-0.97,-4.40
2480,7.37,10.99,-3.91,-0.12,-0.67,-0.32,-4.40
2500,-6.97,7.14,-1.38,0.06,-0.14,-0.74,-4.02
2520,-3.51,6.18,-3.44,0.11,-0.08,-0.48,-4.02
2540,-6.61,9.42,-3.92,0.06,-0.15,-0.18,-4.34
2560,-3.94,8.94,-3.94,0.02,-0.22,0.07,-4.34
2580,-2.88,8.39,-3.54,0.07,-0.10,0.06,-4.34
2600,-3.37,8.45,-4.02,0.11,-0.13,0.09,-4.34
2620,-3.39,8.80,-4.79,0.06,-0.13,0.15,-4.34
2640,-3.51,8.82,-4.42,-0.02,-0.10,0.20,-4.34
2660,-2.70,8.41,-4.34,-0.08,-0.02,0.21,-4.34
2680,-2.36,8.65,-3.90,-0.12,-0.01,0.18,-4.34
2700,-2.59,8.85,-3.61,-0.12,0.11,0.10,-3.93
2720,-3.75,8.82,-2.56,-0.08,0.17,0.15,-3.93
2740,-4.38,8.76,-2.54,-0.01,0.10,0.31,-4.32
2760,-3.86,8.59,-2.94,0.06,-0.01,0.48,-4.32
2780,-3.06,8.99,-3.34,0.07,-0.05,0.56,-4.32
2800,-2.85,8.68,-4.01,0.05,-0.05,0.57,-4.32
2820,-2.32,8.61,-3.90,0.03,-0.07,0.59,-4.32
2840,-1.91,8.77,-3.62,0.03,-0.09,0.51,-4.32
2860,-1.98,8.50,-3.42,0.03,-0.14,0.48,-4.32
2880,-1.93,8.93,-3.28,0.02,-0.17,0.40,-4.32
2900,-1.99,8.62,-3.00,0.07,-0.27,0.35,-4.21
2920,-1.32,8.62,-3.23,0.13,-0.46,0.29,-4.21
2940,-0.98,8.48,-3.82,0.11,-0.46,0.19,-4.12
2960,-1.39,8.15,-3.80,0.09,-0.39,0.11,-4.12
2980,-2.27,9.16,-3.45,0.08,-0.45,0.08,-4.12
3000,-1.45,9.67,-4.03,0.08,-0.53,0.02,-4.27
3020,-1.87,9.11,-3.42,0.05,-0.60,-0.05,-4.27
3040,-0.92,9.60,-3.64,0.02,-0.69,-0.14,-4.27
3060,-1.01,9.27,-4.13,-0.04,-0.64,-0.27,-4.27
3080,-1.53,8.54,-4.21,-0.12,-0.48,-0.29,-4.27
3100,-2.03,8.80,-4.02,-0.12,-0.33,-0.33,-4.07
3120,-2.93,9.59,-3.67,-0.12,-0.40,-0.29,-4.07
3140,-1.02,10.65,-3.75,-0.16,-0.44,-0.32,-4.24
3160,-1.81,11.28,-4.09,-0.22,-0.26,-0.39,-4.24
3180,-3.49,11.30,-4.31,-0.31,-0.21,-0.33,-4.24
3200,-2.70,11.47,-4.81,-0.34,-0.27,-0.15,-4.05
3220,-1.23,11.60,-5.42,-0.38,-0.02,-0.04,-4.05
3240,-0.34,13.58,-4.48,-0.41,0.08,-0.05,-4.05
3260,-0.23,14.89,-3.88,-0.39,-0.16,-0.02,-4.05
3280,1.47,14.66,-3.64,-0.34,-0.66,0.12,-4.05
3300,3.06,13.96,-2.88,-0.25,-1.36,0.15,-4.16
3320,2.35,11.69,-2.18,-0.21,-1.61,0.07,-4.16
3340,-2.02,12.58,-3.53,-0.15,-0.77,-0.97,-4.33
3360,-4.81,12.54,-3.09,0.16,-0.11,-1.73,-4.33
3380,-13.05,16.06,-8.22,-0.02,-0.34,-3.52,-4.33
3400,-13.21,14.78,-6.55,-0.12,-0.69,-4.37,-4.42
3420,-13.27,16.56,-5.27,-0.34,-0.99,-4.37,-4.42
3440,-8.89,14.81,-4.13,-0.60,-2.06,-4.28,-4.42
3460,-6.73,12.32,-2.73,-0.83,-2.33,-4.01,-4.42
3480,-3.31,11.10,-1.99,-0.82,-1.34,-3.39,-4.42
3500,0.75,5.77,-0.53,-0.73,-0.19,-3.17,-4.33
3520,1.77,3.66,-1.19,-0.61,1.13,-2.77,-4.33
3540,2.31,2.02,-0.98,-0.45,2.08,-2.14,-4.58
3560,2.51,0.58,0.22,-0.25,2.11,-1.39,-4.58
3580,1.46,-0.28,-0.44,-0.06,1.95,-0.60,-4.58
3600,-1.34,0.44,-0.44,-0.06,1.61,0.45,-4.78
3620,0.41,1.02,-0.58,-0.14,1.16,1.53,-4.78
3640,1.33,1.10,-1.52,-0.15,1.30,2.26,-4.68
3660,0.42,1.60,-1.70,-0.13,1.36,2.78,-4.68
3680,-0.95,2.48,-1.79,-0.11,1.21,3.22,-4.68
3700,-1.99,3.11,-2.04,-0.10,1.27,3.54,-4.64
3720,-4.63,3.84,-2.32,-0.06,0.96,3.80,-4.64
3740,-5.15,4.65,-1.98,0.01,0.51,3.94,-4.85
3760,-4.75,4.94,-1.88,0.09,0.52,3.81,-4.85
3780,-5.40,6.12,-2.12,0.16,0.72,3.48,-4.85
3800,-7.58,7.44,-2.94,0.11,0.67,3.09,-4.94
3820,-9.46,7.64,-2.55,0.11,0.47,2.58,-4.94
3840,-9.51,8.26,-2.71,0.10,0.17,1.93,-4.74
3860,-8.09,7.79,-2.23,0.03,0.15,1.25,-4.74
3880,-7.59,6.81,-2.39,-0.05,0.47,0.59,-4.74
3900,-6.62,5.96,-2.65,-0.10,0.66,0.09,-4.74
3920,-6.93,4.42,-1.96,-0.13,0.52,-0.18,-4.74
3940,-16.67,19.61,-19.61,0.83,1.18,-2.23,-4.61
3960,-6.79,-8.05,6.40,0.05,-1.74,-0.68,-4.61
3980,7.40,12.98,-2.92,0.01,-0.66,-0.75,-4.61
4000,-6.83,6.40,-2.99,0.21,-0.05,-0.90,-4.65
4020,-4.99,8.91,-4.77,0.20,-0.18,-0.69,-4.65
4040,-5.72,9.92,-3.98,0.06,-0.41,-0.27,-4.41
4060,-4.54,8.26,-3.26,0.01,-0.22,-0.07,-4.41
4080,-3.63,8.36,-4.22,-0.02,-0.13,0.06,-4.41
4100,-3.10,8.75,-4.22,-0.05,-0.21,0.09,-4.41
4120,-3.25,8.49,-3.26,-0.01,-0.10,0.14,-4.41
4140,-3.79,8.61,-3.23,0.05,-0.02,0.22,-4.54
4160,-3.97,8.82,-3.51,0.10,-0.13,0.30,-4.54
4180,-4.24,8.69,-3.11,0.10,-0.12,0.44,-4.54
4200,-3.36,8.72,-3.65,0.11,-0.19,0.52,-4.66
4220,-3.68,8.64,-3.53,0.11,-0.31,0.56,-4.66
4240,-3.39,8.81,-3.99,0.09,-0.35,0.66,-4.44
4260,-3.57,8.80,-3.53,0.08,-0.49,0.69,-4.44
4280,-2.73,8.99,-4.08,0.07,-0.47,0.76,-4.44
4300,-2.04,8.51,-4.28,0.03,-0.41,0.78,-4.44
4320,-1.59,9.01,-3.93,-0.02,-0.30,0.76,-4.44
4340,-0.70,8.68,-4.05,-0.03,-0.26,0.68,-4.57
4360,-0.49,8.54,-3.77,-0.01,-0.25,0.58,-4.57
4380,-1.02,8.33,-3.96,-0.05,-0.19,0.47,-4.57
4400,-0.76,8.57,-4.09,-0.08,-0.18,0.38,-4.63
4420,-0.20,8.81,-3.55,-0.09,-0.21,0.24,-4.63
4440,-0.44,8.71,-3.95,-0.08,-0.16,0.09,-4.56
4460,-1.13,8.77,-3.36,-0.09,-0.16,0.01,-4.56
4480,-0.79,9.27,-3.03,-0.09,-0.21,-0.10,-4.56
4500,-0.24,8.95,-3.60,-0.07,-0.22,-0.24,-4.56
4520,-2.27,9.11,-3.27,-0.07,-0.18,-0.31,-4.56
4540,-2.19,9.66,-3.88,-0.11,-0.40,-0.27,-4.41
4560,-0.27,8.75,-3.97,-0.12,-0.48,-0.33,-4.41
4580,-0.89,8.80,-3.87,-0.17,-0.38,-0.40,-4.41
4600,-1.27,9.10,-3.58,-0.13,-0.27,-0.49,-4.40
4620,-1.77,9.53,-4.09,-0.18,-0.21,-0.54,-4.40
4640,-1.65,9.09,-4.08,-0.27,-0.12,-0.56,-4.40
4660,-3.38,10.30,-2.71,-0.30,-0.22,-0.50,-4.40
4680,-2.65,10.48,-3.54,-0.31,-0.17,-0.42,-4.40
4700,-2.11,11.48,-4.29,-0.37,0.08,-0.36,-4.19
4720,-3.56,12.48,-3.97,-0.39,0.14,-0.30,-4.19
4740,-2.36,13.52,-3.32,-0.40,0.06,-0.12,-4.19
4760,-0.19,14.71,-3.79,-0.44,-0.06,-0.09,-4.19
4780,2.16,15.16,-4.60,-0.46,-0.15,-0.15,-4.19
4800,1.73,15.05,-4.62,-0.45,-0.57,-0.11,-4.64
4820,2.71,13.73,-3.25,-0.36,-1.46,-0.03,-4.64
4840,2.40,10.24,-2.55,-0.31,-1.77,-0.17,-4.50
4860,-2.78,11.27,-2.95,-0.24,-1.08,-1.03,-4.50
4880,-5.80,10.75,-1.20,0.08,-0.45,-1.63,-4.50
4900,-14.75,13.42,-6.32,0.20,-0.48,-2.85,-4.94
4920,-7.76,14.65,-6.27,-0.09,-0.90,-3.51,-4.94
4940,-3.62,15.13,-3.30,-0.33,-0.86,-3.78,-4.94
4960,-7.58,12.19,-2.53,-0.45,-1.33,-3.79,-4.94
4980,-7.82,11.76,-2.62,-0.50,-1.77,-3.49,-4.94
5000,-5.80,9.73,-3.06,-0.61,-1.57,-3.14,-4.89
5020,-2.88,8.45,-2.04,-0.75,-0.74,-2.64,-4.89
5040,-0.18,5.22,-1.24,-0.59,0.42,-2.34,-4.96
5060,1.15,4.12,-1.37,-0.36,1.39,-1.94,-4.96
5080,-0.17,2.86,-0.03,-0.20,1.66,-1.54,-4.96
5100,-2.80,1.98,-0.05,-0.02,1.44,-1.07,-4.95
5120,-2.46,1.97,-0.87,0.00,1.38,-0.27,-4.95
5140,-1.25,1.66,-0.54,0.01,1.31,0.47,-4.95
5160,-1.86,1.05,-1.20,0.14,1.11,1.04,-4.95
5180,-0.14,1.61,-1.56,0.18,1.13,1.60,-4.95
5200,-1.93,1.91,-1.60,0.21,1.19,1.97,-4.95
5220,-1.65,2.21,-1.77,0.17,1.29,2.43,-4.95
5240,-2.97,2.20,-2.05,0.20,1.37,2.73,-4.98
5260,-4.44,2.98,-2.10,0.26,1.03,3.00,-4.98
5280,-5.11,3.76,-1.69,0.27,0.64,3.24,-4.98
5300,-4.78,4.64,-1.75,0.28,0.65,3.27,-4.98
5320,-5.61,5.58,-2.59,0.33,0.90,3.08,-4.98
5340,-7.02,6.18,-2.68,0.40,0.95,2.67,-4.98
5360,-7.38,6.83,-2.59,0.42,0.93,2.30,-4.98
5380,-8.37,7.98,-3.11,0.37,0.88,1.88,-4.98
5400,-9.10,8.07,-3.11,0.30,0.62,1.47,-4.97
5420,-7.42,7.41,-2.68,0.27,0.46,1.06,-4.97
5440,-7.43,7.38,-3.26,0.25,0.53,0.59,-4.81
5460,-8.95,7.24,-2.56,0.23,0.36,0.24,-4.81
5480,-16.47,19.61,-6.16,0.41,-0.23,-1.43,-4.81
5500,-3.73,4.12,1.56,-0.19,-1.18,-0.16,-4.71
5520,6.53,8.24,-1.48,-0.25,-0.31,-0.66,-4.71
5540,-5.39,8.94,-3.80,-0.08,0.20,-0.77,-4.71
5560,-5.73,8.74,-4.11,-0.16,0.05,-0.41,-4.71
5580,-5.27,9.74,-4.07,-0.28,-0.13,-0.11,-4.71
5600,-3.56,8.03,-4.39,-0.29,-0.11,0.13,-5.03
5620,-2.53,9.09,-3.17,-0.25,-0.01,0.11,-5.03
5640,-3.24,8.51,-3.46,-0.15,0.01,0.14,-4.90
5660,-3.88,8.99,-2.61,-0.09,-0.02,0.25,-4.90
5680,-3.68,8.51,-3.51,0.02,0.02,0.39,-4.90
5700,-3.60,8.66,-3.24,0.05,0.09,0.51,-4.89
5720,-3.47,8.91,-3.22,0.06,-0.01,0.61,-4.89
5740,-3.24,8.69,-3.23,0.11,-0.20,0.70,-4.75
5760,-2.95,8.82,-3.42,0.16,-0.32,0.74,-4.75
5780,-3.01,8.95,-4.12,0.14,-0.42,0.75,-4.75
5800,-1.73,8.72,-4.25,0.12,-0.42,0.76,-4.75
5820,-2.19,8.87,-4.27,0.07,-0.37,0.76,-4.75
5840,-1.44,8.63,-4.00,0.02,-0.45,0.78,-5.09
5860,0.05,8.60,-4.21,0.01,-0.43,0.67,-5.09
5880,0.17,8.49,-4.48,-0.01,-0.25,0.53,-5.09
5900,0.17,8.44,-4.08,-0.03,-0.16,0.40,-4.75
5920,-0.32,8.65,-3.62,-0.02,-0.18,0.25,-4.75
5940,-1.44,8.99,-3.28,0.00,-0.31,0.18,-4.93
5960,-0.69,8.97,-3.58,0.02,-0.45,0.16,-4.93
5980,0.32,8.97,-4.22,0.02,-0.38,0.01,-4.93
6000,-0.99,8.87,-4.19,0.01,-0.31,-0.10,-4.93
6020,-1.73,9.41,-3.83,0.01,-0.48,-0.12,-4.93
6040,0.45,9.18,-3.87,-0.01,-0.64,-0.21,-5.03
6060,-0.36,9.01,-3.81,-0.04,-0.50,-0.39,-5.03
6080,-1.42,9.55,-3.86,-0.07,-0.56,-0.44,-5.03
6100,-1.03,9.48,-3.68,-0.12,-0.63,-0.51,-5.03
6120,-0.75,8.82,-4.02,-0.15,-0.53,-0.57,-5.03
6140,-3.20,8.92,-3.62,-0.15,-0.35,-0.54,-4.94
6160,-2.19,9.65,-4.42,-0.20,-0.39,-0.43,-4.94
6180,-0.39,10.47,-4.53,-0.28,-0.22,-0.48,-4.94
6200,-2.09,11.33,-4.32,-0.29,-0.02,-0.56,-4.94
6220,-3.46,11.32,-4.37,-0.37,0.00,-0.41,-4.94
6240,-2.15,12.24,-4.73,-0.39,-0.02,-0.26,-5.23
6260,-1.28,13.52,-3.65,-0.42,-0.09,-0.21,-5.23
6280,0.45,14.83,-3.34,-0.42,-0.18,-0.13,-5.23
6300,1.80,15.08,-3.98,-0.44,-0.52,-0.08,-5.04
6320,3.55,14.67,-4.88,-0.41,-1.00,-0.04,-5.04
6340,3.62,11.86,-3.67,-0.44,-1.17,-0.06,-4.96
6360,-0.38,11.24,-2.26,-0.43,-0.60,-0.74,-4.96
6380,-5.05,11.83,-2.76,-0.27,0.49,-1.57,-4.96
6400,-15.73,13.71,-6.13,-0.13,0.10,-2.55,-4.96
6420,-8.76,15.45,-4.24,-0.38,-0.52,-3.54,-4.96
6440,-5.97,15.90,-7.93,-0.38,-0.30,-4.37,-5.18
6460,-8.44,12.87,-4.97,-0.54,-0.77,-4.37,-5.18
6480,-7.62,10.79,-2.82,-0.57,-1.07,-4.29,-5.18
6500,-6.80,9.65,-2.32,-0.56,-1.13,-3.94,-5.26
6520,-5.00,8.68,-2.67,-0.58,-0.66,-3.39,-5.26
6540,-0.79,5.18,-1.07,-0.53,-0.20,-2.76,-5.21
6560,0.74,4.15,-0.40,-0.40,0.43,-2.45,-5.21
6580,-0.68,3.24,-0.13,-0.19,0.93,-2.02,-5.21
6600,-0.57,3.19,-0.26,-0.06,0.94,-1.33,-5.21
6620,0.16,2.09,-0.20,-0.03,1.07,-0.68,-5.21
6640,0.43,2.00,-0.98,0.01,1.42,0.14,-5.44
6660,0.44,1.49,-2.00,-0.03,1.51,0.84,-5.44
6680,-0.81,2.05,-1.91,-0.01,1.33,1.55,-5.44
6700,-1.96,2.71,-1.28,-0.05,0.83,2.31,-5.62
6720,0.07,2.97,-0.81,-0.13,0.85,2.91,-5.62
6740,0.24,3.01,-1.43,-0.16,1.27,3.25,-5.44
6760,-2.22,3.04,-2.03,-0.18,1.49,3.49,-5.44
6780,-3.97,3.51,-2.18,-0.21,1.33,3.72,-5.44
6800,-5.55,4.04,-2.83,-0.11,1.06,3.77,-5.54
6820,-7.23,5.13,-3.30,-0.00,0.87,3.65,-5.54
6840,-7.56,6.07,-3.35,0.08,0.71,3.28,-5.54
6860,-7.73,6.72,-3.34,0.13,0.89,2.76,-5.54
6880,-9.09,7.06,-3.30,0.11,0.95,2.16,-5.54
6900,-10.97,8.03,-3.39,0.03,0.73,1.58,-5.65
6920,-10.90,8.48,-2.63,-0.17,0.49,1.00,-5.65
6940,-10.17,7.32,-2.27,-0.32,0.35,0.34,-5.39
6960,-8.39,4.87,-1.63,-0.46,0.30,-0.07,-5.39
6980,-13.64,13.33,-17.00,0.58,1.06,-1.49,-5.39
7000,-6.03,6.78,4.59,-0.39,-0.89,-0.67,-5.89
7020,3.34,9.23,-3.29,-0.00,-0.67,-0.34,-5.89
7040,-7.86,6.90,-2.07,0.02,-0.00,-0.53,-5.89
7060,-3.64,8.98,-4.20,0.01,-0.12,-0.19,-5.89
7080,-5.34,9.99,-3.60,-0.08,-0.10,0.02,-5.89
7100,-3.02,8.43,-3.21,-0.11,-0.02,0.20,-5.59
7120,-1.92,8.56,-3.92,-0.08,0.05,0.15,-5.59
7140,-2.73,8.88,-3.34,-0.06,-0.00,0.13,-5.29
7160,-3.44,9.12,-3.08,-0.05,0.13,0.21,-5.29
7180,-2.82,8.86,-2.91,0.00,0.18,0.28,-5.29
7200,-2.56,8.88,-3.14,0.02,0.19,0.29,-5.24
7220,-3.22,8.89,-3.38,0.04,0.15,0.36,-5.24
7240,-3.09,9.24,-3.37,0.03,0.05,0.45,-5.24
7260,-2.84,8.99,-3.15,0.02,-0.03,0.52,-5.24
7280,-2.46,8.86,-3.42,0.06,-0.07,0.53,-5.24
7300,-2.51,9.01,-3.49,0.07,-0.13,0.54,-5.41
7320,-2.42,9.39,-3.90,0.03,-0.17,0.58,-5.41
7340,-1.59,8.76,-3.99,0.01,-0.24,0.64,-5.26
7360,-1.30,8.74,-3.73,-0.03,-0.26,0.61,-5.26
7380,-1.09,9.13,-3.17,-0.03,-0.26,0.56,-5.26
7400,0.23,8.75,-3.53,0.00,-0.23,0.46,-5.51
7420,0.49,8.30,-3.45,0.04,-0.14,0.28,-5.51
7440,-0.87,8.99,-3.55,0.05,-0.25,0.15,-5.51
7460,-0.99,9.15,-3.41,0.04,-0.42,0.13,-5.51
7480,-0.34,8.97,-3.13,0.04,-0.45,0.03,-5.51
7500,0.11,8.77,-3.58,0.05,-0.38,-0.11,-5.46
7520,-0.24,8.94,-3.90,0.03,-0.23,-0.22,-5.46
7540,-0.74,9.16,-4.02,-0.02,-0.17,-0.32,-5.32
7560,-1.03,9.11,-3.85,-0.05,-0.21,-0.37,-5.32
7580,-1.69,9.15,-3.27,-0.06,-0.23,-0.40,-5.32
7600,-1.33,9.38,-3.30,-0.05,-0.35,-0.43,-5.60
7620,-1.52,9.35,-3.14,-0.05,-0.44,-0.50,-5.60
7640,-1.32,9.20,-4.51,-0.12,-0.49,-0.51,-5.73
7660,-2.22,9.45,-3.64,-0.13,-0.40,-0.52,-5.73
7680,-2.31,9.62,-3.63,-0.15,-0.40,-0.46,-5.73
7700,-1.10,9.94,-4.25,-0.26,-0.30,-0.47,-5.70
7720,-3.20,10.58,-4.01,-0.31,-0.17,-0.44,-5.70
7740,-3.36,11.98,-4.07,-0.36,-0.15,-0.25,-5.65
7760,-3.03,13.63,-3.47,-0.33,-0.27,-0.13,-5.65
7780,-0.93,15.00,-4.30,-0.37,-0.40,-0.05,-5.65
7800,0.52,15.39,-4.97,-0.40,-0.53,-0.04,-5.40
7820,0.57,16.46,-3.74,-0.38,-1.04,0.08,-5.40
