1.54,9.82,-1.98,-0.12,-0.13,-0.21,-2.99
2.00,9.44,-1.77,-0.14,-0.08,-0.33,-2.99
1.76,9.65,-1.79,-0.15,-0.09,-0.46,-3.00
1.74,10.40,-2.08,-0.20,-0.21,-0.60,-3.00
2.87,9.90,-1.82,-0.22,-0.23,-0.83,-3.00
2.17,10.35,-2.11,-0.27,-0.27,-1.05,-3.00
2.63,11.33,-1.88,-0.30,-0.52,-1.23,-3.00
2.26,12.58,-1.82,-0.31,-0.72,-1.40,-3.01
1.82,14.27,-1.65,-0.35,-0.91,-1.46,-3.01
1.81,13.37,-1.19,-0.43,-0.93,-1.50,-3.02
1.72,11.45,-1.70,-0.44,-0.77,-1.49,-3.02
0.27,9.28,-1.62,-0.34,-0.25,-1.39,-3.02
-1.37,7.40,-1.47,-0.16,0.13,-1.23,-2.88
-3.39,6.15,-1.74,0.09,0.26,-0.94,-2.88
-3.75,6.56,-0.99,0.10,-0.17,-0.45,-2.88
-2.39,5.83,0.20,-0.00,-0.54,0.10,-2.88
-0.85,5.09,-0.13,0.08,-0.47,0.53,-2.88
0.51,5.82,-0.41,0.20,-0.19,0.83,-2.92
0.74,6.51,-0.47,0.28,0.17,1.07,-2.92
0.23,7.00,-0.42,0.36,0.51,1.28,-2.85
-0.29,7.61,-0.25,0.37,0.69,1.47,-2.85
-0.48,8.24,-0.20,0.35,0.76,1.62,-2.85
-0.59,8.76,-0.18,0.31,0.76,1.72,-2.89
-0.73,9.24,-0.45,0.29,0.75,1.77,-2.89
-1.27,9.50,-0.87,0.31,0.67,1.76,-2.89
-1.60,9.13,-1.08,0.31,0.52,1.71,-2.89
-1.89,8.98,-1.20,0.30,0.22,1.59,-2.89
-1.85,8.74,-1.15,0.28,-0.13,1.41,-3.07
-1.57,8.32,-1.17,0.26,-0.41,1.23,-3.07
-1.08,7.80,-1.03,0.29,-0.61,1.01,-2.95
-0.78,7.69,-0.89,0.32,-0.73,0.84,-2.95
-0.16,7.86,-0.55,0.31,-0.82,0.68,-2.95
0.47,7.88,-0.36,0.28,-0.75,0.57,-2.98
0.67,7.90,-0.51,0.25,-0.67,0.47,-2.98
0.97,8.18,-0.86,0.23,-0.71,0.35,-2.98
1.59,8.03,-1.15,0.20,-0.81,0.25,-2.98
1.98,8.18,-0.84,0.15,-0.90,0.12,-2.98
2.06,8.60,-0.04,0.12,-0.97,-0.13,-3.05
0.22,8.87,-0.40,0.09,-1.12,-0.45,-3.05
-11.47,3.47,-19.61,1.17,0.41,-2.79,-2.90
-0.61,12.90,4.06,0.04,-1.33,-2.09,-2.90
19.61,13.32,-8.95,0.29,0.78,-1.29,-2.90
5.51,19.15,-10.58,0.77,1.38,-2.18,-2.85
6.71,19.61,8.20,-0.16,0.92,-2.54,-2.85
5.14,10.56,-1.54,0.56,1.99,-2.85,-2.90
-13.17,9.77,-5.77,0.46,1.63,-2.57,-2.90
-13.55,5.99,-6.15,0.18,0.08,-1.21,-2.90
-7.21,6.80,-4.22,0.05,-0.41,-0.06,-2.90
0.17,9.79,-3.06,-0.06,0.17,0.09,-2.90
-1.05,12.11,-1.32,-0.09,0.51,-0.07,-2.93
-1.00,11.18,-1.27,-0.02,0.18,-0.09,-2.93
-1.73,9.64,-2.28,0.01,-0.14,-0.06,-2.93
-1.41,8.70,-2.86,0.01,-0.30,0.01,-3.04
-1.24,8.54,-2.89,0.01,-0.25,0.06,-3.04
-0.71,9.00,-2.52,0.01,-0.17,0.06,-2.88
-0.14,9.11,-2.44,0.01,-0.07,-0.01,-2.88
0.31,9.03,-2.81,0.03,0.04,-0.13,-2.88
0.11,9.07,-3.26,0.02,0.06,-0.26,-2.88
0.48,9.46,-3.00,-0.01,-0.06,-0.39,-2.88
0.84,9.55,-2.68,-0.01,-0.13,-0.59,-2.82
-0.05,9.36,-2.57,-0.00,-0.15,-0.76,-2.82
-1.16,9.35,-2.47,0.01,-0.19,-0.83,-2.82
-1.41,9.61,-2.81,-0.00,-0.31,-0.87,-2.77
-0.70,9.83,-2.69,-0.02,-0.47,-0.97,-2.77
1.26,9.86,-2.92,-0.04,-0.47,-1.22,-2.69
-0.31,9.90,-2.70,-0.04,-0.44,-1.52,-2.69
-1.49,9.99,-2.03,-0.07,-0.55,-1.67,-2.69
-2.36,11.55,-2.15,-0.11,-0.78,-1.77,-2.69
1.95,9.57,-2.21,-0.14,-0.81,-1.99,-2.69
-7.01,7.16,-1.26,-0.04,-0.50,-2.14,-2.46
-6.37,8.05,-1.34,-0.15,-0.72,-1.83,-2.46
-1.88,10.72,-2.52,-0.27,-0.80,-1.80,-2.46
-2.46,5.58,-1.66,-0.27,-0.59,-2.14,-2.80
-9.10,3.79,-1.35,-0.20,-0.63,-2.05,-2.80
-6.20,6.05,-2.85,-0.18,-1.07,-1.77,-2.68
-4.34,11.35,-4.10,-0.13,-1.29,-1.85,-2.68
-1.72,13.00,-2.99,-0.17,-1.24,-2.14,-2.68
-6.10,15.81,-1.81,-0.35,-0.96,-2.26,-2.68
-3.85,15.63,-0.92,-0.64,-0.84,-2.13,-2.68
-5.18,11.59,-1.87,-0.74,0.01,-2.00,-2.79
-8.22,7.76,-3.78,-0.90,0.91,-1.65,-2.79
-9.01,4.75,-4.46,-0.97,1.61,-1.31,-2.79
-8.84,2.24,-3.88,-0.91,1.63,-1.11,-2.78
-8.64,1.18,-3.15,-0.77,1.11,-0.76,-2.78
-6.79,0.40,-2.02,-0.72,0.21,0.03,-2.93
-3.81,0.13,-1.32,-0.72,-0.61,0.94,-2.93
-0.57,0.63,-0.60,-0.66,-0.96,1.73,-2.93
-0.96,1.48,0.29,-0.46,-0.72,2.07,-2.93
0.28,3.41,0.85,-0.37,-0.44,2.53,-2.93
0.06,4.36,0.86,-0.21,-0.00,2.81,-2.80
-0.91,5.17,0.63,-0.09,0.43,3.00,-2.80
-2.30,6.00,-0.04,-0.05,0.68,3.22,-2.80
-2.33,6.38,-0.28,-0.05,0.68,3.44,-2.94
-2.72,7.41,-0.98,0.06,0.77,3.60,-2.94
-3.49,9.18,-1.53,0.14,0.74,3.68,-2.78
-4.07,10.68,-1.97,0.13,0.43,3.77,-2.78
-4.43,11.41,-1.99,0.09,-0.02,3.89,-2.78
-4.04,11.38,-1.86,0.08,-0.45,3.97,-2.50
-2.91,11.97,-1.59,0.09,-0.68,3.98,-2.50
-1.41,12.04,-1.75,0.25,-0.62,3.76,-2.50
-1.06,11.75,-2.37,0.46,-0.46,3.38,-2.50
-1.42,11.76,-2.28,0.65,-0.39,3.01,-2.50
-2.09,12.03,-2.10,0.70,-0.58,2.66,-2.72
-1.72,11.48,-1.60,0.66,-0.85,2.36,-2.72
-0.57,10.57,-1.51,0.65,-1.11,1.98,-2.44
0.44,9.97,-1.58,0.60,-1.17,1.61,-2.44
1.23,9.66,-1.49,0.48,-1.07,1.20,-2.44
1.93,8.36,-0.98,0.35,-0.92,0.77,-2.34
2.13,6.85,-0.32,0.28,-0.73,0.26,-2.34
1.52,6.82,0.11,0.17,-0.67,-0.17,-2.34
2.21,8.04,-0.00,0.05,-0.59,-0.36,-2.34
3.08,8.32,-0.64,0.03,-0.42,-0.55,-2.34
3.23,7.07,-0.29,0.01,-0.15,-0.76,-2.49
2.14,6.57,0.01,0.02,-0.03,-0.99,-2.49
1.22,8.33,0.18,-0.06,-0.36,-1.12,-2.38
2.11,9.73,-0.64,-0.12,-0.67,-1.23,-2.38
0.95,7.78,1.09,0.15,-0.75,-1.43,-2.38
-9.00,12.67,-19.61,0.21,2.98,-3.81,-2.10
3.87,19.61,-4.12,0.93,0.61,-3.05,-2.10
18.97,10.64,-3.79,0.13,1.26,-2.24,-2.10
4.31,18.79,-8.57,0.44,1.12,-2.04,-2.10
3.82,19.61,6.24,-0.25,1.11,-2.55,-2.10
1.36,8.70,-1.47,0.49,1.92,-2.52,-2.36
-12.30,8.31,-6.29,0.41,1.52,-2.13,-2.36
-11.39,8.10,-4.51,0.11,-0.10,-0.65,-2.26
-4.51,9.18,-3.15,-0.00,-0.19,0.06,-2.26
-0.92,10.98,-2.97,-0.10,0.16,0.07,-2.26
-1.78,10.70,-1.61,-0.11,0.15,0.02,-2.36
-1.44,9.58,-1.36,-0.10,-0.17,0.06,-2.36
0.13,8.99,-3.01,-0.08,-0.35,0.02,-2.36
-0.36,8.82,-3.12,-0.08,-0.33,-0.06,-2.36
0.03,8.74,-2.59,-0.09,-0.30,-0.14,-2.36
0.98,8.81,-2.29,-0.06,-0.23,-0.33,-2.03
2.35,8.88,-2.31,0.02,-0.04,-0.57,-2.03
1.58,9.11,-3.42,0.10,0.14,-0.84,-2.18
-0.42,9.22,-3.03,0.05,0.11,-1.02,-2.18
-0.44,9.00,-3.13,-0.01,0.01,-1.15,-2.18
0.28,9.41,-2.67,-0.07,-0.13,-1.38,-2.36
2.19,8.57,-1.96,0.06,-0.22,-1.64,-2.36
-3.15,8.59,-1.89,0.15,-0.06,-1.89,-2.36
-5.15,9.48,-2.29,0.08,-0.47,-1.65,-2.36
0.10,8.71,-2.72,0.05,-0.91,-1.71,-2.36
-2.04,6.28,-2.60,0.17,-0.70,-2.05,-2.18
-7.77,9.04,-1.90,0.07,-0.74,-1.86,-2.18
-2.34,10.79,-3.65,-0.05,-0.98,-1.81,-2.20
-0.42,7.82,-3.61,-0.05,-0.93,-2.15,-2.20
-7.59,4.51,-2.32,-0.03,-0.87,-2.22,-2.20
-8.54,6.69,-1.81,-0.15,-1.14,-1.89,-2.26
-3.73,14.26,-3.63,-0.29,-1.42,-1.95,-2.26
0.36,17.47,-3.88,-0.50,-1.45,-2.50,-2.10
-4.91,8.30,-1.16,-0.61,-0.91,-2.91,-2.10
-10.94,8.60,0.00,-0.81,-0.85,-2.52,-2.10
-5.69,14.02,-2.00,-0.94,-0.54,-2.33,-2.10
-6.39,17.88,-3.93,-1.09,0.08,-2.22,-2.10
-4.43,14.59,-3.60,-1.24,0.50,-1.75,-2.12
-2.75,7.56,-3.95,-1.24,1.27,-1.54,-2.12
-10.23,1.00,-2.61,-0.97,1.92,-1.93,-2.12
