timestamp,aX,aY,aZ,gX,gY,gZ,xP
0,1.54,9.82,-1.98,-0.12,-0.13,-0.21,-2.99
20,2.00,9.44,-1.77,-0.14,-0.08,-0.33,-2.99
40,1.76,9.65,-1.79,-0.15,-0.09,-0.46,-3.00
60,1.74,10.40,-2.08,-0.20,-0.21,-0.60,-3.00
80,2.87,9.90,-1.82,-0.22,-0.23,-0.83,-3.00
100,2.17,10.35,-2.11,-0.27,-0.27,-1.05,-3.00
120,2.63,11.33,-1.88,-0.30,-0.52,-1.23,-3.00
140,2.26,12.58,-1.82,-0.31,-0.72,-1.40,-3.01
160,1.82,14.27,-1.65,-0.35,-0.91,-1.46,-3.01
180,1.81,13.37,-1.19,-0.43,-0.93,-1.50,-3.02
200,1.72,11.45,-1.70,-0.44,-0.77,-1.49,-3.02
220,0.27,9.28,-1.62,-0.34,-0.25,-1.39,-3.02
240,-1.37,7.40,-1.47,-0.16,0.13,-1.23,-2.88
260,-3.39,6.15,-1.74,0.09,0.26,-0.94,-2.88
280,-3.75,6.56,-0.99,0.10,-0.17,-0.45,-2.88
300,-2.39,5.83,0.20,-0.00,-0.54,0.10,-2.88
320,-0.85,5.09,-0.13,0.08,-0.47,0.53,-2.88
340,0.51,5.82,-0.41,0.20,-0.19,0.83,-2.92
360,0.74,6.51,-0.47,0.28,0.17,1.07,-2.92
380,0.23,7.00,-0.42,0.36,0.51,1.28,-2.85
400,-0.29,7.61,-0.25,0.37,0.69,1.47,-2.85
420,-0.48,8.24,-0.20,0.35,0.76,1.62,-2.85
440,-0.59,8.76,-0.18,0.31,0.76,1.72,-2.89
460,-0.73,9.24,-0.45,0.29,0.75,1.77,-2.89
480,-1.27,9.50,-0.87,0.31,0.67,1.76,-2.89
500,-1.60,9.13,-1.08,0.31,0.52,1.71,-2.89
520,-1.89,8.98,-1.20,0.30,0.22,1.59,-2.89
540,-1.85,8.74,-1.15,0.28,-0.13,1.41,-3.07
560,-1.57,8.32,-1.17,0.26,-0.41,1.23,-3.07
580,-1.08,7.80,-1.03,0.29,-0.61,1.01,-2.95
600,-0.78,7.69,-0.89,0.32,-0.73,0.84,-2.95
620,-0.16,7.86,-0.55,0.31,-0.82,0.68,-2.95
