timestamp,aX,aY,aZ,gX,gY,gZ,xP
0,0.38,10.18,-1.03,-0.04,-0.02,-0.13,-0.92
20,0.85,10.27,-1.28,-0.04,-0.03,-0.21,-0.92
40,1.06,10.23,-1.31,-0.05,-0.04,-0.34,-0.86
60,0.61,10.66,-1.30,-0.12,-0.24,-0.43,-0.86
80,1.47,11.51,-1.19,-0.17,-0.34,-0.56,-0.61
100,2.04,12.33,-0.79,-0.24,-0.35,-0.72,-0.61
120,2.02,13.21,-0.74,-0.27,-0.37,-0.90,-0.61
140,2.45,13.24,-0.89,-0.36,-0.39,-0.99,-0.95
160,3.93,12.22,-1.40,-0.40,0.04,-1.11,-0.95
180,2.53,11.13,-1.73,-0.29,0.76,-1.43,-0.95
200,-2.10,12.20,-2.44,-0.03,0.86,-1.61,-0.95
220,-5.09,13.46,-2.82,0.04,0.25,-1.61,-0.95
240,-5.50,12.66,-2.32,0.02,-0.51,-1.54,-0.70
260,-2.61,12.33,-3.03,0.12,-1.01,-1.33,-0.70
280,-2.31,11.39,-2.08,0.25,-1.30,-1.26,-0.98
300,-2.24,11.14,-1.76,0.35,-1.38,-1.15,-0.98
320,-1.07,10.39,-1.10,0.41,-1.29,-0.94,-0.98
340,-0.61,9.67,-0.29,0.47,-0.97,-0.73,-1.14
360,-0.02,9.02,-0.03,0.58,-0.57,-0.48,-1.14
380,0.51,8.06,0.19,0.69,-0.12,-0.24,-1.07
400,0.77,7.25,-0.19,0.79,0.29,0.00,-1.07
420,0.71,6.40,-0.48,0.85,0.68,0.31,-1.07
440,0.37,5.80,-0.51,0.86,0.89,0.64,-1.11
460,-0.22,5.38,-0.47,0.83,0.92,1.02,-1.11
480,-0.00,5.35,-0.41,0.75,0.97,1.40,-1.18
500,0.16,5.41,-0.33,0.65,1.06,1.66,-1.18
520,-0.30,5.69,-0.16,0.54,1.22,1.84,-1.18
540,-1.33,5.78,-0.38,0.42,1.36,1.92,-1.26
560,-2.18,6.23,-0.75,0.31,1.47,1.96,-1.26
580,-3.41,7.45,-1.23,0.13,1.43,1.93,-1.21
600,-3.37,8.15,-1.22,-0.05,1.31,1.76,-1.21
620,-3.42,8.67,-1.53,-0.23,1.16,1.42,-1.21
640,-4.01,9.06,-1.92,-0.37,1.13,0.99,-1.21
660,-4.25,8.31,-2.09,-0.42,1.16,0.53,-1.21
680,-4.18,6.85,-2.59,-0.36,1.26,0.12,-1.07
700,-5.66,10.68,-6.15,0.34,1.46,-0.51,-1.07
720,-4.82,19.61,-9.53,0.76,1.07,-1.25,-1.07
740,-2.59,11.31,3.49,-0.61,-1.34,-1.26,-1.04
760,2.62,3.45,1.55,-0.08,-0.51,-0.77,-1.04
780,0.09,9.44,-3.25,0.24,0.21,-1.11,-1.02
800,-2.66,10.84,-1.85,0.20,0.38,-1.13,-1.02
820,-1.60,9.27,-1.94,0.12,0.22,-1.07,-1.02
840,-1.26,8.55,-1.23,0.17,0.39,-1.05,-1.02
860,-3.05,8.82,-1.53,0.20,0.63,-0.94,-1.02
880,-2.41,10.45,-2.27,0.27,0.29,-0.70,-1.14
900,-1.69,10.02,-2.89,0.25,0.03,-0.58,-1.14
920,-3.52,9.24,-2.10,0.22,0.09,-0.46,-1.14
940,-2.63,9.57,-2.18,0.20,0.18,-0.30,-0.98
960,-1.90,9.42,-2.86,0.22,0.27,-0.23,-0.98
980,-2.38,9.52,-2.48,0.20,0.22,-0.16,-1.04
1000,-1.82,9.43,-2.43,0.24,0.07,-0.05,-1.04
1020,-2.15,9.29,-2.66,0.25,-0.03,0.02,-1.04
1040,-2.44,9.40,-2.89,0.23,-0.10,0.13,-1.04
1060,-1.48,9.22,-2.96,0.20,-0.13,0.21,-1.04
1080,-1.31,9.37,-3.17,0.16,-0.10,0.23,-0.99
1100,-1.27,9.26,-3.26,0.15,-0.13,0.26,-0.99
1120,-1.21,9.30,-3.48,0.12,-0.09,0.27,-0.99
1140,-1.39,9.21,-3.31,0.06,-0.02,0.30,-0.99
1160,-1.57,9.68,-2.88,0.01,-0.09,0.29,-0.99
1180,-1.88,9.34,-2.37,-0.01,-0.13,0.31,-1.21
1200,-1.07,9.22,-2.49,0.03,-0.22,0.36,-1.21
1220,-0.79,9.36,-2.51,0.05,-0.19,0.37,-1.21
1240,-0.62,9.40,-2.94,0.05,-0.15,0.36,-1.21
1260,-0.63,9.34,-3.08,0.05,-0.17,0.34,-1.21
1280,-1.14,9.28,-2.82,0.02,-0.20,0.35,-0.84
1300,-0.03,9.04,-3.06,0.02,-0.20,0.34,-0.84
1320,-0.48,9.18,-2.91,0.01,-0.14,0.28,-0.84
1340,-0.29,9.21,-2.72,0.00,-0.09,0.26,-0.87
1360,0.16,9.37,-3.07,0.00,-0.06,0.21,-0.87
1380,-0.23,9.25,-2.76,-0.01,-0.05,0.14,-0.77
1400,-0.39,9.33,-2.71,-0.02,-0.06,0.13,-0.77
1420,-0.29,9.39,-2.66,-0.02,-0.07,0.09,-0.77
1440,-0.02,9.33,-2.60,-0.03,-0.09,0.06,-1.11
1460,-0.23,9.24,-2.73,-0.04,-0.08,0.01,-1.11
1480,0.00,9.36,-2.57,-0.06,-0.15,-0.03,-1.11
1500,0.66,9.39,-2.82,-0.04,-0.19,-0.10,-1.11
1520,0.39,9.16,-2.99,-0.04,-0.14,-0.19,-1.11
1540,-0.55,9.31,-2.77,-0.06,-0.08,-0.22,-0.87
1560,-0.68,9.50,-2.77,-0.08,-0.14,-0.22,-0.87
1580,-0.08,9.77,-2.57,-0.09,-0.28,-0.24,-1.19
1600,0.21,9.67,-2.86,-0.09,-0.32,-0.30,-1.19
1620,-1.10,9.75,-2.94,-0.13,-0.32,-0.33,-1.19
1640,-1.34,10.40,-3.11,-0.19,-0.41,-0.26,-0.80
1660,-0.57,9.60,-2.49,-0.20,-0.46,-0.25,-0.80
1680,-0.06,10.27,-3.36,-0.24,-0.38,-0.31,-0.80
1700,-1.50,10.51,-3.20,-0.31,-0.48,-0.30,-0.80
1720,-0.50,10.94,-3.57,-0.43,-0.58,-0.28,-0.80
1740,-0.38,11.85,-3.17,-0.48,-0.64,-0.25,-1.08
1760,-0.30,13.66,-2.07,-0.53,-0.73,-0.24,-1.08
1780,0.28,14.05,-0.63,-0.60,-0.93,-0.28,-1.10
1800,1.33,13.33,-0.45,-0.67,-1.01,-0.31,-1.10
1820,2.15,12.98,-1.56,-0.74,-0.85,-0.36,-1.10
1840,1.64,12.92,-1.72,-0.79,-0.80,-0.34,-0.91
1860,1.50,12.31,-1.51,-0.84,-0.92,-0.27,-0.91
1880,2.51,10.60,-2.26,-0.86,-0.79,-0.30,-0.91
1900,2.13,10.30,-4.00,-0.71,-0.11,-0.52,-0.91
1920,1.57,11.15,-4.76,-0.60,0.72,-0.94,-0.91
1940,-2.01,10.41,-2.75,-0.51,0.93,-1.42,-1.39
1960,-4.75,11.71,-2.30,-0.31,0.66,-1.73,-1.39
1980,-7.67,12.71,-2.76,-0.18,-0.41,-1.92,-1.17
2000,-6.93,13.63,-3.04,-0.19,-1.23,-2.02,-1.17
2020,-2.30,12.32,-3.23,-0.34,-1.76,-1.97,-1.17
2040,-1.70,11.74,-2.16,-0.31,-1.82,-2.03,-1.31
2060,-2.79,11.40,-1.28,-0.31,-1.75,-2.04,-1.31
2080,-3.99,10.04,-0.41,-0.22,-1.51,-2.00,-1.31
2100,-3.10,8.48,-0.27,-0.05,-1.13,-1.77,-1.31
2120,-2.26,7.45,-0.15,0.12,-0.70,-1.53,-1.31
2140,-1.42,6.91,0.33,0.34,-0.16,-1.28,-1.15
2160,-1.09,6.68,0.78,0.52,0.32,-0.98,-1.15
2180,-0.79,6.28,0.65,0.64,0.60,-0.63,-1.14
2200,-1.95,5.46,0.54,0.74,0.67,-0.26,-1.14
2220,-2.53,4.81,0.24,0.78,0.62,0.21,-1.14
2240,-1.76,4.56,0.01,0.78,0.62,0.70,-1.25
2260,-0.73,4.13,0.29,0.83,0.79,1.09,-1.25
2280,-0.74,3.90,0.55,0.93,1.10,1.41,-1.25
2300,-1.92,4.14,-0.06,0.96,1.32,1.72,-1.25
2320,-2.57,4.32,0.18,0.87,1.26,2.04,-1.25
2340,-3.14,4.96,0.22,0.81,1.21,2.24,-1.43
2360,-4.20,5.93,0.06,0.72,1.18,2.32,-1.43
2380,-4.94,6.67,-0.12,0.60,1.12,2.23,-1.51
2400,-5.40,6.98,-0.58,0.44,1.08,2.09,-1.51
2420,-5.28,7.49,-0.65,0.27,1.18,1.78,-1.51
2440,-5.60,7.59,-1.06,0.12,1.45,1.39,-1.37
2460,-6.16,7.41,-1.46,-0.02,1.56,1.02,-1.37
2480,-6.77,6.64,-1.48,-0.13,1.30,0.69,-1.07
2500,-6.73,6.48,-1.45,-0.19,0.90,0.50,-1.07
2520,-5.86,6.88,-1.56,-0.25,0.53,0.31,-1.07
2540,-4.75,6.72,-1.65,-0.29,0.31,0.14,-1.07
2560,-9.26,18.33,-8.54,0.64,0.85,-0.75,-1.07
2580,-4.91,13.13,-1.40,-0.46,-0.42,-1.28,-1.15
2600,2.64,1.89,2.85,-0.57,-0.81,-0.51,-1.15
2620,1.10,6.93,-2.85,0.34,0.39,-0.82,-1.15
2640,-4.58,9.49,-1.18,0.35,0.42,-0.93,-1.36
2660,-5.33,10.19,-2.26,0.27,0.40,-0.71,-1.36
2680,-3.07,9.71,-3.06,0.21,0.24,-0.51,-1.37
2700,-3.28,8.74,-2.99,0.25,0.24,-0.43,-1.37
2720,-5.15,9.80,-1.95,0.20,0.12,-0.18,-1.37
2740,-3.33,9.35,-3.49,0.13,0.03,0.00,-1.37
2760,-2.80,9.45,-3.01,0.08,0.00,0.12,-1.37
2780,-1.95,8.84,-2.89,0.10,0.14,0.14,-1.15
2800,-2.43,9.15,-2.84,0.13,0.22,0.16,-1.15
2820,-3.24,9.35,-2.70,0.12,0.17,0.26,-1.15
2840,-2.96,9.30,-2.70,0.10,0.08,0.39,-1.43
2860,-2.33,9.22,-2.29,0.12,0.00,0.47,-1.43
2880,-2.25,9.34,-2.77,0.14,-0.06,0.50,-1.34
2900,-2.16,9.29,-2.83,0.15,-0.15,0.54,-1.34
2920,-2.06,9.28,-2.76,0.16,-0.22,0.59,-1.34
2940,-1.36,9.24,-3.20,0.16,-0.27,0.61,-1.34
2960,-1.12,9.16,-3.49,0.14,-0.26,0.59,-1.34
2980,-1.22,9.29,-3.37,0.09,-0.27,0.59,-1.45
3000,-0.51,8.99,-3.47,0.06,-0.28,0.57,-1.45
3020,-0.43,9.22,-3.29,0.02,-0.22,0.52,-1.45
3040,0.11,9.08,-3.27,-0.00,-0.14,0.42,-1.21
3060,-0.65,9.10,-2.97,0.00,-0.04,0.34,-1.21
3080,-0.33,9.12,-2.91,-0.01,-0.10,0.32,-1.49
3100,-0.13,9.24,-3.17,-0.01,-0.08,0.25,-1.49
3120,-0.39,9.35,-3.05,-0.03,-0.06,0.21,-1.49
3140,-0.24,9.14,-2.96,-0.04,-0.04,0.16,-1.49
3160,-0.45,9.36,-2.88,-0.03,-0.04,0.14,-1.49
3180,-0.62,9.28,-2.92,-0.03,-0.04,0.11,-1.55
3200,-0.28,9.33,-2.96,-0.04,-0.09,0.09,-1.55
3220,0.12,9.22,-2.88,-0.04,-0.14,0.04,-1.55
3240,0.64,9.18,-3.02,-0.04,-0.11,-0.06,-1.40
3260,-0.41,9.26,-2.90,-0.04,-0.04,-0.11,-1.40
3280,-0.43,8.98,-3.27,-0.03,0.04,-0.10,-1.65
3300,-0.48,9.09,-3.06,-0.04,0.16,-0.09,-1.65
3320,-1.52,10.18,-2.11,-0.08,0.06,-0.11,-1.65
3340,-0.15,9.52,-2.40,-0.04,-0.14,-0.12,-1.65
3360,1.21,9.31,-3.25,-0.04,-0.18,-0.25,-1.65
3380,0.87,9.16,-3.30,-0.07,-0.17,-0.42,-1.36
3400,-0.68,9.31,-3.24,-0.11,-0.21,-0.50,-1.36
3420,-0.83,9.17,-2.85,-0.13,-0.27,-0.50,-1.36
3440,-0.69,9.54,-2.93,-0.14,-0.32,-0.51,-1.45
3460,-0.34,9.66,-2.84,-0.15,-0.32,-0.54,-1.45
3480,-1.77,9.45,-3.16,-0.18,-0.22,-0.59,-1.29
3500,-2.64,9.71,-3.00,-0.23,-0.26,-0.46,-1.29
3520,-1.75,10.60,-2.60,-0.28,-0.31,-0.38,-1.29
3540,-1.81,10.64,-2.94,-0.32,-0.40,-0.35,-1.66
3560,-1.16,11.82,-4.36,-0.44,-0.37,-0.22,-1.66
3580,-3.78,13.75,-2.93,-0.52,-0.41,-0.09,-1.66
3600,-1.85,14.89,-1.33,-0.58,-0.84,0.15,-1.66
3620,1.30,15.93,-0.33,-0.61,-1.12,0.05,-1.66
3640,3.13,14.96,-0.02,-0.67,-1.31,-0.13,-1.54
3660,5.07,13.80,-1.02,-0.75,-1.36,-0.35,-1.54
3680,5.45,13.53,-2.01,-0.83,-1.26,-0.58,-1.52
3700,3.94,12.06,-3.42,-0.79,-0.76,-0.86,-1.52
3720,3.09,11.85,-4.50,-0.53,0.20,-1.06,-1.52
3740,-0.27,11.00,-2.57,-0.46,0.70,-1.36,-1.62
3760,-6.02,11.57,-2.73,-0.28,0.68,-1.75,-1.62
3780,-7.52,12.95,-1.22,-0.39,-0.20,-1.90,-1.62
3800,-9.90,11.64,-4.71,-0.15,-0.48,-2.46,-1.62
3820,-6.62,12.67,-4.14,-0.08,-0.95,-2.38,-1.62
3840,-4.54,11.45,-2.67,-0.34,-1.40,-2.28,-1.83
3860,-4.32,9.61,-0.93,-0.44,-1.53,-2.16,-1.83
3880,-3.24,7.89,-0.59,-0.31,-1.35,-1.95,-1.62
3900,-2.93,6.71,-0.45,-0.21,-1.00,-1.72,-1.62
3920,-3.67,5.72,-0.13,-0.03,-0.57,-1.54,-1.62
3940,-3.02,5.48,-0.28,0.17,-0.10,-1.24,-1.76
3960,-1.14,4.90,-0.09,0.31,0.39,-0.90,-1.76
3980,-0.37,4.10,0.12,0.43,0.89,-0.60,-1.76
4000,-0.97,3.52,-0.04,0.58,1.17,-0.33,-1.76
4020,-2.13,3.28,-0.69,0.69,1.24,0.02,-1.76
4040,-2.51,3.49,-0.87,0.73,1.17,0.44,-1.70
4060,-2.17,3.63,-1.06,0.70,1.16,0.91,-1.70
4080,-2.23,4.04,-0.82,0.65,1.02,1.32,-1.75
4100,-2.07,4.35,-0.63,0.60,0.96,1.66,-1.75
4120,-2.31,4.73,-0.63,0.53,0.98,1.92,-1.75
4140,-2.38,5.06,-0.61,0.43,1.06,2.15,-1.82
4160,-2.29,5.31,-0.72,0.33,1.17,2.31,-1.82
4180,-2.64,5.91,-0.89,0.25,1.28,2.44,-1.82
4200,-3.66,6.75,-1.01,0.15,1.24,2.47,-1.82
4220,-4.76,7.73,-1.22,0.02,1.16,2.42,-1.82
4240,-5.36,8.65,-1.56,-0.10,1.13,2.14,-1.95
4260,-6.14,8.87,-2.12,-0.20,1.10,1.73,-1.95
4280,-6.44,8.22,-2.13,-0.29,0.87,1.33,-1.72
4300,-6.26,7.66,-2.03,-0.28,0.70,0.97,-1.72
4320,-6.74,8.92,-3.20,-0.12,0.69,0.44,-1.72
4340,-19.61,19.61,-9.38,0.75,0.93,-2.08,-1.65
4360,-6.14,5.78,0.39,-0.68,-1.04,-0.99,-1.65
4380,5.08,1.44,0.56,-0.07,-0.78,-0.73,-1.85
4400,5.23,9.42,-2.23,0.35,0.10,-0.76,-1.85
4420,-5.00,13.98,-3.88,0.40,0.48,-1.31,-1.85
4440,-9.23,8.15,-1.55,0.05,-0.28,-0.96,-1.85
4460,-2.60,6.76,-1.23,0.10,-0.32,-0.59,-1.85
4480,-3.54,8.77,-2.55,0.21,0.33,-0.58,-1.65
4500,-4.37,10.71,-3.17,0.22,0.33,-0.38,-1.65
4520,-3.92,9.79,-3.48,0.16,0.15,-0.22,-1.65
4540,-4.84,8.95,-2.56,0.11,0.14,-0.04,-1.75
4560,-4.22,8.74,-2.46,0.09,0.11,0.17,-1.75
4580,-3.42,9.04,-2.90,0.09,0.15,0.27,-1.88
4600,-3.71,9.14,-2.73,0.09,0.17,0.35,-1.88
4620,-3.73,9.27,-2.59,0.11,0.14,0.48,-1.88
4640,-3.23,9.13,-2.71,0.11,0.10,0.57,-1.88
4660,-3.20,9.04,-2.94,0.11,0.05,0.64,-1.88
4680,-2.64,8.98,-3.05,0.09,-0.03,0.72,-1.87
4700,-2.42,9.01,-3.02,0.07,-0.02,0.74,-1.87
4720,-2.29,9.18,-3.17,0.03,-0.04,0.77,-1.87
4740,-1.72,9.10,-3.17,0.01,-0.09,0.78,-1.78
4760,-1.28,9.16,-3.28,-0.02,-0.14,0.77,-1.78
4780,-1.13,9.13,-3.06,-0.05,-0.19,0.72,-1.87
4800,-0.70,9.01,-2.95,-0.07,-0.20,0.68,-1.87
4820,-0.04,8.89,-3.22,-0.08,-0.15,0.60,-1.87
4840,-0.23,9.09,-2.78,-0.07,-0.08,0.48,-1.87
4860,0.26,9.15,-2.61,-0.04,-0.09,0.37,-1.87
4880,0.10,9.34,-2.72,-0.03,-0.13,0.26,-1.72
4900,0.00,9.16,-2.82,-0.01,-0.14,0.15,-1.72
4920,0.18,9.08,-2.87,-0.01,-0.17,0.07,-1.72
4940,-0.16,9.51,-3.04,-0.03,-0.19,-0.03,-1.89
4960,0.27,9.45,-3.16,-0.06,-0.26,-0.12,-1.89
4980,1.05,9.15,-3.27,-0.09,-0.25,-0.27,-1.67
5000,-0.83,9.18,-3.02,-0.08,-0.16,-0.38,-1.67
5020,-2.51,9.41,-2.29,-0.11,-0.23,-0.29,-1.67
5040,-1.00,9.61,-2.48,-0.12,-0.33,-0.23,-1.67
5060,0.29,9.80,-3.12,-0.13,-0.33,-0.32,-1.67
5080,-1.32,9.78,-3.30,-0.20,-0.31,-0.41,-1.78
5100,-1.64,9.97,-2.86,-0.25,-0.45,-0.38,-1.78
5120,-0.94,10.18,-2.77,-0.29,-0.59,-0.41,-1.78
5140,-1.03,9.84,-2.61,-0.31,-0.59,-0.46,-1.65
5160,-2.28,10.90,-3.49,-0.42,-0.42,-0.37,-1.65
5180,-3.76,11.87,-2.89,-0.46,-0.38,-0.19,-1.72
5200,-2.78,11.86,-2.19,-0.50,-0.69,0.00,-1.72
5220,-0.13,14.63,-1.41,-0.55,-0.82,0.07,-1.72
5240,0.59,15.94,-0.19,-0.59,-0.95,-0.09,-1.72
5260,1.51,14.49,0.40,-0.66,-1.05,-0.13,-1.72
5280,3.01,13.90,-0.32,-0.76,-1.08,-0.17,-1.73
5300,4.17,12.71,-1.09,-0.83,-1.10,-0.23,-1.73
5320,3.11,11.70,-2.73,-0.83,-0.87,-0.31,-1.73
5340,2.12,10.53,-5.06,-0.68,-0.01,-0.63,-1.91
5360,1.29,10.87,-4.95,-0.65,0.98,-1.12,-1.91
5380,-4.10,10.64,-2.28,-0.46,1.16,-1.77,-2.31
5400,-6.79,12.14,-2.91,-0.33,0.55,-1.94,-2.31
5420,-8.49,11.70,-4.00,-0.11,-0.44,-2.14,-2.31
5440,-6.15,12.90,-3.34,-0.02,-1.14,-2.10,-1.73
5460,-2.79,12.27,-3.24,-0.13,-1.59,-1.89,-1.73
5480,-2.64,10.41,-2.00,-0.17,-1.58,-1.86,-1.73
5500,-3.80,9.90,-1.61,-0.13,-1.46,-1.88,-1.73
5520,-4.22,9.03,-1.28,-0.03,-1.33,-1.73,-1.73
5540,-3.04,7.68,-0.58,0.12,-1.09,-1.47,-1.76
5560,-1.76,6.47,-0.10,0.29,-0.67,-1.20,-1.76
5580,-0.68,5.73,0.69,0.52,-0.08,-0.93,-1.98
5600,0.01,5.65,0.49,0.68,0.45,-0.71,-1.98
5620,-1.45,5.39,0.19,0.82,0.81,-0.46,-1.98
5640,-2.87,4.65,0.05,0.83,0.82,-0.02,-2.13
5660,-2.30,4.28,-0.14,0.79,0.67,0.46,-2.13
5680,-1.06,4.22,-0.30,0.76,0.76,0.90,-2.13
5700,-0.76,4.01,-0.40,0.79,0.99,1.16,-2.13
5720,-1.54,3.82,-0.32,0.81,1.24,1.43,-2.13
5740,-1.79,3.97,-0.55,0.76,1.49,1.72,-2.16
5760,-2.07,4.58,-0.63,0.70,1.75,1.97,-2.16
5780,-3.35,5.48,-1.00,0.58,1.78,2.17,-2.16
5800,-4.39,6.07,-1.03,0.43,1.63,2.29,-2.16
5820,-5.57,6.88,-1.08,0.26,1.38,2.33,-2.16
5840,-5.93,7.50,-1.28,0.07,1.15,2.22,-2.39
5860,-6.14,7.81,-1.19,-0.04,1.15,1.86,-2.39
5880,-6.37,7.58,-1.80,-0.09,1.26,1.36,-2.39
5900,-7.41,6.79,-2.05,-0.10,1.05,1.01,-2.39
5920,-8.37,5.48,-3.17,0.09,0.54,0.68,-2.39
5940,-19.61,19.61,-3.74,0.29,-0.23,-1.62,-2.24
5960,-6.45,7.10,0.30,-0.82,-1.02,-0.80,-2.24
5980,10.32,0.33,0.77,-0.31,-0.60,-0.54,-2.04
6000,5.36,9.50,-6.53,0.45,1.01,-0.94,-2.04
6020,-7.20,13.91,-2.07,0.15,0.68,-1.41,-2.04
6040,-7.86,8.59,-1.50,-0.03,-0.10,-0.91,-2.04
6060,-2.67,7.05,-2.13,0.06,-0.15,-0.76,-2.04
6080,-4.66,8.36,-1.90,0.12,-0.08,-0.54,-2.04
6100,-2.43,9.50,-2.29,0.14,-0.01,-0.48,-2.04
6120,-3.07,9.65,-3.14,0.05,0.39,-0.46,-2.04
6140,-5.62,8.94,-2.26,0.06,0.19,-0.30,-2.21
6160,-3.97,8.29,-1.97,0.06,0.03,-0.08,-2.21
6180,-2.72,9.12,-3.00,0.10,0.06,-0.05,-2.20
6200,-3.42,9.33,-2.79,0.11,0.10,-0.01,-2.20
6220,-3.73,8.77,-2.64,0.10,0.12,0.06,-2.20
6240,-3.42,8.94,-2.61,0.12,0.12,0.14,-2.12
6260,-3.46,8.85,-2.57,0.14,0.11,0.22,-2.12
6280,-3.73,8.96,-2.87,0.16,0.10,0.30,-2.12
6300,-3.81,9.06,-2.76,0.15,0.03,0.42,-2.12
6320,-3.18,9.04,-2.94,0.14,0.01,0.51,-2.12
6340,-3.52,9.36,-2.84,0.13,-0.03,0.60,-1.88
6360,-2.92,9.05,-2.96,0.13,-0.11,0.68,-1.88
6380,-2.72,9.15,-3.06,0.12,-0.15,0.73,-1.97
6400,-2.32,9.14,-3.48,0.09,-0.19,0.77,-1.97
6420,-1.87,9.14,-3.39,0.06,-0.22,0.77,-1.97
6440,-1.10,9.06,-3.47,0.02,-0.24,0.74,-2.16
6460,-0.71,8.65,-3.35,-0.00,-0.20,0.66,-2.16
6480,-0.57,9.04,-3.00,-0.01,-0.14,0.57,-2.37
6500,-0.35,9.07,-3.07,-0.01,-0.14,0.46,-2.37
6520,-0.60,9.13,-2.99,-0.02,-0.16,0.36,-2.37
6540,-0.19,9.19,-3.09,-0.02,-0.20,0.26,-2.37
6560,-0.15,9.15,-3.09,-0.02,-0.20,0.15,-2.37
6580,-0.25,9.05,-2.95,-0.02,-0.19,0.04,-1.96
6600,-0.83,9.43,-2.89,-0.02,-0.22,-0.04,-1.96
6620,-0.26,9.17,-3.29,-0.04,-0.26,-0.09,-1.96
6640,-1.53,9.22,-3.02,-0.06,-0.19,-0.15,-2.06
6660,-2.01,9.25,-2.65,-0.08,-0.26,-0.09,-2.06
6680,-0.86,9.53,-2.87,-0.08,-0.35,-0.08,-2.31
6700,-0.51,9.50,-3.11,-0.10,-0.36,-0.16,-2.31
6720,-1.22,9.36,-3.13,-0.12,-0.37,-0.24,-2.31
