0.84,9.67,-1.53,-0.05,-0.09,-0.06,-0.49
0.95,9.73,-1.44,-0.07,-0.09,-0.06,-0.49
1.05,9.62,-1.47,-0.08,-0.08,-0.09,-0.49
1.11,9.64,-1.42,-0.08,-0.06,-0.12,-0.27
0.99,9.73,-1.42,-0.10,-0.06,-0.14,-0.27
1.06,9.71,-1.45,-0.13,-0.12,-0.16,-0.45
1.46,9.62,-1.33,-0.13,-0.13,-0.21,-0.45
1.68,10.03,-1.30,-0.15,-0.21,-0.30,-0.45
2.25,9.96,-1.04,-0.15,-0.22,-0.47,-0.45
2.90,9.83,-1.46,-0.14,-0.24,-0.65,-0.45
2.60,10.26,-2.34,-0.17,-0.24,-0.84,-0.37
2.39,10.77,-2.21,-0.24,-0.29,-1.00,-0.37
1.84,11.65,-2.02,-0.27,-0.44,-1.12,-0.37
1.44,12.78,-1.79,-0.35,-0.60,-1.22,-0.55
1.22,13.77,-1.22,-0.47,-0.70,-1.23,-0.55
2.05,11.99,-1.83,-0.54,-0.61,-1.29,-0.18
1.98,10.17,-2.21,-0.51,-0.27,-1.27,-0.18
0.75,9.00,-2.50,-0.39,0.26,-1.22,-0.18
-1.15,8.11,-2.73,-0.20,0.66,-1.13,-0.18
-2.02,7.61,-2.70,-0.00,0.65,-0.90,-0.18
-1.90,7.25,-1.56,0.06,0.30,-0.45,-0.48
-1.01,6.73,-1.06,0.12,0.13,-0.04,-0.48
0.57,6.37,-0.81,0.20,0.16,0.36,-0.48
1.32,6.18,-1.35,0.43,0.48,0.63,-0.21
1.80,6.78,-1.42,0.57,0.78,0.97,-0.21
1.16,7.54,-1.04,0.64,0.98,1.28,-0.27
0.65,8.40,-0.94,0.63,0.99,1.55,-0.27
0.72,9.13,-0.97,0.60,0.92,1.83,-0.27
0.64,9.44,-1.04,0.56,0.76,2.05,-0.27
0.75,9.84,-1.17,0.53,0.61,2.22,-0.27
1.09,10.21,-1.21,0.51,0.50,2.33,-0.30
1.44,10.89,-1.44,0.49,0.47,2.36,-0.30
1.61,11.28,-1.39,0.45,0.40,2.29,-0.30
1.62,10.99,-1.36,0.41,0.29,2.13,-0.19
1.40,10.63,-1.21,0.39,0.21,1.94,-0.19
1.38,10.23,-1.13,0.36,0.13,1.73,-0.10
1.83,10.02,-0.92,0.29,0.12,1.56,-0.10
2.18,9.51,-0.71,0.27,0.22,1.32,-0.10
2.05,9.31,-0.62,0.28,0.29,1.05,-0.10
1.70,9.08,-1.11,0.29,0.28,0.74,-0.10
1.32,9.42,-1.49,0.23,0.17,0.36,-0.15
1.06,9.09,-1.32,0.15,0.11,-0.02,-0.15
0.50,8.77,-0.87,0.10,0.07,-0.44,-0.15
-0.20,9.16,-1.13,0.09,-0.01,-0.85,-0.23
-0.11,9.80,-2.06,0.11,-0.06,-1.23,-0.23
