timestamp,aX,aY,aZ,gX,gY,gZ,xP
2500,-2.21,9.35,-2.68,0.06,0.04,0.34,-1.09
2520,-2.56,9.38,-2.51,0.08,0.02,0.39,-1.09
2540,-2.49,9.35,-2.65,0.08,-0.06,0.48,-1.09
2560,-2.34,9.52,-2.67,0.08,-0.12,0.55,-0.82
2580,-2.25,9.56,-2.99,0.05,-0.19,0.61,-0.82
2600,-1.57,9.12,-3.27,0.01,-0.23,0.65,-0.82
2620,-1.34,9.22,-3.14,-0.02,-0.22,0.67,-0.82
2640,-1.07,9.28,-3.25,-0.07,-0.21,0.68,-0.82
2660,-0.64,9.17,-3.06,-0.10,-0.17,0.67,-1.17
2680,0.07,9.08,-2.75,-0.09,-0.16,0.62,-1.17
2700,0.23,9.01,-2.63,-0.07,-0.11,0.52,-0.89
2720,-0.17,9.19,-2.38,-0.06,-0.11,0.45,-0.89
2740,0.11,9.12,-2.42,-0.03,-0.13,0.38,-0.89
2760,0.74,9.27,-2.61,-0.02,-0.18,0.29,-0.93
2780,0.45,9.39,-2.92,-0.04,-0.12,0.18,-0.93
2800,-0.42,9.41,-2.43,-0.04,-0.15,0.13,-0.93
2820,0.16,9.46,-2.51,-0.04,-0.24,0.10,-0.93
2840,0.63,9.47,-2.63,-0.06,-0.24,0.01,-0.93
2860,0.31,9.28,-2.95,-0.07,-0.18,-0.09,-0.92
2880,-0.05,9.36,-2.83,-0.09,-0.22,-0.13,-0.92
2900,-0.56,9.59,-2.64,-0.12,-0.29,-0.14,-0.95
2920,0.34,9.40,-2.36,-0.14,-0.36,-0.17,-0.95
2940,0.27,9.57,-2.84,-0.16,-0.31,-0.28,-0.95
2960,0.11,9.94,-2.80,-0.21,-0.34,-0.35,-0.68
2980,0.51,10.35,-3.24,-0.26,-0.38,-0.43,-0.68
3000,0.05,11.49,-2.96,-0.35,-0.42,-0.48,-0.92
3020,-0.16,12.75,-3.84,-0.43,-0.56,-0.53,-0.92
3040,-0.33,14.45,-2.83,-0.55,-0.91,-0.51,-0.92
3060,1.11,16.34,-2.09,-0.68,-1.10,-0.50,-0.92
3080,2.91,16.88,0.13,-0.78,-1.24,-0.57,-0.92
3100,4.77,15.48,0.41,-0.90,-1.19,-0.67,-1.06
3120,5.10,15.06,-0.79,-0.99,-0.94,-0.72,-1.06
3140,4.71,11.02,-2.14,-1.01,-0.58,-0.75,-1.06
3160,2.14,10.72,-3.96,-0.83,0.32,-1.06,-1.08
3180,-0.94,12.83,-4.10,-0.62,1.04,-1.60,-1.08
3200,-6.45,12.20,-3.08,-0.50,1.11,-2.26,-1.16
3220,-8.25,13.14,-2.58,-0.46,0.30,-2.58,-1.16
3240,-8.32,12.90,-4.05,-0.32,-0.52,-2.77,-1.16
3260,-7.21,13.48,-2.81,-0.33,-0.95,-2.68,-1.16
3280,-4.59,11.73,-2.88,-0.44,-1.53,-2.43,-1.16
3300,-3.59,9.61,-1.23,-0.48,-1.75,-2.23,-1.01
3320,-3.74,8.53,-0.69,-0.35,-1.58,-2.06,-1.01
3340,-3.38,7.03,-0.49,-0.16,-1.28,-1.78,-1.01
3360,-2.57,5.65,0.07,0.10,-0.88,-1.40,-1.02
3380,-0.93,4.85,0.15,0.36,-0.39,-0.99,-1.02
3400,-0.09,4.43,0.62,0.52,0.05,-0.63,-1.14
3420,-0.29,4.13,0.88,0.63,0.42,-0.31,-1.14
3440,-0.46,3.62,0.86,0.77,0.75,0.09,-1.14
3460,-0.74,3.92,0.18,0.82,0.93,0.55,-1.14
3480,-1.13,3.90,-0.13,0.77,0.96,1.03,-1.14
3500,-1.09,3.42,0.02,0.74,0.98,1.48,-1.16
3520,-1.04,3.17,-0.20,0.74,1.08,1.82,-1.16
3540,-1.23,3.04,-0.21,0.75,1.14,2.13,-1.16
3560,-1.50,3.27,-0.30,0.72,1.24,2.39,-1.24
3580,-2.58,3.74,-0.42,0.69,1.34,2.58,-1.24
3600,-3.57,4.53,-0.66,0.55,1.27,2.75,-1.49
3620,-4.38,5.27,-0.68,0.44,1.14,2.73,-1.49
3640,-5.25,6.42,-1.13,0.35,1.05,2.54,-1.49
3660,-5.85,7.21,-1.40,0.23,1.06,2.15,-1.49
3680,-6.45,7.26,-1.51,0.17,1.12,1.66,-1.49
3700,-7.18,6.91,-2.02,0.09,1.08,1.17,-1.51
3720,-7.18,5.75,-1.55,0.08,0.89,0.85,-1.51
3740,-11.15,17.12,-1.37,0.17,0.61,0.15,-1.51
3760,-16.36,14.02,-3.78,0.10,0.40,-2.36,-1.35
3780,3.04,0.86,1.51,-1.21,-1.28,-0.21,-1.35
3800,9.68,3.22,-6.39,0.52,0.70,-0.67,-1.16
3820,-6.98,11.25,-0.98,0.39,0.85,-1.45,-1.16
3840,-11.66,12.05,0.26,0.07,0.49,-0.71,-1.16
3860,-3.78,8.81,-4.68,-0.04,0.02,-0.20,-1.16
3880,-2.17,10.08,-1.44,0.02,-0.18,-0.13,-1.16
3900,-3.15,8.59,-0.68,0.16,0.33,0.01,-1.48
3920,-1.60,9.77,-3.27,0.23,0.36,0.02,-1.48
3940,-3.83,9.41,-2.49,0.18,0.12,0.13,-1.48
3960,-3.61,9.20,-2.29,0.15,0.02,0.31,-1.20
3980,-2.15,9.47,-2.61,0.18,-0.07,0.41,-1.20
4000,-2.66,9.46,-2.70,0.16,-0.04,0.46,-1.23
4020,-2.05,9.34,-2.66,0.14,-0.10,0.54,-1.23
4040,-1.35,9.40,-2.86,0.14,-0.14,0.54,-1.23
4060,-2.12,9.27,-2.85,0.12,-0.16,0.55,-1.19
4080,-1.85,9.22,-2.63,0.09,-0.25,0.62,-1.19
4100,-1.17,9.22,-2.56,0.09,-0.28,0.63,-1.19
4120,-0.60,9.35,-2.93,0.09,-0.31,0.61,-1.19
4140,-0.44,9.38,-3.31,0.05,-0.29,0.55,-1.19
4160,-0.10,9.06,-3.30,0.00,-0.25,0.49,-1.26
4180,0.26,9.05,-3.08,-0.03,-0.21,0.42,-1.26
4200,0.38,9.15,-3.26,-0.05,-0.11,0.32,-1.08
4220,-0.23,9.37,-2.74,-0.07,-0.06,0.26,-1.08
4240,0.19,9.30,-2.54,-0.08,-0.08,0.20,-1.08
4260,0.58,9.11,-2.43,-0.05,-0.09,0.10,-0.85
4280,0.25,9.24,-2.56,-0.02,-0.06,0.01,-0.85
4300,0.20,9.45,-2.70,-0.01,-0.08,-0.07,-0.85
4320,-0.57,9.62,-2.75,-0.03,-0.14,-0.13,-0.85
4340,-0.08,9.36,-2.96,-0.06,-0.25,-0.14,-0.85
4360,0.23,9.46,-2.89,-0.06,-0.28,-0.20,-1.19
4380,-0.95,9.70,-2.33,-0.08,-0.28,-0.25,-1.19
4400,-0.98,9.67,-2.63,-0.08,-0.34,-0.22,-0.93
4420,-0.57,9.96,-2.72,-0.11,-0.42,-0.23,-0.93
4440,0.04,10.11,-3.41,-0.13,-0.50,-0.27,-0.93
4460,0.30,10.66,-3.06,-0.19,-0.62,-0.35,-1.18
4480,1.02,10.70,-3.53,-0.23,-0.65,-0.45,-1.18
4500,-2.49,11.72,-3.08,-0.35,-0.46,-0.52,-1.18
4520,-4.27,13.33,-2.33,-0.52,-0.64,-0.20,-1.18
4540,-1.30,13.94,-1.55,-0.59,-0.91,0.02,-1.18
4560,0.88,14.59,-1.27,-0.64,-0.97,0.07,-1.26
4580,2.34,15.29,-1.20,-0.77,-1.02,-0.00,-1.26
4600,5.88,14.75,-1.00,-0.92,-1.13,-0.15,-1.20
4620,7.75,13.08,-1.56,-1.08,-1.11,-0.39,-1.20
4640,7.44,11.99,-3.46,-1.08,-0.61,-0.67,-1.20
