timestamp,aX,aY,aZ,gX,gY,gZ,xP
1840,0.29,9.60,-1.78,0.01,-0.03,-0.04,-0.27
1860,0.27,9.63,-1.70,0.01,-0.02,-0.03,-0.27
1880,0.23,9.62,-1.79,0.01,-0.02,-0.03,-0.27
1900,0.23,9.55,-1.77,0.01,-0.02,-0.03,-0.39
1920,0.25,9.58,-1.81,0.01,-0.02,-0.03,-0.39
1940,0.36,9.61,-1.82,0.01,-0.01,-0.03,-0.39
1960,0.27,9.57,-1.75,0.01,-0.01,-0.04,-0.39
1980,0.26,9.55,-1.80,0.01,-0.01,-0.04,-0.39
2000,0.26,9.50,-1.87,0.01,-0.02,-0.03,-0.53
2020,0.23,9.57,-1.87,0.01,-0.02,-0.03,-0.53
2040,0.28,9.57,-1.91,0.01,-0.02,-0.03,-0.53
2060,0.25,9.58,-1.81,0.01,-0.03,-0.03,-0.53
2080,0.25,9.58,-1.83,0.01,-0.02,-0.03,-0.53
2100,0.31,9.63,-1.86,0.01,-0.01,-0.03,-0.49
2120,0.30,9.60,-1.85,0.01,-0.02,-0.03,-0.49
2140,0.33,9.57,-1.86,0.01,-0.01,-0.03,-0.49
2160,0.24,9.60,-1.84,0.01,-0.01,-0.04,-0.20
2180,0.24,9.59,-1.79,0.01,-0.02,-0.03,-0.20
2200,0.24,9.56,-1.87,0.01,-0.02,-0.03,-0.24
2220,0.34,9.60,-1.79,0.01,-0.02,-0.03,-0.24
2240,0.21,9.54,-1.78,0.01,-0.02,-0.03,-0.24
2260,0.24,9.59,-1.83,0.01,-0.01,-0.03,-0.24
2280,0.31,9.59,-1.74,0.01,-0.00,-0.03,-0.24
2300,0.28,9.64,-1.81,0.01,-0.01,-0.04,-0.36
2320,0.22,9.62,-1.86,0.01,-0.01,-0.04,-0.36
2340,0.26,9.61,-1.73,0.01,-0.01,-0.03,-0.36
2360,0.29,9.62,-1.78,0.01,-0.01,-0.03,-0.27
2380,0.24,9.61,-1.77,0.01,-0.02,-0.03,-0.27
2400,0.26,9.55,-1.81,0.01,-0.02,-0.03,-0.61
2420,0.32,9.56,-1.73,0.01,-0.02,-0.03,-0.61
2440,0.27,9.57,-1.78,0.01,-0.01,-0.02,-0.61
2460,0.17,9.62,-1.80,0.01,-0.02,-0.02,-0.63
2480,0.24,9.62,-1.89,0.01,-0.01,-0.02,-0.63
2500,0.32,9.55,-1.87,0.01,-0.02,-0.02,-0.63
2520,0.37,9.63,-1.80,0.01,-0.02,-0.02,-0.63
