Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
1800,-3.86,8.93,-3.18,0.38,-0.58,0.73,-0.08
1820,-1.77,8.85,-2.24,0.37,-0.86,0.76,-0.08
1840,1.19,8.78,-3.91,0.34,-0.64,0.62,-0.08
1860,-2.21,9.36,-3.19,0.25,-0.37,0.37,-0.08
1880,0.94,8.67,-4.17,0.16,-0.37,0.25,-0.08
1900,0.17,8.46,-3.66,0.05,-0.2,0.04,0.11
1920,-4.07,8.8,-1.77,0.04,-0.24,-0.03,0.11
1940,0.68,9.54,-4.64,-0.03,-0.13,-0.1,-0.11
1960,-4.72,9.29,-2.96,-0.08,-0.09,-0.19,-0.11
1980,-3.92,9.82,-3.07,-0.09,-0.46,0.04,-0.11
2000,-0.76,10.73,-6.74,-0.2,-0.13,-0.03,0.0
2020,-5.37,12.24,-3.95,-0.26,-0.35,0.05,0.0
2040,1.12,16.05,-3.49,-0.33,-0.61,-0.04,0.0
2060,3.71,16.12,-2.3,-0.5,-0.22,-0.27,0.0
2080,2.32,17.92,-7.44,-0.66,-0.3,-0.68,0.0
2100,2.79,18.73,-9.32,-0.81,-1.07,-0.97,-0.18
2120,5.34,18.32,-7.79,-0.82,-1.81,-1.07,-0.18
2140,5.77,17.56,-8.46,-0.91,-1.82,-0.8,-0.26
2160,-2.33,12.03,-7.06,-1.72,-2.43,-0.7,-0.26
2180,-10.67,11.89,-12.49,-1.22,0.57,-3.67,-0.26
2200,-19.61,19.43,-3.83,-1.78,-1.0,-4.37,-0.66
2220,-19.61,17.04,0.83,-2.53,-2.72,-3.74,-0.66
2240,-6.36,16.39,1.68,-2.8,-3.66,-3.48,-0.66
2260,0.18,13.79,-0.35,-2.78,-2.13,-3.41,-0.66
2280,7.66,6.68,0.83,-2.23,0.33,-2.91,-0.66
2300,10.68,2.83,0.37,-1.42,2.58,-2.43,-0.55
2320,7.15,2.56,-1.84,-0.6,4.1,-1.88,-0.55
2340,1.83,0.93,-2.19,0.18,3.73,-0.59,-0.47
2360,1.0,1.51,-2.83,0.47,2.86,0.98,-0.47
2380,2.26,0.33,-2.23,0.8,2.09,2.45,-0.47
2400,2.08,-1.63,-0.59,1.24,1.51,3.51,-0.77
2420,1.66,-2.33,0.87,1.52,1.42,4.23,-0.77
2440,1.43,-2.73,1.03,1.83,1.7,4.37,-0.77
2460,-1.49,-1.02,2.03,2.1,1.65,4.37,-0.77
2480,-9.58,1.22,2.69,1.89,1.5,3.94,-0.77
2500,-17.75,5.49,1.29,1.51,0.9,3.03,-0.64
2520,-17.91,6.2,3.39,1.12,0.15,1.89,-0.64
2540,-18.35,-0.13,4.63,0.46,0.56,0.36,-0.69
2560,-19.61,8.97,-6.07,1.45,1.45,-2.69,-0.69
2580,-15.51,19.61,-4.0,-0.84,-1.4,-0.59,-0.69
2600,19.61,6.42,-3.09,-1.12,-3.56,0.38,-0.6
2620,-4.1,-1.22,-4.4,-0.62,2.95,-1.32,-0.6
2640,-19.61,-9.66,0.25,-0.43,1.44,-1.17,-0.6
2660,-12.38,19.61,-6.64,-0.5,-1.87,0.98,-0.6
2680,5.5,-6.71,-0.83,-0.85,-0.24,0.09,-0.6
2700,-6.61,13.48,2.28,-0.31,0.24,-0.0,-1.09
2720,-6.19,7.55,1.38,-0.16,0.12,0.14,-1.09
2740,-6.3,8.96,-1.46,0.01,-0.13,0.42,-0.98
2760,-5.95,8.78,-1.19,0.1,-0.35,0.51,-0.98
2780,-4.49,9.0,-1.45,0.15,-0.43,0.65,-0.98
2800,-3.7,8.66,-3.0,0.2,-0.16,0.73,-0.84
2820,-4.85,8.35,-2.51,0.17,-0.06,0.74,-0.84
2840,-4.87,9.73,-2.69,0.03,-0.19,0.93,-0.84
2860,-1.55,7.85,-2.84,0.01,-0.3,0.98,-0.84
2880,-2.21,9.06,-2.26,0.06,-0.23,0.74,-0.84
2900,-1.81,8.81,-1.98,0.07,-0.33,0.76,-0.84
2920,0.17,8.16,-3.19,0.08,-0.28,0.64,-0.84
2940,-0.6,8.91,-2.64,-0.01,-0.47,0.37,-0.84
2960,0.65,8.42,-2.86,-0.04,-0.42,0.34,-0.84
2980,1.28,8.94,-1.24,0.03,-0.51,-0.06,-0.84
3000,0.29,10.05,-6.02,-0.09,-0.31,-0.09,-0.75
3020,-8.6,10.58,-4.67,-0.19,-0.25,-0.04,-0.75
3040,-5.21,11.23,-3.04,-0.26,-0.77,0.24,-0.75
3060,-0.2,14.23,-3.2,-0.34,-0.82,0.18,-0.75
3080,-0.71,15.82,-3.52,-0.41,-0.51,0.06,-0.75
3100,2.47,18.25,-5.2,-0.54,-0.84,-0.03,-0.81
3120,4.4,19.53,-9.05,-0.69,-1.25,-0.58,-0.81
3140,5.93,19.61,-8.79,-0.78,-2.08,-0.92,-0.79
3160,6.9,17.8,-7.52,-0.79,-2.45,-0.96,-0.79
3180,3.34,11.87,-12.84,-1.26,-2.05,-0.75,-0.79
3200,-10.59,12.37,-14.63,-0.86,-0.34,-3.52,-1.08
3220,-19.61,18.76,-2.04,-1.56,-1.67,-4.37,-1.08
3240,-17.2,18.28,2.73,-2.37,-3.22,-3.64,-1.08
3260,-7.35,17.18,2.17,-3.18,-3.06,-3.48,-1.08
3280,1.19,11.64,1.46,-2.91,-0.72,-3.3,-1.08
3300,9.26,3.5,1.39,-2.06,1.88,-3.05,-0.98
3320,10.28,0.88,-0.55,-1.04,4.02,-2.71,-0.98
