Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
1800,-4.8,7.58,-1.04,-0.19,0.58,-0.95,-0.41
1820,-3.99,10.83,-0.15,-0.1,0.18,-0.74,-0.41
1840,-9.04,8.59,0.31,-0.06,0.13,-0.61,-0.45
1860,-7.8,7.44,-2.56,0.05,0.07,-0.31,-0.45
1880,-7.85,10.14,0.19,-0.02,-0.19,-0.02,-0.45
1900,-4.85,8.13,-0.92,0.08,-0.12,0.19,-0.29
1920,-4.89,8.69,-0.35,0.19,-0.09,0.2,-0.29
1940,-4.19,8.69,-0.86,0.27,0.05,0.29,-0.26
1960,-5.15,8.96,-1.32,0.33,0.13,0.33,-0.26
1980,-5.08,8.66,-2.09,0.34,0.08,0.45,-0.26
2000,-4.08,8.73,-1.91,0.3,0.01,0.54,-0.36
2020,-3.72,8.67,-2.21,0.24,0.08,0.58,-0.36
2040,-4.41,9.19,-1.73,0.21,0.14,0.58,-0.36
2060,-4.34,9.09,-1.82,0.21,0.08,0.63,-0.36
2080,-2.31,8.38,-1.7,0.19,-0.04,0.7,-0.36
2100,-3.57,8.75,-1.19,0.24,0.07,0.61,-0.5
2120,-3.71,9.42,-1.36,0.26,-0.16,0.64,-0.5
2140,-0.93,8.15,-2.69,0.24,-0.27,0.6,-0.35
2160,-2.54,8.78,-3.02,0.23,-0.04,0.44,-0.35
2180,-1.83,9.06,-3.64,0.15,-0.18,0.43,-0.35
2200,-1.44,8.69,-3.27,0.03,-0.14,0.34,-0.45
2220,-1.02,8.94,-3.2,-0.07,-0.03,0.21,-0.45
2240,-0.44,9.18,-2.21,-0.09,-0.17,0.05,-0.45
2260,0.35,8.99,-2.8,-0.09,-0.06,-0.11,-0.45
2280,-2.83,8.99,-2.75,-0.12,0.13,-0.26,-0.45
2300,-3.89,9.67,-2.33,-0.1,-0.19,-0.25,-0.46
2320,-0.35,9.17,-2.87,-0.16,-0.5,-0.23,-0.46
2340,-1.97,9.45,-3.29,-0.24,-0.15,-0.39,-0.29
2360,-7.8,9.79,-1.72,-0.24,-0.16,-0.26,-0.29
2380,-2.62,10.53,-2.2,-0.23,-0.55,-0.05,-0.29
2400,-2.99,11.75,-2.29,-0.28,-0.27,-0.09,-0.46
2420,-4.47,13.59,-2.81,-0.26,-0.45,-0.0,-0.46
2440,-1.5,14.39,-3.62,-0.26,-0.92,0.05,-0.46
2460,0.23,15.48,-5.41,-0.32,-1.0,-0.14,-0.46
2480,0.61,16.54,-5.99,-0.4,-1.11,-0.28,-0.46
2500,1.2,15.43,-4.47,-0.38,-1.52,-0.36,-0.55
2520,2.98,13.89,-3.51,-0.42,-1.85,-0.29,-0.55
2540,3.04,11.8,-4.64,-0.55,-1.45,-0.27,-0.44
2560,-1.65,9.64,-5.13,-0.76,-0.96,-0.79,-0.44
2580,-7.76,9.34,-6.79,-0.61,0.13,-1.72,-0.44
2600,-19.03,11.01,0.17,-0.89,-1.22,-2.42,-0.52
2620,-14.62,13.31,-1.17,-1.13,-2.92,-1.91,-0.52
2640,-4.84,11.9,1.36,-1.66,-4.05,-1.79,-0.52
2660,-2.3,11.41,0.69,-1.73,-2.65,-2.14,-0.52
2680,-0.32,8.67,0.43,-1.63,-0.62,-2.5,-0.52
2700,-0.99,7.72,0.8,-1.35,1.16,-2.72,-0.5
2720,-3.56,7.95,0.19,-1.0,1.75,-2.58,-0.5
2740,-5.34,9.23,1.24,-0.84,0.96,-2.03,-0.56
2760,-4.13,7.85,1.19,-0.74,0.17,-1.56,-0.56
2780,-0.56,6.6,0.58,-0.6,0.16,-0.99,-0.56
2800,0.3,4.65,1.3,-0.32,0.53,-0.64,-0.51
2820,-0.93,4.27,0.85,0.12,1.05,-0.27,-0.51
2840,-1.01,4.48,0.87,0.32,1.44,0.31,-0.51
2860,-1.81,3.79,1.09,0.48,1.48,0.74,-0.51
2880,-2.08,3.09,0.88,0.68,1.46,1.2,-0.51
2900,-2.25,2.97,0.33,0.85,1.52,1.64,-0.64
2920,-2.44,2.6,0.38,1.0,1.58,1.96,-0.64
2940,-4.54,2.24,-0.01,1.2,1.51,2.26,-0.53
2960,-4.89,2.66,0.18,1.27,1.06,2.56,-0.53
2980,-4.45,3.22,0.39,1.39,0.6,2.62,-0.53
3000,-5.31,3.48,0.24,1.51,0.56,2.56,-0.75
3020,-5.12,4.5,0.74,1.44,0.4,2.42,-0.75
3040,-6.21,5.0,1.75,1.33,0.48,2.08,-0.75
3060,-7.44,6.72,0.97,1.18,0.74,1.7,-0.75
