Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
1800,-0.86,9.6,-1.7,0.01,-0.01,-0.03,-0.35
1820,-0.72,9.54,-1.68,0.01,-0.02,-0.03,-0.35
1840,-0.43,9.6,-1.76,0.01,-0.03,-0.03,-0.35
1860,-0.78,9.62,-1.81,0.01,0.0,-0.04,-0.35
1880,-0.81,9.54,-1.72,0.01,0.0,-0.03,-0.14
1900,-0.87,9.57,-1.71,0.01,-0.01,-0.03,-0.14
1920,-0.75,9.53,-1.69,0.02,-0.03,-0.03,-0.19
1940,-0.65,9.6,-1.71,0.02,-0.03,-0.03,-0.19
1960,-0.73,9.61,-1.67,0.0,-0.02,-0.03,-0.19
1980,-0.79,9.51,-1.8,0.0,-0.02,-0.03,-0.18
2000,-0.76,9.52,-1.73,0.0,-0.03,-0.03,-0.18
2020,-0.67,9.57,-1.61,0.01,-0.03,-0.03,-0.13
2040,-0.82,9.58,-1.68,0.01,-0.01,-0.03,-0.13
2060,-0.69,9.55,-1.54,0.01,-0.02,-0.03,-0.13
2080,-0.85,9.6,-1.73,0.01,-0.02,-0.04,-0.13
2100,-0.8,9.51,-1.68,0.02,-0.02,-0.02,-0.13
2120,-0.91,9.56,-1.68,0.02,-0.01,-0.02,0.01
2140,-0.56,9.49,-1.76,0.01,-0.03,-0.02,0.01
2160,-0.73,9.63,-1.75,0.01,-0.02,-0.02,0.01
2180,-0.79,9.54,-1.74,0.01,-0.03,-0.02,0.07
2200,-0.77,9.5,-1.76,0.01,-0.03,-0.02,0.07
2220,-0.55,9.56,-1.77,0.02,-0.03,-0.03,-0.04
2240,-0.79,9.58,-1.7,0.01,-0.0,-0.03,-0.04
2260,-0.92,9.51,-1.71,0.02,-0.01,-0.02,-0.04
2280,-0.62,9.5,-1.78,0.01,-0.03,-0.01,-0.04
2300,-0.53,9.6,-1.7,0.01,-0.03,-0.03,-0.04
2320,-0.7,9.62,-1.58,0.01,-0.02,-0.04,0.19
2340,-0.84,9.58,-1.75,0.01,-0.01,-0.03,0.19
2360,-0.79,9.5,-1.72,0.01,-0.02,-0.02,0.19
2380,-0.67,9.48,-1.79,0.01,-0.01,-0.03,-0.08
2400,-0.84,9.5,-1.74,0.0,-0.02,-0.03,-0.08
2420,-0.7,9.57,-1.63,0.02,-0.03,-0.02,0.0
2440,-0.64,9.55,-1.64,0.02,-0.01,-0.02,0.0
2460,-0.69,9.54,-1.72,0.01,-0.02,-0.03,0.0
2480,-0.71,9.54,-1.76,0.01,-0.02,-0.03,0.0
2500,-0.7,9.61,-1.71,0.0,-0.03,-0.03,0.0
2520,-0.7,9.56,-1.63,0.01,-0.02,-0.04,-0.05
2540,-0.77,9.63,-1.63,0.01,0.01,-0.03,-0.05
2560,-0.72,9.57,-1.79,0.02,-0.01,-0.02,-0.05
2580,-0.83,9.53,-1.7,0.01,-0.02,-0.02,0.19
2600,-0.68,9.53,-1.67,0.01,-0.03,-0.02,0.19
