Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
1800,-2.43,7.88,-4.01,-0.5,0.02,-0.93,-0.64
1820,-2.55,9.35,-2.04,-0.53,-0.1,-0.96,-0.64
1840,-2.46,8.88,-2.77,-0.49,-0.29,-0.96,-0.7
1860,-2.06,8.12,-3.61,-0.5,-0.03,-1.05,-0.7
1880,-3.46,8.7,-1.24,-0.57,-0.37,-1.09,-0.71
1900,1.47,8.43,0.48,-0.47,-0.78,-1.15,-0.71
1920,-4.23,8.05,-3.33,-0.42,0.62,-1.32,-0.71
1940,-5.23,9.06,-2.03,-0.5,-0.5,-1.31,-1.11
1960,-0.47,8.59,-1.86,-0.65,-0.76,-1.47,-1.11
1980,-3.87,7.54,-1.94,-0.78,-0.41,-1.63,-1.11
2000,-5.98,9.39,-2.17,-0.82,-0.75,-1.69,-1.11
2020,-2.52,8.8,-0.99,-0.85,-1.16,-1.84,-1.11
2040,-5.52,4.86,-1.53,-0.77,-0.7,-1.91,-1.15
2060,-8.16,5.49,-0.24,-0.67,-1.07,-1.82,-1.15
2080,-5.2,9.98,-1.41,-0.82,-1.48,-1.82,-0.84
2100,-2.48,4.72,-1.58,-0.95,-0.86,-1.84,-0.84
2120,-10.0,3.94,-0.37,-0.82,-0.53,-1.91,-0.84
2140,-9.34,9.44,-0.04,-0.81,-1.13,-1.76,-0.86
2160,-6.97,15.31,-1.29,-0.87,-1.03,-2.0,-0.86
2180,-11.62,19.61,-1.42,-0.97,-1.33,-2.51,-0.86
2200,-2.76,12.11,0.92,-1.21,-1.76,-2.61,-0.86
2220,-10.36,16.79,0.18,-1.21,-1.03,-2.76,-0.86
2240,-2.75,19.61,-4.42,-1.42,-0.67,-2.37,-0.84
2260,-2.6,13.22,-6.16,-1.18,0.47,-1.9,-0.84
2280,-4.9,1.24,-2.86,-0.7,1.26,-1.16,-0.9
2300,-7.35,-7.02,1.25,-0.38,1.36,-0.72,-0.9
2320,-1.62,-6.72,1.76,0.42,1.14,0.9,-0.9
2340,-3.67,-4.98,-1.09,0.87,-0.55,2.27,-0.69
2360,0.72,4.67,-1.12,1.08,-0.15,3.52,-0.69
2380,2.27,-0.4,0.37,1.14,0.6,3.92,-0.69
2400,2.61,-0.57,0.53,1.67,1.69,4.25,-0.69
2420,1.55,1.65,-0.92,2.17,2.82,4.37,-0.69
2440,-5.02,4.02,-2.21,2.33,2.16,4.37,-0.88
2460,-10.78,6.92,-1.49,2.03,0.98,4.37,-0.88
2480,-8.58,5.72,3.55,1.83,-0.75,4.37,-0.72
2500,-7.09,4.41,3.2,1.75,-1.33,4.37,-0.72
2520,-5.89,5.02,2.31,1.67,-0.25,4.37,-0.72
2540,-4.22,9.01,2.0,1.73,1.45,3.53,-0.59
2560,-3.66,12.5,-0.51,1.5,3.41,2.89,-0.59
2580,-7.17,13.83,-3.0,0.87,4.22,2.05,-0.59
2600,-10.25,10.47,-2.08,0.21,3.07,1.76,-0.59
2620,-8.72,8.94,-2.14,0.02,0.68,1.59,-0.59
2640,-5.86,10.33,-2.72,0.14,-0.61,1.38,-0.44
2660,-2.74,11.77,-5.13,0.39,-1.02,0.89,-0.44
2680,-2.48,11.17,-4.94,0.06,-1.35,-0.06,-0.3
2700,-3.34,12.41,-3.28,-0.28,-2.13,-0.67,-0.3
2720,-6.68,10.11,7.03,-0.52,-3.08,-1.49,-0.3
2740,6.13,18.32,1.77,-0.07,-0.08,-2.67,-0.5
2760,7.62,18.99,-11.56,-0.37,-2.07,-0.8,-0.5
2780,15.26,10.86,-7.05,0.13,-0.96,-1.97,-0.5
2800,8.04,17.36,-0.84,-0.31,1.06,-2.13,-0.5
2820,-11.98,8.88,-4.35,-0.37,2.57,-2.35,-0.5
2840,-4.74,19.61,-4.59,-0.37,-0.55,-1.88,-0.3
2860,-1.24,-6.67,-6.12,-0.47,0.21,-1.56,-0.3
2880,-8.1,10.65,-3.18,-0.24,0.45,-1.58,-0.24
2900,-4.81,10.73,-5.93,-0.55,-0.28,-1.06,-0.24
2920,-0.84,6.46,-4.58,-0.53,0.38,-1.11,-0.24
